"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes";"youtube"
"Motti Rodan";"Atuna";"Open doors";"2020";"RAW TAPES RECORDS";1755977792;1755977957;"https://www.deezer.com/track/1163123092";"https://open.spotify.com/track/4Sly9flDLFhnEcxNdn1I18";"https://music.apple.com/fr/album/open-doors/1543077080?i=1543077084&uo=4";
"World Brain";"Open source";"Fromage collatéral";"2024";"MANSION AND MILLIONS";1755977952;1755978141;"https://www.deezer.com/track/2764687601";"https://open.spotify.com/track/1BjDuFwLrdjo6gPZBIRAAJ";;
"David Bowie";"Scary monsters";"Fashion";"1980";"EMI";1755978137;1755978424;"https://www.deezer.com/track/3155551";;"https://music.apple.com/fr/album/fashion/1347896167?i=1347896329&uo=4";
"MASSIVE ATTACK";"Blue lines";"HYMN OF THE BIG WHEEL";"1990";"VIRGIN";1755978420;1755978800;"https://www.deezer.com/track/61381710";"https://open.spotify.com/track/3YfYFIV5DU5U9nfJN1Eujs";"https://itunes.apple.com/fr/album/hymn-of-the-big-wheel/715864097?i=715864438&uo=4";"https://www.youtube.com/watch?v=0TrishCMmpc"
"Rosie Lowe";"Lover, Other";"There goes the light";"2024";"BLUE FLOWERS MUSIC";1755978679;1755978818;"https://www.deezer.com/track/2763545141";"https://open.spotify.com/track/6PdiA0HUCjqEp48VBVwAhF";;
"Serge Gainsbourg";"Gainsbourg forever";"69 annee érotique (ft. Jane Birkin)";"1969";"MERCURY";1755978798;1755978994;;;;
"Regalado";"Ayo Ke Disco: Boogie, Pop & Funk from the South China Sea (1974-88)";"Pinoy funk";"2024";"SOUNDWAY RECORDS";1755978990;1755979195;"https://www.deezer.com/track/2936075031";"https://open.spotify.com/track/7ceNLBc0htv2PG1V7ur4mr";"https://music.apple.com/fr/album/pinoy-funk/1761344997?i=1761345303&uo=4";
"Rick James";"Street songs (Deluxe édition)";"Ghetto life";"1981";"MOTOWN";1755979195;1755979455;"https://www.deezer.com/track/2500449";"https://open.spotify.com/track/5Od8o3WsbeLxlGP1vmH6s6";"https://music.apple.com/fr/album/ghetto-life/1452870505?i=1452870582&uo=4";
"Macy Gray";"Big";"Ghetto Love";"2007";"GEFFEN";1755979453;1755979640;"https://www.deezer.com/track/1122610";"https://open.spotify.com/track/6PdWuCD2aX8q5pdsRpdAYF";;
"The Altons";"Heartache in room 14";"Over and over";"2025";"DAPTONE RECORDS";1755979638;1755979863;"https://www.deezer.com/track/871849832";"https://open.spotify.com/track/5Iel8B8LQe12lEofB20OTp";;
"Lady Lola";"Ouf (L' anthologie La souterraine)";"Reine roi";"2024";"LA SOUTERRAINE";1755979851;1755980074;"https://www.deezer.com/track/2953670791";"https://open.spotify.com/track/5WPynvBkUEDZeuIDxgAGAK";;
"Sauveur Mallia";"Spatial & Co";"Future vision";"1979";"TELE MUSIC";1755980060;1755980291;;;;
"Jordan Rakei";"Cloak";"Midnight Mischief";"2016";"SOUL HAS NO TEMPO";1755980283;1755980603;"https://www.deezer.com/track/1141284542";"https://open.spotify.com/track/4wJC7OFyu9PdfIonfQdvyK";;
"H-Burns";"La nuit est entrée en lui (feat. Bertrand Belin)";"La nuit est entrée en lui (feat. Bertrand Belin)";"2024";"YOTANKA";1755980604;1755980871;;;;
"Lafrange";"Berceuses après minuit";"Late night tales";"2025";"ALTER K";1755980860;1755981119;"https://www.deezer.com/track/3230883821";"https://open.spotify.com/track/2KhxfRIZMfIFGM93MQXKNS";;
"Islandman";"Rest in Space";"Tawhid";"2018";"MUSIC FOR DREAMS";1755981109;1755981278;"https://www.deezer.com/track/409974462";"https://open.spotify.com/track/4qap1iY4zwJzg25D20oYf9";;
"Yellow Magic Orchestra";"Best selection";"Day tripper";"1979";"ALFA RECORDS";1755981261;1755981428;"https://www.deezer.com/track/413315052";"https://open.spotify.com/track/57PsrPYLuIsGYimrkG9xpi";"https://music.apple.com/fr/album/day-tripper/1291843638?i=1291843650&uo=4";
"Kendra Morris";"Babble";"Wizards float";"2023";"KARMA CHIEF RECORDS";1755981419;1755981681;"https://www.deezer.com/track/2042771997";"https://open.spotify.com/track/33TdjonrvPSfb2GDYDXV2t";"https://music.apple.com/fr/album/wizards-float/1657013337?i=1657013539&uo=4";
"Issy Wood";"Back burner";"Back Burner";"2024";"AUTOPRODUCTION";1755981673;1755981857;"https://www.deezer.com/track/2703240102";"https://open.spotify.com/track/7xUQjOuwXcot1pwPSlX1Gk";"https://music.apple.com/fr/album/back-burner/1735899725?i=1735899730&uo=4";
"Pale Regard";"Tout va";"L'heure bleue";"2024";"DIRTY MELODY";1755981845;1755982068;"https://www.deezer.com/track/3041622901";"https://open.spotify.com/track/02OHY1rJDlgptz499W4sir";"https://music.apple.com/fr/album/lheure-bleue/1773459586?i=1773459587&uo=4";
"Mylene Farmer";"L'emprise";"Rayon vert";"2022";"SONY MUSIC";1755982063;1755982255;"https://www.deezer.com/track/2027997687";"https://open.spotify.com/track/17L3iZmQo8is9PBZ3b4EBg";;
"I Am Roze";"A change is gonna come / Dollar";"Dollar";"2025";"AUTOPRODUCTION";1755982244;1755982461;"https://www.deezer.com/track/3055853211";"https://open.spotify.com/track/0PrDPaGVq6XuNdh85UCaeO";;
"Mercury Rev";"The essential - stillness breathes 1991-2006";"It's a man's man's man's world";"1997";"WARNER MUSIC FRANCE";1755982450;1755982693;;;;
"Orquesta Akokan";"Caracoles";"Doña Felipa";"2024";"DAPTONE RECORDS";1755982712;1755982936;"https://www.deezer.com/track/2756926411";"https://open.spotify.com/track/7zKTQIS8YjwJHs17ECoFjs";;
"Dave Guy";"Ruby";"Still standing";"2024";"BIG CROWN RECORDS";1755982926;1755983062;"https://www.deezer.com/track/2817416292";"https://open.spotify.com/track/5CgUzM06zGaOouFfBggsO1";;
"Lady Wray";"Queen alone";"Guilty";"2016";"BIG CROWN RECORDS";1755983049;1755983269;"https://www.deezer.com/track/710630622";"https://open.spotify.com/track/3MLwKelG4PQ7rXkd8Qjz4g";;
"Al Green";"Shaolin soul volume 1";"Gotta find a new world";"1969";"DELABEL";1755983258;1755983408;"https://www.deezer.com/track/106417344";"https://open.spotify.com/track/7gmlRB4Xx8Q5gTQE3bY4rT";;
"Faye Webster";"Faye Webster";"Say it now";"2017";"AWFUL RECORDS";1755983401;1755983638;"https://www.deezer.com/track/955045782";"https://open.spotify.com/track/2nYo91HvNWOo13crbVkbMM";"https://music.apple.com/fr/album/say-it-now/1512318724?i=1512318913&uo=4";
"Ships & Hardships";"Belmondo";"Je tiens à toi";"2024";"AUTOPRODUCTION";1755983626;1755983805;"https://www.deezer.com/track/2764839551";"https://open.spotify.com/track/1Jqh2NZnCONKT3agGJazRi";;
"Air";"Bof / The virgin suicides";"Highschool lover";"2000";"VIRGIN";1755983795;1755983962;"https://www.deezer.com/track/3354289431";"https://open.spotify.com/track/6JBDPZ0DOmc5mBJprphQc8";;
"Pulp";"More";"Background nois";"2025";"ROUGH TRADE RECORDS";1755983945;1755984174;;;;
"Felicity Lott";"Sweet power of song";"Les trois oiseaux - pour soprano mezzo soprano et piano";"2000";"EMI";1755984167;1755984315;;;;
"The Rays";"Presenting the rays";"Magic moon";"1956";"CHESS RECORDS (ACQUISITION)";1755984315;1755984494;;"https://open.spotify.com/track/61khVsiK0q1BSwmKhHY7bL";;
"Tammy Wynette";"D-I-V-O-R-C-E";"D-I-V-O-R-C E";"1968";"OLD STARS";1755984482;1755984664;;;;
"Chet Atkins";"Me and Jerry/Me and Chet";"Something";"1971";"T-BIRD RECORDS";1755984657;1755984799;"https://www.deezer.com/track/7225972";;;
"Alsarah & The Nubatones";"Seasons of the road";"Bye bye";"2025";"SOUNDWORKS";1755984789;1755985035;"https://www.deezer.com/track/3170174841";"https://open.spotify.com/track/0BmWa742ROUNxi4KUSx2Mh";;
"Big Youth";"Natty universal dread / 1973-1979";"Hit the road Jack";"1976";"BLOOD AND FIRE";1755985025;1755985215;"https://www.deezer.com/track/91425124";"https://open.spotify.com/track/7Ml6Z9kZ3n4GGiC1jNHauz";;
"Durand Jones & The Indications";"Morning in America";"Morning in America";"2019";"DEAD OCEANS";1755985199;1755985437;"https://www.deezer.com/track/619183192";"https://open.spotify.com/track/7JQklc6tD7nkElX2V6bWkk";;
"The Soul Seeders";"Honey";"Who said";"2024";"LOVEMEDO RECORDS";1755985423;1755985703;"https://www.deezer.com/track/2764891791";"https://open.spotify.com/track/5wrAXXM6YmJ4Pdm1pR7uA7";;
"Quantic";"Look around the corner";"Look around the corner (instrumental)";"2012";"TRU THOUGHTS";1755985693;1755985840;;;;
"Louis De Funes";"François de Roubaix / Chansons de films";"Les poupons  ( film : l'homme orchestre )";"1970";"UNMU";1755985824;1755985965;;;;
"Blue Image";"60s Garage Rock Nuggets";"Ride captain ride (Re-Recorded / Remastered)";"1970";"GARAGE MASTERS";1755985955;1755986212;;;;
"Jacky Giordano";"Timing archive";"Morsel";"1975";"IN EDITIONS";1755986229;1755986363;;;;
"Cymande";"Renascence";"Sweeden";"2025";"BMG RIGHTS MANAGEMENT";1755986362;1755986614;"https://www.deezer.com/track/3029922421";"https://open.spotify.com/track/0NpaVpWJqH2f9LFWUsSpRV";;
"Tommy Roe";"Sheila / Everybody likes Tommy Roe";"Sheila";"1963";"BGO RECORDS";1755986614;1755986746;"https://www.deezer.com/track/2590879";"https://open.spotify.com/track/45Ov4xKyhQhzIFdvENQhFV";;
"Sheila";"Sur la platine de Schnock / 1969-1984/ Vol 1 / Jouissons sans entraves";"La voiture";"1976";"WEA MUSIC";1755986734;1755986940;"https://www.deezer.com/track/794996";"https://open.spotify.com/track/1YBh0bSlQW9hCtZ4sUTx77";;
"The Duals";"Loose lips might sink ships";"Stick shift";"";"RIGHTEOUS";1755986931;1755987088;;"https://open.spotify.com/track/0X4n7bPKHfj9E6ixVnuN1X";;
"Prince Buster And The All Stars";"Ska heroes";"Al Capone";"1965";"EMI";1755987077;1755987261;;;;
"La Sonora Mazuren";"Bailando con extraños";"Charanga mazurén";"2023";"BARBES RECORDS";1755987249;1755987512;"https://www.deezer.com/track/2153720157";"https://open.spotify.com/track/7hF2FTMF82Vy06chfGaM9a";;
"Miramar";"Entre tus flores";"Incertidumbre";"2025";"ANSONIA RECORDS";1755987498;1755987699;"https://www.deezer.com/track/3023482421";"https://open.spotify.com/track/64nuesyTfHwcgzdXsWSpeu";;
"Quatuor Debussy";"Marc Mellits : Quatuors à cordes n°3 à 5";"Quatuor à cordes n°4 (Prometheus) : 7. Allegro groove";"2017";"EVIDENCE";1755987689;1755987825;;;;
"The Heart Strings";"Rough Trade Shops - Counter Culture 08";"Jose fernandez";"2008";"ROUGH TRADE";1755987812;1755988012;"https://www.deezer.com/track/69001882";"https://open.spotify.com/track/32ZRkkhmTYYzgIoOVMLzUe";;
"Joe Cocker";"With a little help from my friends";"With a little help from my friends";"1968";"A&M RECORDS";1755987994;1755988305;"https://www.deezer.com/track/548862472";;;
"Plunky & Oneness Of Juju";"Made through ritual";"Share This Love";"2025";"STRUT";1755988296;1755988588;;;;
"Abdullah Ibrahim";"Jabula";"Jabula";"2019";"GEARBOX RECORDS";1755988577;1755988810;"https://www.deezer.com/track/2449969835";"https://open.spotify.com/track/5kUjL6wEQNBqnuOSVu4ejy";;
"Brigitte Fontaine";"Brigitte Fontaine est";"Eternelle";"1968";"SARAVAH";1755988795;1755988950;"https://www.deezer.com/track/2674356032";;;
"Marty Robbins";"Country & western hit parade - 1960";"Big iron";"1960";"BEAR FAMILY RECORDS";1755988935;1755989178;"https://www.deezer.com/track/850955";"https://open.spotify.com/track/0YZfHOyjuUPka3DJ1y17U6";;
"Magic Number";"Badly written songs";"Thinkin' bout (feat. Clyde)";"2024";"ATJAZZ RECORD COMPANY";1755989165;1755989410;;;;
"Labrinth";"BOF TV / Euphoria (season 2)";"Fun at the alley";"2022";"COLUMBIA";1755989409;1755989543;"https://www.deezer.com/track/1723917017";"https://open.spotify.com/track/0njtFgDso6x7h9aZ8SPNET";;
"Joy Crookes";"Pass the salt (feat. Vince Staples)";"Pass the salt (feat. Vince Staples)";"2025";"SONY";1755989532;1755989708;"https://www.deezer.com/track/3152238311";"https://open.spotify.com/track/4IvoRp9jHBbISiVIN8R9el";;
"The Keys";"BOF / Svengali";"Fire inside";"2010";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1755989691;1755989879;;;;
"The Guess Who";"Bof / Austin Powers II : L'espion qui m'a tiree";"American woman";"1970";"MAVERICK";1755989893;1755990128;"https://www.deezer.com/track/1051986";;;
"Stelvio Cipriani";"Film / Beretta 70 / Compilation policiers italiens 1971-80";"La polizia ha le mani legate";"1975";"CRIPPLED DIC";1755990113;1755990336;"https://www.deezer.com/track/7991250";"https://open.spotify.com/track/2QSP4MsJF2nkoXnOmpbgY0";;
"Francois & The Atlas Mountains";"Age fleuve";"Où mène la nuit";"2025";"INFINE";1755990323;1755990568;"https://www.deezer.com/track/3086380801";"https://open.spotify.com/track/5JpsNNoFIKd1GA0mnF3xYX";;
"Wagner Pa";"Brazuca matraca";"Folia";"2000";"VIRGIN";1755990557;1755990785;"https://www.deezer.com/track/3219517101";;;
"Takuya Kuroda";"Everyday";"Must have known";"2025";"PKK RECORDS";1755990776;1755991008;"https://www.deezer.com/track/3180070731";"https://open.spotify.com/track/3TlVcT7gmTbwB3607URmTL";"https://music.apple.com/fr/album/must-have-known/1789874695?i=1789874703&uo=4";
"Carl Harvey";"Ecstasy of mankind";"World of confusion";"1979";"MAKASOUND";1755990996;1755991223;;;;
"Funkadelic";"Soul of a nation";"Nappy dugout";"1973";"SOUL JAZZ RECORDS";1755991208;1755991491;"https://www.deezer.com/track/1551861092";"https://open.spotify.com/track/6WLf1ImpmoGc9QozqyJWU0";;
"Marvin Gaye";"The very best of Marvin Gaye";"Can I get a witness";"1963";"MOTOWN";1755991475;1755991650;"https://www.deezer.com/track/1761799547";;;
"Ponta Preta";"Way out West";"I'd like to know";"2023";"LE SURF RECORDS";1755991642;1755991794;"https://www.deezer.com/track/2429409255";"https://open.spotify.com/track/5tbRSjCudwZA4OfEEAjpuw";;
"Soyuz";"Spring has sprung (feat. Asha Puthli & Sven Wunder)";"Spring has sprung (feat. Asha Puthli & Sven Wunder)";"2024";"MR BONGO";1755991779;1755991916;;;;
"Gabriel Tchalik";"Pietro Antonio Locatelli : 24 caprices";"Caprice n°15 en mi min";"2014";"EVIDENCE";1755991903;1755992042;;;;
"Mouloudji";"Un jour tu verras";"Mon pot' le gitan";"1955";"MERCURY";1755992033;1755992223;"https://www.deezer.com/track/74446661";"https://open.spotify.com/track/4wrz0LgGzA3vILqYfwULoQ";;
"Madeleine Peyroux";"Careless love";"Don't wait too long";"2004";"UNIVERSAL";1755992211;1755992410;"https://www.deezer.com/track/881851";"https://open.spotify.com/track/2JgQULmVwV0J3Gds7YfBCu";;
"Moka Only And Abstract Rude";"Battleaxe warriors I";"Rolling along";"2010";"BATTLE AXE RECORDS";1755992394;1755992721;;;;
"Tommy Guerrero";"Amber of memory";"Through the mosaic";"2023";"TOO GOOD";1755992705;1755992970;"https://www.deezer.com/track/2394013465";"https://open.spotify.com/track/1mPrBTJPCFR2ZvABBUa19C";;
"The Monochrome Set";"Strange boutique";"The lighter side of dating";"1980";"TAPETE RECORDS";1755992954;1755993125;"https://www.deezer.com/track/737059152";"https://open.spotify.com/track/1GPlYAg8Utq3Cvzgj1HGxc";;
"The Who";"C.S.I. - Crime Scene Investigation";"Who are you";"1978";"HIP-O RECORDS";1755993112;1755993329;"https://www.deezer.com/track/540165792";"https://open.spotify.com/track/23IJ5wLRhEZ9DOuia5mPiZ";;
"Melike Sahin";"Canin Beni Çekt";"Canin Beni Çekti";"2024";"GULBABA RECORDS";1755993313;1755993517;"https://www.deezer.com/track/3346513661";"https://open.spotify.com/track/35nnFD0QuF0tVnXZUTJezu";;
"The Offline";"Les cigales";"Chambre d'amour";"2024";"DEEPMATTER RECORDS";1755993515;1755993677;;"https://open.spotify.com/track/35EFQw4C3ZZGuJduGjNag0";"https://music.apple.com/fr/album/chambre-damour/1755160394?i=1755161643&uo=4";
"The Supremes";"New ways but love stays";"It's time to break down";"1966";"PATHE MARCONI";1755993664;1755993988;;;;
"Kellylee Evans";"Nina";"Ain't got no / I got life";"2010";"PLUS LOIN";1755993971;1755994150;;;;
"The Altons";"Heartache in room 14";"Del cielo te cuido";"2025";"DAPTONE RECORDS";1755994133;1755994350;"https://www.deezer.com/track/2985585451";"https://open.spotify.com/track/3Jd5oJvC2yBXDGNeblNxNR";;
"Jaze Baqti";"In the hearth of all that is";"Galactic bud";"2023";"862393 RECORDS DK";1755994340;1755994473;"https://www.deezer.com/track/2185997457";"https://open.spotify.com/track/1mayUJoxKj0jhis7JQKaty";"https://music.apple.com/fr/album/galactic-bud/1676648481?i=1676648490&uo=4";
"Inna De Yard";"Inna de yard";"Speak softly love (feat. Ken Boothe)";"2019";"CHAPTER TWO";1755994456;1755994677;;;;
"Still Corners";"Dream talk";"Secret world";"2024";"FIRE";1755994659;1755994888;"https://www.deezer.com/track/2613573962";"https://open.spotify.com/track/5NZhpIzwaGhh7JT5OGcGGS";;
"Lou-Adriane Cassidy";"Lou-Adriane Cassidy vous dit : Bonsoir";"Oui le serpent nous guette";"2021";"BRAVO MUSIQUE";1755994872;1755995061;"https://www.deezer.com/track/1480799922";"https://open.spotify.com/track/1DlqeD5nMB6OH2dKhR58W4";;
"Blackjoy";"Grand soleil";"Michel Chevalet";"2024";"LES RYTHMES RUBAN";1755995053;1755995271;"https://www.deezer.com/track/2709670772";"https://open.spotify.com/track/1y1ea0VZvTGww8zkeThV8D";;
"Santana";"Santana : Abraxas";"Oye como va";"1970";"CBS";1755995258;1755995528;"https://www.deezer.com/track/15437788";"https://open.spotify.com/track/5u6y4u5EgDv0peILf60H5t";;
"Brooke Combe";"Dancing At The Edge Of The World";"Dancing at the edge of the world";"2025";"MODERN SKY";1755995514;1755995730;"https://www.deezer.com/track/2910410951";"https://open.spotify.com/track/09C70n3kwux9hYcAN79R1k";;
"Lau Ro";"Cabana";"Somewhere";"2024";"FAR OUT RECORDS";1755995705;1755995941;"https://www.deezer.com/track/2715457072";"https://open.spotify.com/track/5xSH47lJpjzL45N0NY0NUs";;
"Romain Leleu";"Inspirations";"Aguas de Março";"2016";"APARTE";1755995931;1755996164;;"https://open.spotify.com/track/1sFv1X7pN682RZ7csBgPiH";;
"Bon Entendeur";"Aller- retour";"Maria";"2019";"COLUMBIA";1755996145;1755996363;"https://www.deezer.com/track/823182112";"https://open.spotify.com/track/5Go3Cx9BEk8587WphxBMc2";;
"Rover";"To this three";"To this tree";"2021";"WAGRAM";1755996351;1755996586;"https://www.deezer.com/track/1282732762";"https://open.spotify.com/track/1o6lo1ZqI5h80a549Wx44Q";;
"Nits";"Neon";"The ghost ranch";"2022";"WERF RECORDS";1755996573;1755996782;"https://www.deezer.com/track/1902317487";"https://open.spotify.com/track/6H95TcqoxEZ1CRSLg7oIKB";;
"Mo Fingaz";"Two syllables vol. 17 (Two syllables volume seventeen)";"Fallin' deep";"2020";"FIRST WORD RECORDS";1755996761;1755996974;;;;
"Gorillaz";"Demon days";"Last living souls";"2005";"PARLOPHONE";1755996958;1755997159;"https://www.deezer.com/track/3129403";"https://open.spotify.com/track/7JzmCjvB6bk48JghLyrg8N";;
"Thee Marloes";"Perak";"Not Today";"2024";"BIG CROWN RECORDS";1755997162;1755997357;"https://www.deezer.com/track/2747492861";"https://open.spotify.com/track/0La1VlmPQNwvTyJD3qIxGL";"https://music.apple.com/fr/album/not-today/1740812577?i=1740812594&uo=4";
"Frankie Greer Quartette";"Movements (Vol. 10)";"Spooky";"1962";"TRAMP RECORDS";1755997345;1755997502;"https://www.deezer.com/track/858451562";;;
"Coleman Hawkins";"ON BROADWAY";"I talk to the trees";"1962";"PRESTIGE";1755997491;1755997758;"https://www.deezer.com/track/54123861";;"https://music.apple.com/fr/album/i-talk-to-the-trees/869221239?i=869221261&uo=4";
"Jeanne Cherhal";"Douze fois par an";"Les photos de mariage";"2004";"TOT OU TARD";1755997744;1755997948;"https://www.deezer.com/track/598485182";"https://open.spotify.com/track/56clf5hrJfEMTDMvTFej40";;
"Bingo Club";"The low land";"The low land";"2022";"ALSO";1755997938;1755998153;"https://www.deezer.com/track/1963382267";"https://open.spotify.com/track/0nIdgq1KgCBfbmnTdRHtJW";;
"Panda Bear";"Sinister grif";"Praise";"2025";"DOMINO";1755998138;1755998356;"https://www.deezer.com/track/3001194911";"https://open.spotify.com/track/08aaQA6A7UHvbPGsfPrAFe";"https://music.apple.com/fr/album/praise/1761198973?i=1761198977&uo=4";
"Joao Selva";"Onda";"Rainbow love (feat. Gabi Hartmann)";"2025";"UNDERDOG";1755998341;1755998581;;;;
"Cha Wa";"My people";"My people";"2021";"SINGLE LOCK RECORDS";1755998570;1755998811;"https://www.deezer.com/track/1200904782";"https://open.spotify.com/track/0sU9kCZuUtRXH09mN0dfe0";;
"Toots And The Maytals";"Trojan Suedehead box set";"Louie, louie";"1976";"TROJAN RECORDS";1755998799;1755999154;;;;
"Shawn Lee";"Clutch of the tiger";"Two steps back";"2008";"UBIQUITY";1755999136;1755999383;"https://www.deezer.com/track/986941862";"https://open.spotify.com/track/6ZrtlwDfsSVVc6KyXEy8Ug";;
"Eddie Chacon";"Laylow";"If I ever let you go";"2025";"STONES THROW RECORDS";1755999372;1755999649;"https://www.deezer.com/track/3001457681";"https://open.spotify.com/track/5oS7LlAElgc3pwWxPdA2bu";;
"Andy Williams";"The very best of andy Williams";"Can't Take My Eyes Off You";"";"COLUMBIA";1755999640;1755999839;"https://www.deezer.com/track/4272588";"https://open.spotify.com/track/2eIk5ky8THuVeQg5Z5eVav";;
"Brazilian Girls";"Let's make love";"Karaköy";"2018";"KARTEL";1755999826;1756000058;"https://www.deezer.com/track/460108962";"https://open.spotify.com/track/1JXRCUZPk98Jh1WnZRK0w9";;
"Felbm";"Tape 1 / Tape2";"Memoirists";"2018";"SOUNDWAY RECORDS";1756000041;1756000290;"https://www.deezer.com/track/1666240642";"https://open.spotify.com/track/6dOL5F9nkIpgcku3vlwIYk";"https://music.apple.com/fr/album/memoirists/1611632731?i=1611633441&uo=4";
"Gustafson";"Sourire aux anges";"Qu'est-ce que je suis bien";"2024";"AUTOPRODUCTION";1756000276;1756000504;"https://www.deezer.com/track/2873546022";"https://open.spotify.com/track/7K1vP6WHVsIV40qM6zLVZX";;
"Birds On A Wire";"Ramages";"Calice";"2020";"LA FAMILIA";1756000491;1756000681;;"https://open.spotify.com/track/0KICVqVQRYpXY7KIYLGnoX";;
"Avi Avital";"Avi Avital interprète Antonio Vivaldi à la Mandoline";"Concerto en Ut Maj P 134 RV 425 : Allegro - pour mandoline cordes et basse continue";"2015";"DGG (DEUTSCHE GRAMMOPHON)";1756000695;1756000868;;;;
"Nina Simone";"Here comes the sun";"Angel of the morning";"1971";"RCA";1756000852;1756001071;"https://www.deezer.com/track/66789251";"https://open.spotify.com/track/5HFqvX0qiPF7LoMIFbiAdY";"https://music.apple.com/fr/album/angel-of-the-morning/518085711?i=518085718&uo=4";
"Maribou State";"Hallucinating love";"Rolling stone";"2025";"NINJA TUNE";1756001054;1756001332;"https://www.deezer.com/track/3026827101";"https://open.spotify.com/track/7t5a28dyiW0JajSQ3CFuzg";;
"Jimi Hendrix";"Axis : Bold as love";"Little Wing";"1967";"POLYDOR";1756001320;1756001472;"https://www.deezer.com/track/4952963";"https://open.spotify.com/track/1Eolhana7nKHYpcYpdVcT5";;
"David McCallum";"Music : A part of me";"The far side of the moon";"1966";"CAPITOL CATALOG MKT";1756001461;1756001620;"https://www.deezer.com/track/1566908722";"https://open.spotify.com/track/1VBGsfi8pLGeLxAggvIkm3";;
"Pomme";"les failles cachées";"La lumière";"2020";"UNIVERSAL MUSIC";1756001606;1756001836;"https://www.deezer.com/track/851870052";"https://open.spotify.com/track/7h2ze0bP5czcpSmCcb1Lv6";;
"Son Little";"Hey rose (Aslove remix)";"Hey rose (Aslove remix)";"2020";"BECAUSE";1756001814;1756001971;"https://www.deezer.com/track/899563342";;"https://music.apple.com/fr/album/hey-rose-aslove-remix/1502143029?i=1502143047&uo=4";
"Lola Young";"This wasn't meant for you anyway";"Conceited";"2024";"UNIVERSAL ISLAND RECORDS";1756001959;1756002209;"https://www.deezer.com/track/2467110005";"https://open.spotify.com/track/5ZdqVCiXrvMGpY8cux5g8t";;
"The Diasonics";"Oriole";"Oriole";"2025";"RECORD KICKS";1756002199;1756002353;"https://www.deezer.com/track/3363849661";"https://open.spotify.com/track/6vB6PyFUyunqPf4TpltLIl";;
"Grace Jones";"Island life";"Walking In The Rain";"1981";"ISLAND";1756002338;1756002608;"https://www.deezer.com/track/1359256392";"https://open.spotify.com/track/6eQ40FpOWggK5iKl3khLyp";;
"The Zombies";"The original studio recordings / Vol. 1";"Walking in the sun";"1968";"MARQUIS ENTERPRISES";1756002596;1756002750;;;;
"The Zombies";"The original studio recordings / Vol. 1";"Walking in the sun";"1968";"MARQUIS ENTERPRISES";1756002608;1756002762;;;;
"Dick Rivers";"Laisse parler ton cœur";"Mes ennuis (misery)";"1963";"PATHE";1756002763;1756002891;;;;
"Antonio Sanchez";"BOF/Birdman";"Birdman:Doors and distance";"2014";"MILAN";1756002869;1756003018;;;;
"Gregory Porter";"Liquid spirit";"Lonesome lover";"2013";"BLUE NOTE";1756003001;1756003198;"https://www.deezer.com/track/69739106";"https://open.spotify.com/track/16ozuGb2UB8ERRwmKrQLGn";"https://music.apple.com/fr/album/lonesome-lover/1440861183?i=1440861316&uo=4";
"Mereba";"The breeze grew a fire";"Counterfeit";"2025";"SECRETLY CANADIAN";1756003177;1756003380;"https://www.deezer.com/track/3024236071";"https://open.spotify.com/track/70f8ADxp61RO13yrHXdJoN";;
"Bonnie Banane";"Nini";"Instant karma";"2024";"PECHE MIGNON - GRAND MUSIQUE MANAGEMENT";1756003367;1756003663;"https://www.deezer.com/track/2723705452";"https://open.spotify.com/track/1R8yw9rczS8an6QxNL8vxI";;
"Walter Carlos";"BOF / A clockwork orange / Orange mecanique";"Thème de orange mécanique (Beethoviana)";"1972";"WARNER BROS";1756003650;1756003766;;;;
"Helado Negro";"Far in";"La naranja";"2021";"4AD";1756003750;1756004087;"https://www.deezer.com/track/1508759082";"https://open.spotify.com/track/5iWThcuhNojfn2MStjz5Tq";;
"Benny Sings";"Passionfruit";"Passionfruit";"2019";"STONES THROW";1756004075;1756004271;"https://www.deezer.com/track/597590442";;;
"Nate Heller";"BOF / The diary of a teenage girl";"Run to the moutain";"2015";"RHINO RECORDS";1756004270;1756004433;;;;
"Les Paul And His Trio";"BD Music presents Les Paul & Mary Ford";"Steel Guitar Rag";"1947";"BDMUSIC";1756004419;1756004603;;;;
"Roy Orbison";"The monument singles collection (1960 - 1964)";"Candy man";"1961";"SONY";1756004590;1756004761;"https://www.deezer.com/track/7675277";;;
"Olivier Libaux";"All that matters";"(I can't get no) satisfaction";"2023";"MUSIC FOR MUSIC LOVERS";1756004751;1756004999;"https://www.deezer.com/track/2252203177";"https://open.spotify.com/track/7jNTWCXPISWcg8yQtRnDIO";;
"Horsegirl";"Phonetics on and on";"Julie";"2025";"MATADOR";1756004982;1756005267;"https://www.deezer.com/track/3199344101";"https://open.spotify.com/track/6Lbl8SzHxHO2P3BjMgW5HZ";;
"Jo Privat";"Manouche partie";"Valse des niglos";"1966";"NOCTURNE";1756005252;1756005406;"https://www.deezer.com/track/1708651327";;;
"Renaud";"Laisse Béton";"Jojo le démago";"1977";"POLYDOR";1756005392;1756005550;"https://www.deezer.com/track/128093319";;;
