"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes";"youtube"
"Funkadelic";"Standing on the verge of getting it on";"I'll stay";"1974";"WESTBOUND RECORDS";1747938466;1747938903;"https://www.deezer.com/track/1554708452";"https://open.spotify.com/track/5ZjLReKZ5EErHjlblKedFv";"https://music.apple.com/fr/album/ill-stay/1595656855?i=1595656858&uo=4";
"Showa And Mafia";"Brazilian beats";"Deus me faca funky";"1989";"";1747938901;1747939306;;;;
"Rh Factor";"Strength ep";"Listen Here";"2004";"VERVE";1747939304;1747939688;;;;
"Juan Rozoff";"Abalorladakor !";"Kudfudr";"2001";"BARCLAY";1747939684;1747940028;"https://www.deezer.com/track/2162874";"https://open.spotify.com/track/164y4zCbctAybPHVM2Imo7";;
"Prince";"Bof / Batman";"Batdance";"1989";"WB";1747940028;1747940402;"https://www.deezer.com/track/3917698";"https://open.spotify.com/track/4DbUk1qwcz9KKcUY4t8f8u";;
"The Marketts";"The Batman theme played by The Marketts";"Batman theme";"1966";"LABEL X";1747940401;1747940560;"https://www.deezer.com/track/677530";;;
"Thomas Fersen";"Thom4s Fersen";"La chauve-souris";"1999";"TOT OU TARD";1747940552;1747940764;"https://www.deezer.com/track/365911571";"https://open.spotify.com/track/67iwyp1XiPR5WniPIvvsVF";;
"Bratsch";"Sans domicile fixe";"Hora roumaine lady be good";"1990";"GRIFFE";1747940763;1747940987;;;;
"Big Mama Thornton";"Ball n' chain";"Wade in the water";"1968";"ARHOOLIE";1747940986;1747941156;"https://www.deezer.com/track/935787762";;"https://music.apple.com/fr/album/wade-in-the-water/1508957072?i=1508958225&uo=4";
"Creedence Clearwater Revival";"Willy and the poor boys";"Fortunate son";"1969";"CONCORD";1747941156;1747941293;"https://www.deezer.com/track/883648";"https://open.spotify.com/track/4BP3uh0hFLFRb5cjsgLqDh";;
"JD McPherson";"Nite owls";"I can’t go anywhere with you";"2024";"NEW WEST RECORDS";1747941288;1747941456;"https://www.deezer.com/track/2851326162";;;
"Adrian Quesada";"Jaguar sound";"Noble metals";"2022";"ATO RECORDS";1747941455;1747941660;"https://www.deezer.com/track/1915263517";"https://open.spotify.com/track/3vVJyxDwVf8FB9ACNra9Ec";"https://music.apple.com/fr/album/noble-metals/1645443130?i=1645443466&uo=4";
"Eddie Chacon";"Laylow";"If I ever let you go";"2025";"STONES THROW RECORDS";1747941659;1747941929;"https://www.deezer.com/track/3001457681";"https://open.spotify.com/track/5oS7LlAElgc3pwWxPdA2bu";;
"Gabi Hartmann";"La femme aux yeux de sel";"Mélancolie";"2025";"MASTERWORKS";1747941905;1747942170;"https://www.deezer.com/track/3199910821";"https://open.spotify.com/track/4DdeWCBFPUMdDeYyW46gQc";;
"Sophye Soliveau";"Initiation";"Initiation II (wonder why)";"2024";"AUTOPRODUCTION";1747942167;1747942666;;;;
"Brandee Younger";"Brand new life";"Moving target";"2023";"DECCA RECORDS";1747942663;1747942921;"https://www.deezer.com/track/2216973307";"https://open.spotify.com/track/7peALhUNTaPTZwxhwvlWA2";;
"Sirens Of Lesbos";"I got a song, it's gonna make millions";"I am what I am";"2025";"AUTOPRODUCTION";1747942920;1747943078;"https://www.deezer.com/track/3273845781";"https://open.spotify.com/track/7wlb1QX6AbV33TH8hNPE1F";;
"Oklou";"Choke enough";"Harvest sky (feat. Underscores)";"2025";"TRUE PANTHER RECORDS / BECAUSE MUSIC";1747943078;1747943310;;;;
"Merve";"Platonik";"Platonik";"2025";"AUTOPRODUCTION";1747943307;1747943507;"https://www.deezer.com/track/3194183431";"https://open.spotify.com/track/0HVIFqM9i0095qFAYueFkT";"https://music.apple.com/fr/album/platonik/1791550764?i=1791550769&uo=4";
"King Gizzard & The Lizard Wizard";"Ice, death, planets, lungs, mushrooms and lava";"Gliese 710";"2022";"KGLW";1747943505;1747943973;"https://www.deezer.com/track/1939652187";;"https://music.apple.com/fr/album/gliese-710/1640761260?i=1640761918&uo=4";
"Meshell Ndegeocello";"The world has made me the man of my dreams";"The Sloganeer : Paradise";"2007";"UNIVERSAL";1747943618;1747944279;;;;
"Meshell Ndegeocello";"The world has made me the man of my dreams";"The Sloganeer : Paradise";"2007";"UNIVERSAL";1747944015;1747944320;;;;
"Perilymph";"Progressions imaginaires";"Aventure";"2024";"STONE PIXELS RECORDS";1747944277;1747944806;"https://www.deezer.com/track/2636187882";"https://open.spotify.com/track/2GBxmolUXrWq1wQxchcykY";"https://music.apple.com/fr/album/aventure/1727455385?i=1727455624&uo=4";
"Aldorande";"Aldorande";"La fin";"2019";"FAVORITE RECORDINGS";1747944765;1747945194;;;;
"Star Feminine Band";"Star feminine band";"La musique";"2020";"BORN BAD RECORDS";1747945151;1747945470;"https://www.deezer.com/track/1091284152";"https://open.spotify.com/track/1l8wUvi1pHV9pbMCmAKmZW";;
"Fool's Gold";"Fool's gold";"Surprise hotel";"2010";"CINQ 7";1747945444;1747945892;"https://www.deezer.com/track/5490598";"https://open.spotify.com/track/3X4TeoUbK982L4yQKEIUUC";;
"Arp Frique";"Elena";"Elena";"2024";"RUSH HOUR";1747945847;1747946138;;"https://open.spotify.com/track/1gagyKkbm0SubcdjHYuXrG";;
"Martin Circus";"Evolution française 1969-1985";"Annie, Christine ou Patricia";"1976";"BORN BAD RECORDS";1747946094;1747946376;;;;
"The Allman Brothers Band";"Idlewild south";"In Memory of Elizabeth reed";"1970";"MERCURY";1747946339;1747946790;"https://www.deezer.com/track/549310322";;"https://music.apple.com/fr/album/in-memory-of-elizabeth-reed/1711438164?i=1711438580&uo=4";
"LCD Soundsystem";"Sound of silver";"Someone Great";"2007";"EMI";1747946750;1747947134;"https://www.deezer.com/track/3110851";"https://open.spotify.com/track/2VGDntFPvgvqSiUf9ITEfW";;
"Juliette Armanet";"Petite amie";"Cavalier seule";"2017";"BARCLAY";1747947150;1747947346;"https://www.deezer.com/track/455225322";;;
"Les Agamemnonz";"Amateurs";"J'avoue";"2021";"HI-TIDE RECORDINGS";1747947307;1747947563;"https://www.deezer.com/track/1394245232";"https://open.spotify.com/track/4cXxOMsDFoywoJjm7GpX2V";"https://music.apple.com/fr/album/javoue/1567659361?i=1567659613&uo=4";
"Lee Hazlewood";"Bof / Panique à Hollywood";"Hey cowboy";"1970";"MILAN";1747947521;1747947753;"https://www.deezer.com/track/2645654152";;;
"Pluto Shervington";"I man bitter";"Here I am baby";"1974";"BURNING GIRL RELEASES";1747947711;1747947981;"https://www.deezer.com/track/84506747";;;
"The Jackson 5";"Anthology of Jackson five";"Goin back to Indiana";"1986";"TAMLA MOTOWN";1747947945;1747948191;;;;
"John Pizzarelli";"P.S. Mr. Cole";"Indiana";"1999";"RCA/BMG";1747948154;1747948389;"https://www.deezer.com/track/15117953";"https://open.spotify.com/track/07izQkkRtup45M15ZY9rGF";;
"Toco";"Outro lugar";"Zum zum";"2007";"SCHEMA";1747948352;1747948644;"https://www.deezer.com/track/211249";"https://open.spotify.com/track/7CIDzkwBa37tHR0mjxO5jb";;
"Greentea Peng";"Greenzone 108";"Bun tough";"2022";"EMI";1747948607;1747948804;"https://www.deezer.com/track/1896637447";"https://open.spotify.com/track/0Sxlrtd1Be0bCd64pFxNDL";;
"Bloom Bat";"Honeist weirdo";"Odd friends";"2024";"AUTOPRODUCTION";1747948811;1747949003;"https://www.deezer.com/track/2608379672";"https://open.spotify.com/track/4MWJzo57x1QoGCJOjfVfYS";;
"Santana";"Ultimate Santana";"Black magic woman";"1970";"CBS";1747948964;1747949192;"https://www.deezer.com/track/101804099";;"https://music.apple.com/fr/album/black-magic-woman/265816081?i=265816708&uo=4";
"Hubert Felix Thiefaine";"Les fils du coupeur de joints";"Loreleï sebasto cha";"1982";"EMI";1747949154;1747949429;;;;
"Christian Lee Hutson";"Paradise pop. 10";"Water Ballet";"2024";"ANTI";1747949395;1747949649;"https://www.deezer.com/track/2842657432";"https://open.spotify.com/track/59z1ToirVGyfetpz3TploY";;
"Christian Lee Hutson";"Paradise pop. 10";"Water Ballet";"2024";"ANTI";1747949431;1747949686;"https://www.deezer.com/track/2842657432";"https://open.spotify.com/track/59z1ToirVGyfetpz3TploY";;
"Dirk Maassen";"Inception";"Waterways";"2024";"MUSIC+";1747949644;1747949827;"https://www.deezer.com/track/2703272462";"https://open.spotify.com/track/2cjUgqoliiWCe8pgvJZWrc";;
"Chico & The Gypsies";"Chico & The Gypsies & International friends";"Me and Mrs Jones";"2014";"SONY";1747949784;1747950054;;;;
"Kolinga";"Legacy";"Ca va aller (mbo buba)";"2022";"UNDERDOG RECORDS";1747950020;1747950364;"https://www.deezer.com/track/1786906647";"https://open.spotify.com/track/3i3IoMODRqXF6Hrbvg4MG2";;
"Mary Lou Williams";"Black christ of the Andes";"Koolbonga";"1964";"SMITSONIAN FOLKWAYS RECORDINGS";1747950329;1747950562;"https://www.deezer.com/track/4409470";"https://open.spotify.com/track/5Uhj7gebCSz9iFpbgiCq72";"https://music.apple.com/fr/album/koolbonga/262208338?i=262208854&uo=4";
"Nancy Wilson";"Nancy Wilson  & Cannonball Adderley quintet";"The old country";"1962";"CAPITOL";1747950529;1747950707;"https://www.deezer.com/track/3126278";"https://open.spotify.com/track/5DW1xv3m7sQ8gs3HoXkr5z";;
"Collignon";"Bicicleta";"Vai vai vai (into the stars)";"2024";"GRIS GRIS RECORDS";1747950733;1747950985;"https://www.deezer.com/track/3152470041";;;
"Debbie Gaskin";"Pocket Pickers";"Pocket pickers";"2025";"LOCAL DISH";1747950948;1747951181;;;;
"East Of Undergroud";"Forge your own chains";"Smiling faces sometimes";"2009";"NOW AGAIN RECORDS";1747951174;1747951555;;;;
"East Of Undergroud";"Forge your own chains";"Smiling faces sometimes";"2009";"NOW AGAIN RECORDS";1747951210;1747951592;;;;
"Celine Dessberg";"Chintamani / Selenge";"Chintamani";"2025";"THAT'S LOVE RECORDS";1747951555;1747951800;"https://www.deezer.com/track/3170761341";"https://open.spotify.com/track/4DTgkUmdaTSyqK4es0Vutb";;
"Dorothy Ashby";"The jazz harpist / Vol. 1 et Vol. 2";"Lonely melody";"1962";"FRESH SOUND RECORDS";1747951771;1747952034;"https://www.deezer.com/track/517468222";;;
"Wanda De Sah";"Ultra lounge  / Bossa novaville";"So nice (Samba de verao)";"1997";"CAPITOL";1747951995;1747952163;"https://www.deezer.com/track/116139314";;;
"The Rebels Of Tijuana";"Brazil 70";"Brazil 70";"2014";"ECHO ORANGE";1747952124;1747952379;"https://www.deezer.com/track/79346357";"https://open.spotify.com/track/73QAVKLCOStJOR4wQoJrDe";;
"Stella";"Adagio";"Baby Brazil (feat. Las Palabras)";"2025";"SUB POP RECORDS";1747952337;1747952597;;;;
"James Clarke";"The sound gallery (vol.2)";"Two lane blacktop";"1973";"EMI RECORDS";1747952566;1747952715;"https://www.deezer.com/track/138698801";"https://open.spotify.com/track/5jX6seuBEOUvdXm4RbCeU4";"https://music.apple.com/fr/album/two-lane-blacktop/1188756460?i=1188757216&uo=4";
"Rare Silk";"Storm";"Storm";"1985";"EMOTIONAL RESCUE";1747952676;1747953038;"https://www.deezer.com/track/65254883";"https://open.spotify.com/track/1cotJPbhAMOdrGqwi4BBEL";;
"Lord Echo";"Harmonies";"In your life";"2017";"SOUNDWAY RECORDS";1747952995;1747953308;"https://www.deezer.com/track/1666942762";"https://open.spotify.com/track/1OzNbErEUuvP7ybbzJUqY2";;
"Lord Echo";"Harmonies";"In your life";"2017";"SOUNDWAY RECORDS";1747953032;1747953345;"https://www.deezer.com/track/1666942762";"https://open.spotify.com/track/1OzNbErEUuvP7ybbzJUqY2";;
"N Nao";"Nouveau langage";"Corps";"2025";"MOTHLAND";1747953309;1747953548;"https://www.deezer.com/track/3000109981";"https://open.spotify.com/track/7Moq7lYbKKBqykV7xzryS9";;
"Gianni Brezzo";"Sprechiamo !";"I need u";"2025";"JAKARTA";1747953548;1747953770;"https://www.deezer.com/track/3504595501";"https://open.spotify.com/track/7lAkXfCi5HOdo0iX7RcBTe";;
"Brittany Howard";"Jaime";"Goat head";"2019";"COLUMBIA";1747953733;1747953958;"https://www.deezer.com/track/2482421191";"https://open.spotify.com/track/37pzLJI2d33n6uz96Jwkrq";;
"Swingle Singers";"A cappella Amadeus";"Don Giovanni : Deh vieni alla finestra (Acte I) Air de Don Giovanni";"1991";"VIRGIN";1747953925;1747954076;;;;
"Archie Whitewater";"Archie Whitewater";"Lament for the walking dead";"1970";"GEFFEN";1747954042;1747954314;"https://www.deezer.com/track/891214672";"https://open.spotify.com/track/0NLhn56oXMrlj5pbzH7DQr";;
"Non Identifié";"TV success";"Ma sorcière bien aimée (série tv)";"";"SONY";1747954341;1747954399;;;;
"Estudiantina Invasora";"Todo Cuba";"Ana";"2005";"CORAZONG RECORDS";1747954391;1747954746;"https://www.deezer.com/track/84434641";;;
"The Libertines";"The libertines";"Music when the lights go out";"2004";"ROUGHTRADE";1747954708;1747954927;"https://www.deezer.com/track/946306";"https://open.spotify.com/track/3cU9b4vb5yzyM12RXJ1k3s";;
"Goya Gumbani";"Warlord of the weejuns";"Manuva(s) (feat. Joe Armon-Jones)";"2025";"GHOSTLY INTERNATIONAL";1747954887;1747955152;;;;
"Asta Hiroki & Tristan De Liege";"Anamnesis";"Sedate, dazed";"2025";"FOLDED MUSIC";1747955164;1747955327;;;;
"Jmsn";"Velvet";"So badly (single version)";"2022";"WHITE ROOM RECORDS";1747955284;1747955574;"https://www.deezer.com/track/453695742";;;
"The Shacks";"Big crown vaults vol 2";"Smile now, cry later";"2024";"BIG CROWN RECORDS";1747955538;1747955750;"https://www.deezer.com/track/2709983962";"https://open.spotify.com/track/4TJdyPh35Gx6iZyHlvGATH";;
"France Gall";"1968";"Les yeux bleus";"1968";"PHILIPS";1747955710;1747955898;"https://www.deezer.com/track/2815259912";;;
"Milt Buckner";"B.O.F. / Mulholland drive";"The beast";"1956";"BLUE NOTE";1747955863;1747956050;"https://www.deezer.com/track/39640361";"https://open.spotify.com/track/3c0ND341DM8Yy7b9ALwbAQ";;
"Babe Rainbow";"Slipper imp and shakaerator";"Like Cleopatra";"2025";"KGLW";1747955997;1747956238;"https://www.deezer.com/track/3147075481";"https://open.spotify.com/track/01XA0942QGRPfid5bNCF70";"https://music.apple.com/fr/album/like-cleopatra/1785914104?i=1785914240&uo=4";
"The Cure";"Standing on a beach staring at the sea";"Close to me";"1990";"FICTION";1747956191;1747956442;"https://www.deezer.com/track/1143634";;;
"Stereolab";"Margerine eclipse";"Vonal declosion";"2004";"ELEKTRA";1747956404;1747956652;"https://www.deezer.com/track/355425961";"https://open.spotify.com/track/5MFGxwCqi67IU13ALiUet3";;
"Franck Dadure";"Mélodies lunatiques (remix)";"Jobourg La Hague (alt)";"2024";"SIGNATURE";1747956613;1747956754;"https://www.deezer.com/track/3016176991";;;
"Diane Birch";"Flying on abraham";"Shade";"2024";"LEGERE RECORDINGS";1747956716;1747957002;"https://www.deezer.com/track/2695922262";"https://open.spotify.com/track/5mpoE2eBjeWLK5omdyxSof";;
"Charles Aznavour";"Anthologie de la chanson francaise 1956";"J'aime Paris au mois de mai";"1956";"EPM RECORDS";1747956967;1747957154;"https://www.deezer.com/track/89313281";;"https://music.apple.com/fr/album/jaime-paris-au-mois-de-mai/1536196351?i=1536196488&uo=4";
"Art Blakey Quartet";"A jazz message 1963";"Summertime";"1964";"IMPACT";1747957116;1747957433;"https://www.deezer.com/track/1583011";"https://open.spotify.com/track/4OhNdo11639YkCcQqNlIQh";;
"Eugene McDaniels";"Headless heroes of the apocalypse";"Headless heroes";"1971";"ATLANTIC";1747957396;1747957641;"https://www.deezer.com/track/441017182";"https://open.spotify.com/track/5nGhBObWsNzTucrr6lPbSS";"https://music.apple.com/fr/album/headless-heroes/1802591103?i=1802592953&uo=4";
"Annette Peacock";"X-dreams";"Don't be cruel";"1978";"AURA RECORD";1747957606;1747957907;;"https://open.spotify.com/track/1XSbXtEDzDc4t02DDB5kLs";;
"Dowdelin";"Tchenbé !";"I ka woulé";"2025";"UNDERDOG RECORDS";1747957865;1747958077;"https://www.deezer.com/track/3079763131";"https://open.spotify.com/track/4pRHUUfe3Rsck4UFqzRF5d";;
"Kassav'";"Kassav/3 & 4 soucougnan";"Doudou";"1983";"3A";1747958048;1747958199;"https://www.deezer.com/track/10687134";;;
"Tony Chasseur";"Martinique/Chasseur Tony/Itineraire";"Solange";"1996";"CNR";1747958158;1747958567;"https://www.deezer.com/track/67480115";;;
"Dennis Brown";"Lovers Rock";"Love has found a way";"1982";"SANCTUARY RECORDS GROUP";1747958534;1747958831;;;;
"Billy Ocean";"Royal funk";"Stay the night";"1980";"WAGRAM";1747958792;1747959034;"https://www.deezer.com/track/8014713";"https://open.spotify.com/track/183oS2urgcMAjHY2QW61GX";;
"Magic Source";"Voyage spectral";"Speed boat to Atlantis";"2023";"FAVORITE RECORDINGS";1747959000;1747959283;"https://www.deezer.com/track/2180697407";"https://open.spotify.com/track/7cN99sHAR6TkJwA7o9F9sk";"https://music.apple.com/fr/album/speed-boat-to-atlantis/1681051477?i=1681051642&uo=4";
"Baris Manco";"Yeni bir gün";"Aynali kemer";"1979";"GUERSSEN RECORDS";1747959243;1747959460;"https://www.deezer.com/track/132882536";;;
"Supertramp";"Crime of the century";"Bloody well right";"1974";"A&M";1747959424;1747959730;"https://www.deezer.com/track/2503275";"https://open.spotify.com/track/2SmlWvdYG6FsagxN3FkHMI";"https://music.apple.com/fr/album/bloody-well-right/1440756022?i=1440756480&uo=4";
"Panda Bear";"Sinister grif";"Praise";"2025";"DOMINO";1747959695;1747959929;"https://www.deezer.com/track/3001194911";"https://open.spotify.com/track/08aaQA6A7UHvbPGsfPrAFe";"https://music.apple.com/fr/album/praise/1761198973?i=1761198977&uo=4";
"Ponta Preta";"Liquor liquor";"Liquor liquor";"2023";"BE RECORDS / ALLO FLORIDE";1747959895;1747960157;"https://www.deezer.com/track/2429409205";"https://open.spotify.com/track/4HfzfWoIarvujtjJW0RxA7";;
"Khruangbin";"Con todo el mundo";"Shades of man";"2018";"NIGHT TIME STORIES";1747960112;1747960374;"https://www.deezer.com/track/2986808141";"https://open.spotify.com/track/2OetiNq3keZXuqfjYbXBJX";;
"Oscar Jerome";"The fork";"The butter";"2025";"NEW SOIL";1747960321;1747960525;"https://www.deezer.com/track/3101862281";"https://open.spotify.com/track/3MP3RAxoIio45bgV9rAUUl";"https://music.apple.com/fr/album/the-butter/1780949457?i=1780949463&uo=4";
"Bleu Nuit";"Le Grand Ouest 1978-1988";"En bas de chez toi (live)";"";"LES EDITIONS VERMILLON";1747960491;1747960778;"https://www.deezer.com/track/3030336891";;"https://music.apple.com/fr/album/en-bas-de-chez-toi-live/1772242103?i=1772242615&uo=4";
"Sade";"Diamond life";"Frankie's first affair";"1984";"EPIC";1747960745;1747961056;"https://www.deezer.com/track/1030591262";"https://open.spotify.com/track/67r1nqpzlKj3x0khmvdFoD";;
"Laurent Bardainne & Tigre D’eau Douce";"Eden Beach Club";"Luxe, calme et volupté";"2024";"";1747961012;1747961293;;;;
"Dinah Shore";"Dinah sings Previn plays";"The man I love";"1960";"CAPITOL";1747961258;1747961483;"https://www.deezer.com/track/3439553";"https://open.spotify.com/track/361BpEFtnR5NCJDntYOBSM";;
"Cristiane Roncaglio";"Cristiane Roncaglio interprète des mélodies brésiliennes / Brazilian sentiments";"Minha Terra - pour soprano et piano";"2013";"CAPRICCIO";1747961451;1747961639;;;;
"Helena Casella";"Pit of Impressions";"First flight";"2025";"W.E.R.F.";1747961603;1747961765;"https://www.deezer.com/track/3194107111";"https://open.spotify.com/track/2DJTlGhMG8C7MzToT9iZX5";"https://music.apple.com/fr/album/first-flight/1791547417?i=1791547425&uo=4";
"Jalen Ngonda";"Just as long as were together";"Just as long as were together";"2025";"DAPTONE RECORDS";1747961757;1747961980;;;;
"Schiller Street Gang";"Eccentric soul : Twinight's lunar rotation";"Remind me";"1969";"NUMERO GROUP";1747961944;1747962147;"https://www.deezer.com/track/100111964";;;
"Public Enemy";"Power To The People And The Beats: Public Enemy'";"Give it up";"1994";"DJRE";1747962108;1747962424;"https://www.deezer.com/track/67606817";"https://open.spotify.com/track/2uWoy80sBB8a59nh0cDSe1";;
"Charley Crockett";"In the Night";"Out of bad Luck";"2016";"SON OF DAVY";1747962384;1747962668;"https://www.deezer.com/track/484438412";"https://open.spotify.com/track/4G0zzyjEULJlpbD0gs8yw1";"https://music.apple.com/fr/album/out-of-bad-luck/1370558895?i=1370560340&uo=4";
"Dope Lemon";"Electric green lambo";"Electric green lambo";"2025";"BMG";1747962637;1747962827;"https://www.deezer.com/track/3201096901";"https://open.spotify.com/track/0NmB3dPvlzlcaTKwhS3XkF";;
"Lola Sauvageot";"L'animale";"L'animale";"2025";"VOUS AVEZ DIT BIZARRE";1747962791;1747963069;"https://www.deezer.com/track/3239406721";"https://open.spotify.com/track/03ceLLk4rv55Knh1359RzD";;
"Tommy Guerrero";"A little bit of something";"100 Years";"2000";"SOURCE/VIRG";1747963032;1747963250;"https://www.deezer.com/track/436459082";"https://open.spotify.com/track/48kUeqKtuKfU4B3WMfkZIP";;
"Tony Tribe";"Ska heroes";"Red red wine";"1969";"EMI";1747963212;1747963420;"https://www.deezer.com/track/5601659";;;
"Eddie Cochran";"Rock and roll anthologie / Vol.1";"Teresa";"1961";"BIG BEAT RECORDS";1747963393;1747963553;"https://www.deezer.com/track/3139644";;;
"The Crystals";"Best of";"Please hurt me";"1961";"PHIL SPECTOR";1747963517;1747963685;"https://www.deezer.com/track/63459611";;;
"Nana Mouskouri";"Nana Mouskouri in New York";"Don't go to strangers";"1962";"MERCURY";1747963648;1747963845;"https://www.deezer.com/track/4670160";"https://open.spotify.com/track/3ZaEQ97AUcRh8W9gRbMhHU";"https://music.apple.com/fr/album/dont-go-to-strangers/1443995564?i=1443995743&uo=4";
"Nino Rota";"Bof / Amarcord";"La gradisca e Il principe";"1973";"QUARTET RECORDS";1747963809;1747963991;"https://www.deezer.com/track/1008096352";;;
"Chico Buarque";"Caravanas";"Massarandupió";"2017";"DISOMEDI BLAU";1747963957;1747964155;"https://www.deezer.com/track/391726192";"https://open.spotify.com/track/4HITJz4XlI0wjyFCz1adTZ";;
"Joao Selva";"Passarinho";"Cirandinha";"2023";"UNDERDOG RECORDS";1747964119;1747964373;"https://www.deezer.com/track/2007760257";"https://open.spotify.com/track/1yaaHQdDQ8SQnsCgLA1xmU";;
"Coisa Quente";"Horse Meat Disco presents Disco & Boogie from Brazil Vol.1";"Edmundo (in the mood)";"1978";"MR BONGO";1747964341;1747964585;"https://www.deezer.com/track/3194410881";;;
"Surprise Chef";"All news is good news";"Yung Boi suite";"2020";"MR BONGO";1747964549;1747964877;"https://www.deezer.com/track/921021802";"https://open.spotify.com/track/06PpkLUklPAAMzywkBr3TM";;
"Cesar Precio";"La suite logique des choses";"Solitude mon amour";"2024";"OBJET DISQUE - LABEL SERVICE";1747964841;1747965160;"https://www.deezer.com/track/2541418061";"https://open.spotify.com/track/3qi4DH7FPlXMjp6cFdFcLc";;
"Sun Gazol";"Aisling";"The shore";"2025";"PETITE PILULE";1747965124;1747965476;"https://www.deezer.com/track/3243191221";"https://open.spotify.com/track/6WiPh22nwqOywpcszPdCSV";"https://music.apple.com/fr/album/the-shore/1797532049?i=1797532055&uo=4";
"Turkish Delight";"Fidayda";"Gnossienne n°3";"2023";"";1747965509;1747965669;"https://www.deezer.com/track/2586164972";"https://open.spotify.com/track/4AJSlML0dPGOSRYRw8U3JG";;
"Vince Taylor";"Sex : Too fast to live too young to die";"Brand new cadillac";"1959";"";1747965627;1747965818;"https://www.deezer.com/track/1714899297";"https://open.spotify.com/track/76fZRDeMiLbWFzsYw9WqfR";;
"Dizzy Gillespie";"Road songs : car tune classics 1942-1962";"Swing low sweet cadillac";"1951";"FREMEAUX & ASSOCIES";1747965781;1747965995;"https://www.deezer.com/track/3133052971";;;
"Ajate";"Dala toni";"Emisa lasso";"2024";"180G";1747965955;1747966271;;;;
"Souleance";"Halumi + Kaymak";"Kaymak";"2025";"HEAVENLY SWEETNESS";1747966238;1747966596;"https://www.deezer.com/track/3241530461";"https://open.spotify.com/track/1dI5pW4BR6gWQhTy2d7vqS";;
"Bikini Machine";"Daily music cookin' with";"La pharmacie anglaise";"2006";"PLATINIUM";1747966562;1747966790;"https://www.deezer.com/track/14290601";"https://open.spotify.com/track/0Xj3OAJH7I3aXLpxhXr206";;
"The Easybeats";"Friday on my mind";"Friday on my mind";"1967";"ALBERT PROD";1747966752;1747966948;"https://www.deezer.com/track/145535262";"https://open.spotify.com/track/56MLOQalKyx7lpzPvHJZAy";;
"Allah-Las";"Allah-Las";"Busman's Holiday";"2012";"THE OTHER HAND";1747966912;1747967150;"https://www.deezer.com/track/70036798";"https://open.spotify.com/track/4r2jhfSub74duGiJJPnLRt";"https://music.apple.com/fr/album/busmans-holiday/1608119814?i=1608119824&uo=4";
"Juan Wauters";"Wandering rebel";"Mensaje codificado";"2023";"CAPTURED TRACKS";1747967119;1747967281;"https://www.deezer.com/track/2157823327";"https://open.spotify.com/track/032Ga2o8RvbkqWJuMxAME1";;
"Lautten Compagney";"Circle line";"Powaqqatsi (film) : Train to São Paulo - arrangement pour ensemble instrumental";"2019";"DEUTSCHE HARMONIA MUNDI";1747967246;1747967477;;;;
"Joseph Malik & Kameelah Waheed";"Proxima ebony";"Hollywood africans (feat. Alina Bzhezhinska)";"2023";"RAMROCK RED RECORDS";1747967432;1747967709;;;;
"The Dreamliners";"Basement beehive : The girl group underground";"From one fool to another";"1965";"NUMERO GROUP";1747967684;1747967863;"https://www.deezer.com/track/533608162";;;
"Hannah Cohen";"Earthstar mountain";"Draggin'";"2025";"BELLA UNION";1747967830;1747968131;"https://www.deezer.com/track/3156000761";"https://open.spotify.com/track/4tYUqYAM5rxOQ4UhjlLV7r";;
"The Soul Avengers";"Some other kind of meat";"Afro funk instrumental";"1994";"PURE RECORDS";1747968092;1747968317;;;;
"Mariazu";"Mariazu";"Meludine";"2018";"MARISCAL RABANO PROD";1747968282;1747968534;"https://www.deezer.com/track/554656602";"https://open.spotify.com/track/6NGG5y9cCKqmZhYyBUQqL1";;
"Captain Cumbia";"Mashup-man cumbiero";"Put your handz up";"2017";"MENILMONTANT PRODUCTIONS";1747968502;1747968781;;;;
"The Meters";"New orleans funk";"Handclapping song";"1970";"SOUL JAZZ RE";1747968748;1747968953;"https://www.deezer.com/track/126951947";;;
"Dave Brubeck";"Time further out";"Unsquare dance";"1961";"COLUMBIA";1747968917;1747969067;"https://www.deezer.com/track/1028027";;"https://music.apple.com/fr/album/unsquare-dance/594446739?i=594446791&uo=4";
"Collettivo Immaginario";"Oltreoceano";"Vento eterno (feat. Dwight Trible and Isaiah Collier)";"2025";"DOMANDA MUSIC";1747969061;1747969422;;;;
"Geordie Greep";"The new sound";"Terra";"2024";"ROUGH TRADE RECORDS";1747969388;1747969676;"https://www.deezer.com/track/2991583541";"https://open.spotify.com/track/70zqspCXLvLHsBh1Pl7Izc";;
"Adam Green";"Minor love";"Buddy Bradley";"2010";"ROUGH TRADE RECORDS";1747969642;1747969791;"https://www.deezer.com/track/1112714252";"https://open.spotify.com/track/1xHCRVIXbGRX5dQpQNncl3";"https://music.apple.com/fr/album/buddy-bradley/1536246860?i=1536246867&uo=4";
"Satellite Jockey";"Plays music !";"Mouvement II";"2024";"ANOTHER RECORD";1747969753;1747969892;"https://www.deezer.com/track/2605530892";"https://open.spotify.com/track/3eI3Fb3QvrTjAG5YJuOH6t";"https://music.apple.com/fr/album/mouvement-ii/1723859973?i=1723861113&uo=4";
"Kenny Rogers & The First Edition";"The big Lebowski";"Just dropped in (to see what condition my condition was in)";"1967";"MERCURY";1747969857;1747970091;;;;
