"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes";"youtube"
"Tenorio Jr";"Embalo";"Fim de semana em Eldorado";1964;"SOM LIVRE";1707074321;1707074548;;;;
"Vinicius De Moraes";"Vinicius de Moraes en La Fusa";"Canto de Ossanha";1971;"TROVA";1707074468;1707074720;;;;
"Astor Piazzolla";"Musica popular contemporanea de la ciudad de Buenos Aires/ Vol 2";"Buenos Aires hora cero";1972;"RCA";1707074640;1707074817;;;"https://music.apple.com/fr/album/buenos-aires-hora-cero-live/1660220254?i=1660220257&uo=4";
"BEBO AND CIGALA";"Lágrimas negras/Bebo & Cigala";"VEINTE ANOS";2003;"CALLE 54 RECORDS";1707074863;1707075103;"https://www.deezer.com/track/78663493";"https://open.spotify.com/track/1AoOZHeNlIOjTe21v5hWOS";"https://itunes.apple.com/fr/album/veinte-a%C3%B1os-en-directo/919419573?i=919419611&uo=4";"https://www.youtube.com/watch?v=5T-sotRUSVI"
"Bebo Valdes";"Bof / Chico & Rita";"Con poco coco";2010;"EMI";1707075102;1707075259;;;;
"BEBO VALDES";;"BEBO VALDES / BESAME MUCHO";;;1707075148;1707075373;;;;
"Michel Camilo";"Bof /Calle 54";"From within";2000;"CHRYSALIS";1707075372;1707075819;;;;
"GATO BARBIERI";"Bof /Calle 54";"INTRODUCCION LLAMERITO Y TANGO/BOLIV";2000;"CHRYSALIS";1707075653;1707076018;;;;
"DIZZY GILLESPIE";"GIANTS OF JAZZ IN BERLIN 71";"TIN TIN DEO";1971;"EMARCY RECORDS";1707076005;1707076660;"https://www.deezer.com/track/1705109037";;;
"CLARE FISHER";;"CLARE FISHER / ELEGY";;;1707076753;1707076856;;;;
"Alex Gopher";"You my baby and I";"The child (feat. Billie Holiday)";1999;"V2";1707078565;1707078837;;;;
"The Beach Boys";"Surfin' safari & surfin' usa (hdcd remastered)";"Lonely sea";1962;"CAPITOL";1707079785;1707079946;;;;
"The La S";"Bof / So I married an axe";"There she goes";1990;"SONY";1707079925;1707080118;;;;
"Alex Gopher";"You my baby and I";"The child (feat. Billie Holiday)";1999;"V2";1707079987;1707080259;;;;
"THE NITS";"Wool";"26 A (clouds in the sky)";2000;"PIAS";1707080083;1707080342;;;;
"BRYAN FERRY";"NOS PLUS BELLES BALLADES";"Tara";;;1707080339;1707080403;;;;
"Alex Gopher";"You my baby and I";"The child (feat. Billie Holiday)";1999;"V2";1707080400;1707080673;;;;
"Robert Palmer";"Clues";"Looking for clues";1980;"ISLAND";1707080672;1707080964;;"https://open.spotify.com/track/7zYPlyTDW35Cqf2qK6y7o1";"https://music.apple.com/fr/album/looking-for-clues/1646555583?i=1646555824&uo=4";
"VV Brown";"Am I British yet ?";"No fear";2023;"YOY RECORDS / VIRGIN RECORDS";1707080962;1707081222;;;;
"Readymade FC";"I can change";"Space & echo";2023;"GRONLAND RECORDS";1707081220;1707081355;;;;
"Linton Kwesi Johnson";"Forces of victory";"Independent intavenshan";1979;"ISLAND";1707081354;1707081610;;"https://open.spotify.com/track/5Az2OzrSaMqG1dBJT6RULW";"https://music.apple.com/fr/album/independent-intavenshan/1444033261?i=1444033722&uo=4";
"General Alcazar";"Des sirenes et des hommes";"Je fume";2000;"MSI";1707081610;1707081822;;;;
"Dur-Dur Band";"Dur-Dur Band / Vol 5";"Dooyo";1987;"AWESOME TAPES FROM AFRICA";1707081817;1707082041;"https://www.deezer.com/track/64633376";;;
"The Slits";"Cut";"pigbag papa";1979;"KOCH RECORDS";1707082040;1707082280;;;;
"Black & Blues";"Things gonna get better";"Chains";1971;"ACE RECORDS";1707082275;1707082478;;"https://open.spotify.com/track/2Rg9i3GVu7SOFDuAbHeq7C";"https://music.apple.com/fr/album/chains/1621384497?i=1621385111&uo=4";
"Ray Lema";"Transcendance";"Transcendance";2018;"ONE DROP / L’AUTRE DISTRIBUTION";1707082477;1707082759;;"https://open.spotify.com/track/5rhaPDh4CxKBGJyAtjwhHZ";"https://music.apple.com/fr/album/transcendance/1437033338?i=1437033522&uo=4";
"Inigo Montoya";"Totem";"Totem";2022;"ECHO ORANGE";1707082759;1707082982;;"https://open.spotify.com/track/5FPD0rif4arLJUZtGDK89P";"https://music.apple.com/fr/album/totem/1687314144?i=1687314152&uo=4";
"Piers Faccini";"Shapes of the Fall";"Foghorn calling";2021;"Nø Førmat";1707082970;1707083164;;"https://open.spotify.com/track/7zjrwpfnvSlZbctD1VUhK2";"https://music.apple.com/fr/album/foghorn-calling/1549107456?i=1549107477&uo=4";
"Mory Kante";"Sabou";"Nafiya";2004;"H MUNDI";1707083162;1707083467;;"https://open.spotify.com/track/3WHVossLXkKo6xK8z1kfUP";"https://music.apple.com/fr/album/nafiya/82641628?i=82640977&uo=4";
"Gabriel Rios";"Angelhead";"Las calaveras";2007;"PIAS";1707083463;1707083614;;"https://open.spotify.com/track/2jbnHK4ASS4hAw4mKQUZ54";"https://music.apple.com/fr/album/las-calaveras/1607644835?i=1607645028&uo=4";
"Gang Starr";"Moment of truth";"Work";1998;"NOO TRYBE RECORDS";1707083611;1707083787;;"https://open.spotify.com/track/1EiLrPd8JMTcQUr1aLEUKi";"https://music.apple.com/fr/album/work/723351765?i=723352119&uo=4";
"Erroll Garner";"The original Misty";"7-11 Jump";1954;"VERVE";1707083786;1707084224;;;;
"Fleet Foxes";"Fleet foxes";"White winter hymnal";2008;"BELLA UNION";1707084243;1707084383;"https://www.deezer.com/track/69001877";"https://open.spotify.com/track/0GegHVxeozw3rdjte45Bfx";"https://music.apple.com/fr/album/white-winter-hymnal/1211881401?i=1211881484&uo=4";
"James Brown";"Please please please";"Please, please, please";1956;"POLYDOR";1707084379;1707084543;"https://www.deezer.com/track/2206742377";;;
"The Faithful Brothers";"The Faithful Brothers";"(let's break) The curfew";2023;"MR. MELLOWA€™S MUSIC";1707084541;1707084676;;"https://open.spotify.com/track/5ZynE7gxTLUt7ozMeTfwDB";"https://music.apple.com/fr/album/lets-break-the-curfew/1699117071?i=1699117613&uo=4";
"Jungle By Night";"The traveller";"Culture shock";2016;"V2";1707084675;1707084841;;"https://open.spotify.com/track/1m2NtQ3bWm9A9lKWCIEO1L";;
"Bonga";"Kintal da banda";"Kakibanda";2022;"LUSAFRICA";1707084840;1707085062;;;;
"Bob Dylan";"Blonde on blonde";"I want you";1965;"COLUMBIA";1707085058;1707085242;;;;
"Damien Fleau";"Travel music";"Her";2016;"ALTER K";1707085237;1707085394;"https://www.deezer.com/track/587880012";"https://open.spotify.com/track/5Cwa2LCDL5QGAdXxPkJxql";"https://music.apple.com/fr/album/her/1368666768?i=1368666787&uo=4";
"Laura Misch";"Sample the sky";"Widening circles";2023;"ONE LITTLE INDEPENDENT RECORDS";1707085398;1707085667;"https://www.deezer.com/track/2275878537";"https://open.spotify.com/track/5JArFDsgNyoysv4l1mnB6v";;
"Isabelle Pulenard";"Le salon de musique de Marie-Antoinette";"Plaisir d'amour - version pour soprano ténor flûte traversière violon et harpe";2009;"AMBROISIE";1707085662;1707085875;;;;
"Saib";"Unwind";"For mom";2022;"JAKARTA RECORDS";1707085870;1707086070;;"https://open.spotify.com/track/3D7RBXuOwMlHpIjAe4vDA9";;
"Barbara Lynn";"Here is Barbara Lynn";"Only you know how to love me";1968;"WATER";1707086068;1707086197;"https://www.deezer.com/track/81877704";"https://open.spotify.com/track/2OqKhiEGomcsrmJrfiVVoQ";;
"St Thomas";"Cowboys in Scandinavia: The new folk sounds from Northern Europe";"Twisted cowboy";2005;"FARGO";1707086195;1707086375;;;;
"Arthur H & M";"Adieu tristesse";"Est-ce que tu aimes ?";2005;"POLYDOR";1707086374;1707086584;;;"https://music.apple.com/fr/album/est-ce-que-tu-aimes/1443746445?i=1443746846&uo=4";
"Damaa.Beats";"City bloom";"Blossom";2020;"HIP DOZER";1707086582;1707086721;"https://www.deezer.com/track/929556802";"https://open.spotify.com/track/74ETaw7v75DA01eFLZpH5l";;
"Miranda Joan";"Overstimulated";"Circle";2023;"AUTOPRODUCTION";1707086721;1707086879;;"https://open.spotify.com/track/21cPR0rU30sgErIqfKREbb";;
"Stevie Wonder";"At the close of a century (1963 à 1996)";"I love every little thing about you";1972;"MOTOWN";1707086871;1707087109;;"https://open.spotify.com/track/2NlaorS8w7kkge2Wu7kvGA";"https://music.apple.com/fr/album/i-love-every-little-thing-about-you/1440858437?i=1440858697&uo=4";
"Joe Sample";"Did you feel that ?";"Brother, can you spare your car?";1994;"WARNER";1707087105;1707087344;;"https://open.spotify.com/track/02R9GXlbKLxSvqINGUthVA";"https://music.apple.com/fr/album/brother-can-you-spare-your-car/302165574?i=302165579&uo=4";
"Jazzmeia Horn";"Love and liberation";"Out the window";2019;"CONCORD JAZZ";1707087344;1707087549;;"https://open.spotify.com/track/2DBQUke3ZkHqI3NclqO0Wg";;
"Kat Frankie";"Bad behaviour";"Bad behaviour";2018;"GRONLAND RECORDS";1707087548;1707087732;;;;
"Gggg";"Polydel";"Amb1";2023;"D.KO RECORDS";1707087741;1707087894;"https://www.deezer.com/track/2566657182";"https://open.spotify.com/track/6HiPQZx2XRty4kN5Dq2PBn";"https://music.apple.com/fr/album/amb1/1719319594?i=1719319600&uo=4";
"Daft Punk";"Discovery";"Something About Us";2001;"LABELS";1707087891;1707088119;;"https://open.spotify.com/track/1NeLwFETswx8Fzxl2AFl91";;
"Zapp";"Zapp VII : Roger & friends";"Parking lot";2018;"LEOPARD";1707088116;1707088325;;;"https://music.apple.com/fr/album/parking-lot/1551373591?i=1551374049&uo=4";
"Amp Fiddler";"Waltz of a ghetto fly";"Dreamin'";2003;"PIAS";1707088324;1707088561;"https://www.deezer.com/track/3755108";;;
"Polycool";"Lovoscope";"Western feeling";2023;"POLYCOOL";1707088562;1707088762;"https://www.deezer.com/track/2214073347";"https://open.spotify.com/track/4KVcuyht60odNdmN2qVwuU";;
"The Flying Guitar";"Funky Chimes";"Barabajagal";1970;"SDBAN";1707088758;1707088919;;;;
"Richard De Bordeaux";"Wizzz: Psychorama français";"La drogue";1968;"DELABEL";1707088917;1707089087;;;;
"Linval Thompson";"I love marijuana";"I love marijuana";1978;"TROJAN RECORDS";1707089085;1707089288;"https://www.deezer.com/track/1698010457";"https://open.spotify.com/track/7HjXvE0YWZs83IOgk2ttxq";;
"Creedence Clearwater Revival";"Cosmo's factory";"Before you accuse me";1969;"FANTASY";1707089290;1707089497;;;;
"Jeri Southern";"Jeri Southern meets Cole Porter";"It's bad for me";1959;"ANCIEN PRODIGE";1707089492;1707089622;;"https://open.spotify.com/track/3hhCXsdzrepMb1Hwjn822d";"https://music.apple.com/fr/album/its-bad-for-me/332744301?i=332744805&uo=4";
"Bobbi Humphrey";"Flute in";"Ain't no sunshine";1971;"BLUE NOTE";1707089621;1707089766;;"https://open.spotify.com/track/5lgh0E5LzeZel2I3NL19zC";;
"Bill Withers";"Just as I am";"Everybody's talkin'";1971;"COLUMBIA";1707089766;1707089969;"https://www.deezer.com/track/2312057";"https://open.spotify.com/track/1xNs13B9mPPXxBpzDO8zy9";"https://music.apple.com/fr/album/everybodys-talkin/293521570?i=293521576&uo=4";
"Joy Denalane";"Let yourself be loved";"Wounded love";2021;"MOTOWN";1707089965;1707090145;"https://www.deezer.com/track/1398325432";"https://open.spotify.com/track/44bc1CniouN8BAuu4bsjQk";;
"Tea Eater";"Obsession";"Obsession";2023;"A DIAMOND HEART PRODUCTION / AMETHYST TRAX / LA FAM RECORDINGS";1707090143;1707090338;;"https://open.spotify.com/track/5m3ChkCU9zew2fb64d2JFX";;
"Larry Jon Wilson";"Let me sing my song to you";"I remember it well";1976;"BE WITH RECORDS";1707090335;1707090500;;"https://open.spotify.com/track/0N2tU6N8MplQJnJ78scQDR";"https://music.apple.com/fr/album/i-remember-it-well/1039697740?i=1039697746&uo=4";
"Blacklites";"Function underground";"BL movement";1974;"NOW AGAIN";1707090497;1707090638;;;;
"Sufjan Stevens";"Javelin";"Will anybody ever love me";2023;"ASTHMATIC KITTY / MODULOR";1707090635;1707090886;;;;
"Elina Garanca";"Elina Garanca interprete Bellini Donizetti et Rossini";"I capuleti e I montecchi : Ascolto se Roméo t'uccise un figlio (Acte I) air de Roméo";2009;"DEUTSCHE GRA";1707090885;1707091052;;;;
"Francoise Hardy";"Ma jeunesse fout le camp";"C'etait charmant";1967;"VOGUE";1707091052;1707091162;;;;
"Burt Bacharach";"Hi-fi party!";"The look of love";1967;"POLYDOR";1707091170;1707091324;"https://www.deezer.com/track/3067898";"https://open.spotify.com/track/55eI3nJGwj6arcOkJLJPuV";"https://music.apple.com/fr/album/the-look-of-love/1444031258?i=1444032013&uo=4";
"Sharky";"People are strange";"Pose";2022;"TRU THOUGHTS";1707091320;1707091505;;"https://open.spotify.com/track/0crTADHsBlsOeOHBFqi868";"https://music.apple.com/fr/album/pose/1634406053?i=1634406064&uo=4";
"Jmsn";"Soft Spot";"2 High";2023;"WHITE ROOM RECORDS";1707091499;1707091799;;"https://open.spotify.com/track/72ZMYKksTW3TfGz5KIUaLp";"https://music.apple.com/fr/album/2-high/1704213881?i=1704214382&uo=4";
"2pac";"All eyez on me";"How do u want it";1995;"DEATH ROW RECORDS";1707091797;1707092082;"https://www.deezer.com/track/1510293652";;;
"Handbook";"All Deepens";"All Deepens";2023;"CASCADE RECORDS";1707092083;1707092230;;"https://open.spotify.com/track/6sfdeYmZ0AXOgjUW9wsI6E";"https://music.apple.com/fr/album/all-deepens/1683567680?i=1683567949&uo=4";
"Shintaro Sakamoto";"How to live with a phantom";"In a phantom mood";2011;"ZELONE RECORDS";1707092227;1707092467;;"https://open.spotify.com/track/7ABw9sovklkhEpGht3pYZL";;
"Yukihiro Takahashi";"Saravah !";"La rosa";1978;"WE WANTS SOUND";1707092464;1707092764;;"https://open.spotify.com/track/0d6zGOFOY0popPUDCBNhLv";;
"Michel Jonasz";"Succes";"Joueurs de blues";1981;"WEA";1707092752;1707092955;;"https://open.spotify.com/track/0SNzwPCZDaYm885un3QhXT";"https://music.apple.com/fr/album/joueurs-de-blues/1240248050?i=1240248492&uo=4";
"Booker T & The Mg'S";"Time is tight";"Hip hug-her";1967;"STAX";1707092959;1707093101;;;;
"The Lyrics";"The story of Trojan records : the big shots - the producers / CD3";"I am getting old";2011;"TROJAN RECORDS";1707093095;1707093271;;;;
"Conway Twitty";"Gold";"What Am I Living For (Single Version)";1960;"MCA NASHVILLE";1707093266;1707093424;"https://www.deezer.com/track/24330801";;;
"Gloria Lynne";"He needs me";"The lamp is low";1961;"FRESH SOUND RECORDS";1707093422;1707093561;;"https://open.spotify.com/track/1vxSsh278W6LSKcBQJbu61";"https://music.apple.com/fr/album/the-lamp-is-low/1530752867?i=1530752873&uo=4";
"Gosta Winbergh";"Gaetano Donizetti : Don Pasquale (intégrale)";"Don Pasquale : E se fia che ad altro oggetto (Acte II Sc 1) Ernesto";1984;"EMI";1707093558;1707093738;;;;
"The Lemon Twigs";"Go To School";"Never know";2018;"4AD";1707093733;1707093957;"https://www.deezer.com/track/609834592";"https://open.spotify.com/track/0oEPmaZlG1lWM2F9tj03TH";;
"Woods";"Perennial";"White Winter Melody";2023;"WOODSIST RECORDS";1707093949;1707094223;"https://www.deezer.com/track/2280537947";"https://open.spotify.com/track/5Jqat3tDXOkCYxpRQZE0um";;
"Pages";"Too slow to disco / Vol. 1";"If i saw you again";1978;"HOW DO YOU ARE";1707094207;1707094410;;"https://open.spotify.com/track/3XJC8vRhbtm3NzHXE1XAta";"https://music.apple.com/fr/album/if-i-saw-you-again/403427597?i=403427685&uo=4";
"Wai Kop";"French disco boogie sounds vol. 4 (1977-1991)";"Lola";1991;"FAVORITE RECORDINGS";1707094403;1707094634;;;;
"Nohelani Cypriano";"Aloha got soul";"O'Kailua";1978;"STRUT RECORDS";1707094628;1707094756;;"https://open.spotify.com/track/4KGghXKWJH0Kw90CmKxtUf";;
"Rejoicer";"Puzzle vol 5";"Side sidemi";2023;"RAW TAPES";1707094763;1707095011;;"https://open.spotify.com/track/5yyGyo0fRbH1erG8Pms7vt";;
"NINA SIMONE";"Baltimore";"Music for lovers";2001;"CTI5127912";1707095002;1707095222;;;;
"Hunrosa";"Wah wah remixed 2";"Ransome (Clap! Clap! Remix)";2018;"WAH WAH 45S";1707095220;1707095413;;;;
"Vampire Weekend";"Vampire weekend";"Cape cod kwassa kwassa";2008;"XL RECORDS";1707095409;1707095620;;"https://open.spotify.com/track/1vTBBxcBB2Nb3ezQFRrGFO";;
"Morricone Youth";"Battleship Potemkin";"Our daily bread";2023;"LIGHT IN THE ATTIC";1707095626;1707095777;;"https://open.spotify.com/track/6VKyycx0oezKJIu3oDO4R4";"https://music.apple.com/fr/album/our-daily-bread/1719003453?i=1719003459&uo=4";
"Gatien";"Moi tout seul";"Moi tout seul";2021;"LA SOUTERRAINE";1707095772;1707095992;;"https://open.spotify.com/track/05P3Mk5zi4WxTWuThE9Lib";"https://music.apple.com/fr/album/moi-tout-seul/1553224920?i=1553224921&uo=4";
"Brother To Brother";"East coast soul connection";"In the bottle";1974;"CASTLE MUSIC";1707095988;1707096185;;;;
"Jimmy Cliff";"Rebirth";"One more";2012;"SUNPOWER PRODUCTIONS NY";1707096185;1707096386;;"https://open.spotify.com/track/2SldBUTJSK6xz43i8DZ5r2";"https://music.apple.com/fr/album/one-more/1444162985?i=1444163146&uo=4";
"Blundetto";"Bof Tv / VTC";"La chapelle";2021;"LES RYTHMES RUBAN";1707096388;1707096546;;"https://open.spotify.com/track/5ZYxS5vIIX5aWerzleGjjE";"https://music.apple.com/fr/album/la-chapelle/1589238712?i=1589239356&uo=4";
"Ocean Alley";"Confidence";"Confidence";2023;"PROPELLER CREATIVE LTD";1707096540;1707096790;;;;
"The Hollies";"French 60´s  EP collection / Vol. 2";"Tell me to my face";1966;"MAGIC RECORDS";1707096788;1707096968;"https://www.deezer.com/track/3239855";;;
"Midnight Sister";"Painting the roses";"Foxes";2021;"JAGJAGUWAR";1707096966;1707097138;;"https://open.spotify.com/track/1O0CNdvbG6QuNLCBYQmQwl";"https://music.apple.com/fr/album/foxes/1534074547?i=1534074551&uo=4";
"Mathieu Van Bellen";"Dvorak : Quintettes avec piano et Bagatelles";"5 bagatelles op 47 B 79 : 3. Allegretto scherzando - pour piano et quatuor à cordes";2018;"Alpha Classics";1707097140;1707097301;;;;
"Voyou";"Enfin";"Enfin";2023;"A+LSO";1707097292;1707097433;"https://www.deezer.com/track/2552839042";"https://open.spotify.com/track/6jmpD67QFElrlSaMSpe7LQ";"https://music.apple.com/fr/album/enfin/1717670610?i=1717670614&uo=4";
"Theo Lawrence";"I'll never dream again / Keep a light in your window";"I'll never dream again";2021;"TOMIKA RECORDS";1707097432;1707097635;;"https://open.spotify.com/track/6Pnn1IbrBuCGJ219TKxE6B";"https://music.apple.com/fr/album/ill-never-dream-again/1570235236?i=1570235237&uo=4";
"Buddy Holly";"The buddy holly collection";"Raining in my heart";1959;"MCA";1707097617;1707097788;;"https://open.spotify.com/track/7xWLAEsCWwDIxZuORKpXs3";"https://music.apple.com/fr/album/raining-in-my-heart/1478937688?i=1478937808&uo=4";
"Bill Ryder-Jones";"Lechyd da";"How beautiful I am";2024;"DOMINO";1707097787;1707098036;;"https://open.spotify.com/track/29wvuq2uL6sbOSx7OoK9PY";;
"Ralfe Band";"Achilles was a hound dog";"Octobermen";2023;"TALITRES";1707098032;1707098140;;"https://open.spotify.com/track/5NqMvdvpIdgJKrkWo24qwd";"https://music.apple.com/fr/album/octobermen/1679794291?i=1679795608&uo=4";
"Billie Holiday";"BD Music presents Billie Holiday";"Don’t Explain";1956;"VERVE";1707098132;1707098333;;"https://open.spotify.com/track/6GLMwwNDbiiBe4D9JcSOwP";"https://music.apple.com/fr/album/dont-explain/539489004?i=539489605&uo=4";
"Carwyn Ellis & Rio 18";"Yn Rio";"Ynys aur";2021;"LEGERE RECORDINGS";1707098351;1707098564;;"https://open.spotify.com/track/2eGNMEb7JLiWH3P2i9N52b";;
"Robin Leduc";"Hors pistes";"Mais qu'est-ce que ça peut faire";2010;"TOT OU TARD";1707098564;1707098778;"https://www.deezer.com/track/608709292";"https://open.spotify.com/track/0zr68n3Htv430mVJgBiVnd";;
"Bacao Rhythm And Steel Band";"The serpent's mouth";"I love you";2018;"BIG CROWN RECORDS";1707098778;1707099002;;;;
"Snoop Dogg";"Doggystyle";"Gz and hustlas";1994;"INTERSCOPE RECORDS";1707098994;1707099226;;;;
"Bernard Wright";"Nothin' but a funk thang";"Haboglabotribin'";1981;"V2 MUSIC";1707099228;1707099485;;"https://open.spotify.com/track/3XiHctnuCGCKuq2YC1O6ZU";"https://music.apple.com/fr/album/haboglabotribin/1017969857?i=1017970074&uo=4";
"Iogi";"Slow step on quality wood";"Slow step on quality wood";2023;"RAW TAPES";1707099471;1707099686;"https://www.deezer.com/track/2343285065";"https://open.spotify.com/track/0l3jxfK8pp9I5tQuoT1TYU";"https://music.apple.com/fr/album/slow-step-on-quality-wood/1694386416?i=1694386595&uo=4";
"Dub Shepherds";"Night & day";"Water your seeds";2023;"BAT RECORDS";1707099685;1707099863;;"https://open.spotify.com/track/0IQy5pGdeuEXvE942B3zAQ";;
"David Lafore";"Cinq têtes";"Babines";2004;"PIAS";1707099856;1707100016;;;;
"Nick Cave";"Kicking Against The Pricks";"Sleeping annaleah";2000;"MUTE RECORDS";1707100019;1707100216;;;;
"The Doors";"The doors";"Alabama song (whisky bar)";1967;"ELEKTRA";1707100211;1707100407;"https://www.deezer.com/track/3614128";"https://open.spotify.com/track/0JNZGIavoUrdup1NsgJOQs";"https://music.apple.com/fr/album/alabama-song-whisky-bar/640047463?i=640047579&uo=4";
"Tamar Halperin";"Tamar Halperin interprète Satie";"Trois morceaux en forme de poire : En plus - arrangement pour piano clavecin et glockenspiel";2016;"EDEL RECORDS";1707100406;1707100518;;;;
"Cleo Sol";"Heaven";"Self";2023;"FOREVER LIVING ORIGINALS";1707100513;1707100702;;"https://open.spotify.com/track/0J9uaeOd7GZi9MTybtqAD4";;
"Ly Sander";"Landing";"Under the moonlight (radio version)";2023;"SPECIAL PLACE RECORDINGS";1707100702;1707100903;;;;
"Scherazade";"Asile exquis";"Ahwak";2020;"29 MUSIC";1707100902;1707101079;;"https://open.spotify.com/track/32pcnmZLs8FbYa59FrXdsW";"https://music.apple.com/fr/album/ahwak/1493981402?i=1493982040&uo=4";
"Al Massrieen";"Modern music";"Mafatshi leh";;"HABIBI FUNK RECORDS";1707101071;1707101239;;"https://open.spotify.com/track/6XZx1hYWTccsszDqraXHSX";"https://music.apple.com/fr/album/mafatshi-leh/1636942029?i=1636943051&uo=4";
"DJ Shadow";"Selections from the private press";"Mashin' on the motorway (instrumental)";2002;"ISLAND";1707101228;1707101407;;;;
"John Pizzarelli";"Double exposure";"Traffic jam";2011;"TELARC";1707101391;1707101597;;;;
"The Jimi Hendrix Experience";"Electric ladyland";"Crosstown traffic";1967;"LEGACY RECORDS";1707101595;1707101742;;;;
"Forever Pavot";"L'idiophone";"Dans la voiture";2023;"BORN BAD RECORDS";1707101723;1707101966;;"https://open.spotify.com/track/5nQ4w3kaslqwuOFU1hLtqI";"https://music.apple.com/fr/album/dans-la-voiture/1662654098?i=1662654500&uo=4";
"Blanka";"Hypnotic";"Awakening";2017;"NOWADAYS RECORDS";1707101966;1707102144;"https://www.deezer.com/track/374653021";"https://open.spotify.com/track/4mRd3hr01Gxwetrf57tq8N";"https://music.apple.com/fr/album/awakening/1250004587?i=1250004589&uo=4";
"Minnie Riperton";"Perfect angel / Adventures in paradise";"Baby, this love I have";1975;"STATESIDE";1707102138;1707102381;;"https://open.spotify.com/track/397fxHew7NyjryGWGr1Imy";"https://music.apple.com/fr/album/baby-this-love-i-have/1443843076?i=1443843083&uo=4";
"Mel & Tim";"Mel & Tim";"Oh how I love you";1973;"BGP RECORDS";1707102374;1707102555;;"https://open.spotify.com/track/3wsAadL8iEM0Qb2vgYaFI8";"https://music.apple.com/fr/album/oh-how-i-love-you/1443785650?i=1443786380&uo=4";
"Melodiesinfonie";"Softboi";"Life is easy (feat. Claudi Isaki)";2023;"MELODIESINFONIE";1707102548;1707102686;;;"https://music.apple.com/fr/album/life-is-easy-feat-claudi-isaki/1692528715?i=1692528734&uo=4";
"Little Simz";"Grey area";"Sherbet sunset";2019;"AGE 101 MUSIC";1707102682;1707102976;;"https://open.spotify.com/track/2KX8nA4N4YKt7FkB7u9KGo";"https://music.apple.com/fr/album/sherbet-sunset/1444318578?i=1444319055&uo=4";
"Glenn Astro";"Medusozoa Vol. III";"Mostly gh0stly";2023;"TARTELET RECORDS";1707102974;1707103163;;"https://open.spotify.com/track/7yRfyQ8NoKgfp5s0cQS4Fx";;
"UB40";"The very best of UB40 1980-2000";"Food for thought";1980;"VIRGIN RECORDS";1707103159;1707103405;;"https://open.spotify.com/track/5YkkeIiErNf2ckvMxmT5RT";;
"Motel Club";"Motel Club";"Sauterelle";2022;"LA RUCHE LE LABEL";1707103400;1707103619;;"https://open.spotify.com/track/5InuCnLkMiSxo1lIZD0Gns";;
"Pierre Daven-Keller";"Kino music";"Dakota Jim";2019;"KWAIDAN";1707103617;1707103853;;"https://open.spotify.com/track/0IIlma9xzJhiKDXcXiopX2";"https://music.apple.com/fr/album/dakota-jim/1519756695?i=1519756903&uo=4";
"Altin Gun";"Gece";"Anlatmam derdimi";2019;"GLITTER BEAT";1707103849;1707104099;;"https://open.spotify.com/track/7fAYnSNNT1koavh4vcSJ76";"https://music.apple.com/fr/album/anlatmam-derdimi/1455850886?i=1455850912&uo=4";
"Seyhan Karabay";"Istanbul 70 : psych disco folk classics";"Nem kaldi";1974;"NUBLU";1707104095;1707104323;"https://www.deezer.com/track/1318308702";;;
"Juice";"DJ Pogo presents block party breaks 2";"Catch a groove";1976;"STRUT";1707104329;1707104537;;;;
"Aretha Franklin";"What it is ! Funky soul and rare grooves";"Rock steady (alternate mix)";1971;"RHINO";1707104534;1707104803;"https://www.deezer.com/track/678084162";;;
"Bertrand Burgalat";"Meets a.S dragon";"Aux Cyclades électronique";2001;"WAGRAM";1707104784;1707105068;;"https://open.spotify.com/track/5Fptnr6ziyvvjQ4OcY4Mua";"https://music.apple.com/fr/album/aux-cyclades-%C3%A9lectronique-remastered-in-2022/1654706300?i=1654706609&uo=4";
"Mamama";"Hier sera meilleur";"Message à toi même";2024;"BYEBYE RECORDS";1707105063;1707105352;;;;
"Natalie Dessay";"Léo Delibes : Lakmé (Intégrale)";"Lakmé : Viens Malika / Dôme épais de jasmin (Acte I) Duo Lakmé Mallika";1998;"EMI";1707105348;1707105697;;;;
"Caroline Polachek";"Desire, I want to turn into you";"Welcome to my island";2023;"PERPETUAL NOVICE";1707105697;1707105929;"https://www.deezer.com/track/2142188357";"https://open.spotify.com/track/4bp2wYweUPvsBrQfntdYcr";"https://music.apple.com/fr/album/welcome-to-my-island-george-daniel-charli-xcx-remix/1665274210?i=1665274487&uo=4";
"Slowaxx";"Shapes interfusion";"Emoyeni";2023;"BROKEN DISTRICT";1707105928;1707106196;"https://www.deezer.com/track/2495694901";;;
"Adrian Younge & Ali Shaheed Muhammad";"The midnight hour";"Feel alive (feat Karolina and Lore)";2018;"LINEAR LABS / INGROOVES";1707106189;1707106362;;;;
"Helen Merrill";"Parole e musica";"Night And Day";1960;"BMG";1707106359;1707106541;;;"https://music.apple.com/fr/album/night-and-day/393987014?i=393987725&uo=4";
"Elvis Presley";"Today, tomorrow & forever";"Pocketful of rainbows";1996;"EPIC";1707106537;1707106710;;;"https://music.apple.com/fr/album/pocketful-of-rainbows/400608784?i=400608791&uo=4";
"Dean Martin";"The singing actors of hollywood";"Rio Bravo";1959;"CAPITOL";1707106710;1707106888;;"https://open.spotify.com/track/1fGKJfoLDCaIQ4qc4cVM2f";;
