"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify";"youtube"
"Patrick Coutin";"J'aime regarder les filles";"J'aime regarder les filles";"1981";"DANCETERIA";1720607850;1720608076;"https://music.apple.com/fr/album/jaime-regarder-les-filles/1597281773?i=1597281966&uo=4";"https://www.deezer.com/track/1582542982";;
"Madonna";"Ray of light";"Ray of light";"1998";"WB";1720607961;1720608275;"https://music.apple.com/fr/album/ray-of-light/329519270?i=329519311&uo=4";"https://www.deezer.com/track/778704";"https://open.spotify.com/track/4Fpsa3pYc3gozrxHRRPvR6";
"Rodeo Spaghetti";"Bien salé";"Girls wanna have fun (remix)";"2019";"ZE BOURGEOIZ / INOUI DISTRIBUTION";1720608066;1720608298;;;;
"Labrinth";"Never felt so alone";"Never felt so alone";"2023";"COLUMBIA";1720608267;1720608425;"https://music.apple.com/fr/album/never-felt-so-alone/1680654050?i=1680654413&uo=4";"https://www.deezer.com/track/2223592697";"https://open.spotify.com/track/6unndO70DvZfnXYcYQMyQJ";
"Melingo";"Santa milonga";"Narigon";"2004";"MANANA";1720608297;1720608491;;;"https://open.spotify.com/track/4N1koyjLU314VRObhq0Y8f";
"Kraftwerk";"Expo remix";"Expo 2000 (underground resistance thought 3 mix)";"2000";"EMI";1720608422;1720608584;;;;
"Ben Horn";"Stripped down";"Stripped down";"2002";"VOODOO RECORDS";1720608491;1720608829;;;;
"Benny Sings";"Beat tape II";"Beat 100 (feat. Cola Boyy, Mocky & Marc Rebillet)";"2021";"STONES THROW";1720608772;1720608923;;;;
"Kool & The Gang";"BOF / Saturday night fever """"Fievre du samedi soir""""";"Open sesame";"1976";"POLYDOR";1720608829;1720609066;;"https://www.deezer.com/track/427219262";;
"Boogers";"As clean as possible";"I trust you";"2010";"WAGRAM";1720608922;1720609164;;;"https://open.spotify.com/track/6MRl1Gxrq2TYTIA2BHtn3E";
"Haldi & Ans Flamingo";"Muusika";"Muusika";"2024";"FUNK EMBASSY RECORDS";1720609044;1720609226;;"https://www.deezer.com/track/2860128822";"https://open.spotify.com/track/396V4nkJm46VkhfZy33btk";
"Four Tet";"Rounds";"Unspoken";"2003";"DOMINO";1720609225;1720609786;;"https://www.deezer.com/track/4637583";"https://open.spotify.com/track/69t0SrCVeudh7Ycxp9PxDr";
"Sabine Revault D Allonnes";"Jules Massenet : Mélodies";"On dit - pour soprano violoncelle et piano";"2011";"TIMPANI";1720609782;1720609935;;;;
"The Who";"Who's next";"Getting in tune";"1971";"POLYDOR";1720609932;1720610219;;;"https://open.spotify.com/track/0M7tdKXvtrEk26j8nXFtvC";
"The 13th Floor Elevators";"Nuggets: Original artyfacts from the first psychedelic era 1965-68";"You're gonna miss me";"1967";"RHINO";1720610216;1720610360;;;;
"John Barry";"BOF / Midnight cowboy";"Theme from Midnight cowboy";"1969";"MANHATTAN RECORDS";1720610358;1720610522;;;;
"Appolonie";"Red silk";"Female archetype (feat. Hio)";"2024";"OMAKASE RECORDINGS";1720610519;1720610749;;;;
"Forest Law";"Zero";"Balm";"2024";"BONGO JOE";1720610748;1720610995;"https://music.apple.com/fr/album/balm/1740315097?i=1740315608&uo=4";;"https://open.spotify.com/track/64QLP2V8PIk3LyeUsVuCBN";
"Haruomi Hosono";"Hosono Haruomi archives Vol.1 (beyond good and evil)";"Afro Jane";"2008";"VICTOR ENTERTAINMENT";1720610992;1720611210;;"https://www.deezer.com/track/2129286037";;
"Sonya Spence";"Beauty : A journey through Jeremy underground's collection";"Let love flow on";"1981";"SPACETALK RECORDS";1720611207;1720611430;;;"https://open.spotify.com/track/5fiudMisuNkKC1htZSCh2t";
"Donna Summer";"The very best of Donna Summer";"Bad girls";"1979";"ISLAND";1720611429;1720611665;;"https://www.deezer.com/track/538706962";"https://open.spotify.com/track/1ibRqifchaAfeNdQGpbRVW";
"Shyguy";"Wait, what. Now ?";"Heard this before";"2024";"TRU THOUGHTS";1720611664;1720611855;"https://music.apple.com/fr/album/heard-this-before/1715031729?i=1715032160&uo=4";;"https://open.spotify.com/track/2J5CgGcCLdaS21vEpmkYSx";
"Rubin Steiner & The Dictaphone";"Banananas";"Coume couma";"2023";"PLATINUM RECORDS";1720611848;1720611968;;;"https://open.spotify.com/track/58qN8z62qASw9QEmlflnkl";
"Jeanne Moreau";"Le tourbillon";"Les voyages";"1970";"UNIVERSAL";1720611968;1720612148;;;;
"Kitty White";"A new voice in jazz";"Of thee i sing";"1958";"FRESH SOUND RECORDS";1720612147;1720612290;;;;
"Greg Foat";"Symphonie pacifique";"Island life";"2020";"STRUT RECORDS";1720612289;1720612656;;"https://www.deezer.com/track/906303452";"https://open.spotify.com/track/3VL3zUdFgGiZZZyCqrYMyv";
"Ice Cube";"Lethal injection";"You know how we do it";"1993";"4TH & B'WAY";1720612652;1720612879;;;"https://open.spotify.com/track/2Ih217RCGAmyQR68Nn7Cqo";
"Evelyn Champagne King";"Smooth Talk (Expanded Edition)";"The show is over";"1977";"RCA / LEGACY";1720612870;1720613208;;"https://www.deezer.com/track/12231165";;
"Matt Storm";"What do ya miss ?";"What do ya miss ? (radio edit)";"2024";"AUTOPRODUCTION";1720613205;1720613363;;;;
"Inon Zur";"BOF / Starfield";"Navigator corps";"2023";"BETHESDA SOFTWORKS";1720613360;1720613498;;"https://www.deezer.com/track/2409198385";"https://open.spotify.com/track/3MU47LYHAm0ZfiKSPDp57p";
"Human League";"Dare!";"Love action (I believe in love)";"1981";"VIRGIN";1720613496;1720613793;;;;
"Asynchrone";"No Format! Remixed (2004-2024)";"Plastic bamboo (Shinichiro Yokota remix)";"2024";"NO FORMAT";1720613792;1720614065;;;;
"Metro Area";"Metro area";"Pina";"2002";"SOURCE";1720614065;1720614431;;;"https://open.spotify.com/track/5jOK70pl3BvuYg0psufgHY";
"Dr Buzzard S Original Savannah Band";"Going places / The august darnell years 1976 -1983";"Sunshower";"1976";"STRUT";1720614422;1720614664;;;;
"Nancy Holloway";"La collection sixties des ep's français / 1962-1966";"C'est bon d'ètre en été";"1964";"UNIVERSAL";1720614658;1720614808;;"https://www.deezer.com/track/367644961";;
"Elysian Fields";"What the thunder said";"Before the crashing waves";"2024";"OJET RECORDS";1720614803;1720615085;;;"https://open.spotify.com/track/2nuL9VPyzJpcDDbFbBAxYH";
"Molly Lewis";"Mirage";"Dolphinese";"2022";"SECRETLY CANADIAN";1720615074;1720615284;"https://music.apple.com/fr/album/dolphinese/1631406495?i=1631406502&uo=4";"https://www.deezer.com/track/1801837227";"https://open.spotify.com/track/3qV4AjFiwM7qrN0y2an741";
"Edward Sharpe & The Magnetic Zeros";"Up From Below";"Home";"2009";"ROUCH TRADE";1720615277;1720615579;;;"https://open.spotify.com/track/56nmnMzaT44l8RmzPLkpdJ";
"The Gladiators";"Studio One roots 2";"Talawah";"2005";"SOUL JAZZ RECORDS";1720615577;1720615748;;;;
"Maze";"Tender feelin's";"While I'm alone";"1977";"BLUE NOTE";1720615747;1720616020;"https://music.apple.com/fr/album/while-im-alone/713550873?i=713551888&uo=4";"https://www.deezer.com/track/3340195";;
"Karate Boogaloo";"Hold your horses";"Ps emmylou";"2024";"COLEMINE RECORDS";1720616011;1720616225;"https://music.apple.com/fr/album/ps-emmylou/1726622737?i=1726622971&uo=4";;"https://open.spotify.com/track/2PTN1Dm3PjoxB99aT4RRzL";
"Thomas Dutronc & Les Esprits Manouches";"Live is love";"Viens dans mon île";"2018";"BLUE NOTE";1720616223;1720616433;;;;
"Francoise Hardy";"La question";"Rêve";"1971";"VIRGIN";1720616431;1720616611;;"https://www.deezer.com/track/835454312";"https://open.spotify.com/track/4VOeUldx1RUaDz8AeNculp";
"Blur";"13";"Tender";"1999";"EMI";1720616609;1720617062;;;"https://open.spotify.com/track/42cxPm9jgbaxIVN77XA1m6";
"Fleet Foxes";"Shore";"Featherweight";"2020";"ANTI";1720617060;1720617285;;;"https://open.spotify.com/track/3ir3Eoj0pi0vlhqunNSyK3";
"Meshell Ndegeocello";"Travel";"Travel";"2024";"BLUE NOTE";1720617282;1720617531;"https://music.apple.com/fr/album/travel/1747673197?i=1747673199&uo=4";"https://www.deezer.com/track/2813538372";"https://open.spotify.com/track/566fobHwzVOPFGOpX0iP7v";
"Brad Mehldau";"BOF / Mon chien Stupide";"Mon chien Stupide : Fait chier Paris";"2019";"MY MELODY";1720617530;1720617804;;;;
"Omara Portuondo";"Omara Portuondo y Chucho Valdés/Desafios";"Indestructible";"1997";"NUBENEGRA";1720617803;1720618011;;;"https://open.spotify.com/track/7ihXDPJWNk7sFB9NghY4gD";
"Ana Tijoux";"Vida";"Milionaria";"2024";"ALTAFONTE";1720618011;1720618225;;;;
"Boards Of Canada";"Twoism";"Sixtyniner";"1995";"WARP";1720618224;1720618534;;;;
"New Order";"Singles";"Thieves like us";"1984";"LONDON";1720618531;1720618766;;;;
"Enchantee Julia";"Fleur de peau (radio edit)";"Fleur de peau (radio edit)";"2024";"ROCHE MUSIQUE";1720618765;1720618953;;;;
"Soul Sugar";"Just a little talk";"Bob Perry";"2024";"GEE RECORDINGS";1720618952;1720619175;;;;
"The Doors";"Best of the Doors";"Waiting for the sun";"1970";"ELEKTRA";1720619174;1720619411;;;"https://open.spotify.com/track/6KVM6U9Wcxgjh0jDjoRDgh";
"Margaret Singana";"Miles Away one";"Why did you do it";"1977";"MILES AWAY RECORDS";1720619410;1720619619;;"https://www.deezer.com/track/2776430581";;
"Herbie Hancock";"Mr. Hands";"Textures";"1980";"COLB";1720619617;1720620008;;;"https://open.spotify.com/track/6wyjGiFFJMNxFyY4h0ttYY";
"Tapioca";"Samba em Kigali";"Sabor swahili";"2023";"JAKARTA";1720620007;1720620250;;;"https://open.spotify.com/track/4JXl2XfMPB6iJOQLLsobvS";
"Parcels";"Parcels";"Bemyself";"2018";"KITSUNE / BECAUSE";1720620249;1720620397;"https://music.apple.com/fr/album/bemyself/1420157166?i=1420158346&uo=4";"https://www.deezer.com/track/526618002";"https://open.spotify.com/track/2aE8uSjiWN0k4Nkvp0bUwB";
"Cold Diamond & Mink";"From us to you... with love";"My love (instrumental)";"2021";"TIMMION RECORDS";1720620396;1720620641;;;;
"Nino Ferrer";"Les années 60";"Le telefon";"1967";"BARCLAY";1720620639;1720620805;;;;
"Henri Seroka & Franquin";"Gaston Lagaffe";"Gaston Lagaffe";"1983";"HENRI SEROKA";1720620805;1720621035;"https://music.apple.com/fr/album/gaston-lagaffe/320868320?i=320868381&uo=4";;;
"Moondog";"In Europe";"Chaconne in G";"1978";"KOPF";1720621034;1720621321;;;;
"Vampire Weekend";"Vampire weekend";"M79";"2008";"XL RECORDS";1720621319;1720621572;"https://music.apple.com/fr/album/m79/271489741?i=271489760&uo=4";"https://www.deezer.com/track/937337";"https://open.spotify.com/track/3PYTEgSf4opLzuUiPecUqS";
"Vulfmon";"Got to be mine";"Got to be mine";"2024";"VULF RECORDS";1720621570;1720621758;;;"https://open.spotify.com/track/6tAHoWuZoM6QprTo61SBne";
"Dave Brubeck";"Time out";"Blue rondo a la turk";"1959";"COLUMBIA";1720621754;1720622157;"https://music.apple.com/fr/album/blue-rondo-a-la-turk-previously-unreleased/316351910?i=316352072&uo=4";"https://www.deezer.com/track/108047930";;
"Marino Marini";"Volare";"Guarda che luna";"1959";"MILAN";1720622154;1720622293;"https://music.apple.com/fr/album/guarda-che-luna/201495374?i=201495760&uo=4";;;
"Clancy Eccles";"Slavery in America - Musiques issues de l'esclavage aux Amériques/Redemption songs 1914-1972";"Freedom";"1959";"";1720622291;1720622462;;;;
"Amy Winehouse";"Frank";"Help yourself";"2007";"ISLAND";1720622460;1720622757;;"https://www.deezer.com/track/102414358";;
"La Bibliotheque De La Bergerie";"Loterie solaire";"Loterie solaire";"2023";"FREAKSVILLE MUSIC";1720622754;1720622922;"https://music.apple.com/fr/album/loterie-solaire/1688499930?i=1688500177&uo=4";"https://www.deezer.com/track/2286689447";"https://open.spotify.com/track/0aVRVGMT5ucMvB3yMnr8iU";
"Francoiz Breut";"Vif !";"Dancing frénétique";"2024";"62 RECORDS / PIAS";1720622921;1720623130;"https://music.apple.com/fr/album/dancing-fr%C3%A9n%C3%A9tique/1735587224?i=1735588361&uo=4";;"https://open.spotify.com/track/6OlFXXEFg3iJDWFL7olt79";
"Mercury Rev";"Deserter's songs";"Holes";"1998";"V2";1720623128;1720623480;"https://music.apple.com/fr/album/holes/1523531674?i=1523531916&uo=4";"https://www.deezer.com/track/1021507882";"https://open.spotify.com/track/2qfRlUIlKSFIH95DWwDST9";
"Helen O'Connell";"Green eyes";"Star eyes";"1957";"RCA";1720623480;1720623660;;"https://www.deezer.com/track/100848804";;
"Roberto Menescal E Seu Conjunto";"Brazil Bossa beat!/Bosa Nova and the story of Elenco Records, Brazil";"Cinco por oito";"1963";"SOUL JAZZ RECORDS";1720623657;1720623750;;;;
"Yukihiro Takahashi";"Saravah !";"Saravah!";"1978";"WE WANTS SOUND";1720623749;1720623989;;;"https://open.spotify.com/track/3P6WY7mO1coXRNqWYpxPVN";
"Takako Mamiya";"Love trip";"What a broken heart can do";"1982";"UNIVERSAL";1720623979;1720624228;"https://music.apple.com/fr/album/what-a-broken-heart-can-do/1671915477?i=1671915793&uo=4";"https://www.deezer.com/track/2160248747";;
"Boz Scaggs";"My time: a Boz Scaggs anthology (1969-1997)";"Lowdown";"1976";"UNIVERSAL";1720624223;1720624537;"https://music.apple.com/fr/album/lowdown/1017969857?i=1017971411&uo=4";"https://www.deezer.com/track/563391";;
"Bluestaeb";"Giseke";"Granted interlude (feat. Aspene & Leon Raum)";"2021";"JAKARTA RECORDS";1720624532;1720624628;;;;
"Munya";"Voyage to mars";"Tresor";"2021";"LUMINELLE RECORDINGS";1720624627;1720624819;"https://music.apple.com/fr/album/tresor/1579984801?i=1579985827&uo=4";;"https://open.spotify.com/track/0hDWcZ17n2vb4N6IXqkbzI";
"Caroline Polachek";"Butterfly net (feat. Weyes Blood)";"Butterfly net (feat. Weyes Blood)";"2024";"PERPETUAL NOVICE";1720624818;1720625148;;;"https://open.spotify.com/track/0mbLSX5Rs08lBvegcH6RcW";
"Clairo";"Nomad";"Nomad";"2024";"CLAIRO RECORDS";1720625145;1720625371;"https://music.apple.com/fr/album/nomad/1742301413?i=1742301416&uo=4";;"https://open.spotify.com/track/4WJPxTsvWIdRZ9vMtqk7fj";
"Christophe Pantillon";"Franz Liszt : L'oeuvre pour violoncelle et piano";"6 consolations S 172 : Consolation en Mi Maj S172 n°2 - arrangement pour violoncelle et piano avec transpositions";"2011";"CASCAVELLE";1720625370;1720625523;;;;
"Gloria Lynne";"Try a little tendernes";"Bali ha'i";"1960";"FRESH SOUND RECORDS";1720625524;1720625689;"https://music.apple.com/fr/album/bali-hai/351574910?i=351575013&uo=4";;"https://open.spotify.com/track/0dipeobTAPq1jrze8C7tBP";
"Portishead";"Dummy";"Sour times";"1994";"GO BEAT";1720625689;1720625939;;"https://www.deezer.com/track/982648";"https://open.spotify.com/track/6vTtCOimcPs5H1Jr9d0Aep";
"Public Enemy";"Power To The People And The Beats: Public Enemy'";"By the time I get to arizona";"1991";"DEF JAM RECORDINGS";1720625937;1720626177;"https://music.apple.com/fr/album/by-the-time-i-get-to-arizona/1434918687?i=1434919003&uo=4";;"https://open.spotify.com/track/5Y7Tj2fh27PM08CgaaDwoF";
"Robert Finley";"Goin' Platinum";"Empty arms";"2017";"EASY EYE SOUND";1720626178;1720626342;"https://music.apple.com/fr/album/empty-arms/1289311966?i=1289311984&uo=4";"https://www.deezer.com/track/431270442";"https://open.spotify.com/track/6cktNHt8cja2N5t0eENMij";
"Allen Toussaint";"Allen Toussaint : The lost sessions";"Gotta travel on";"1968";"FUEL 2000 RECORDS";1720626336;1720626506;;;;
"Judy Mowatt";"Trojan Suedehead box set";"Emergency call";"1973";"TROJAN RECORDS";1720626504;1720626691;;"https://www.deezer.com/track/131304630";;
"Zap Mama";"Seven";"Telephone";"1997";"VIRGIN";1720626690;1720626916;"https://music.apple.com/fr/album/t%C3%A9l%C3%A9phone/732849023?i=732849372&uo=4";"https://www.deezer.com/track/71603097";;
"Bome";"Bôme";"Call Me";"2019";"AUTOPRODUCTION";1720626911;1720627139;"https://music.apple.com/fr/album/call-me/1478288920?i=1478288925&uo=4";"https://www.deezer.com/track/742232012";"https://open.spotify.com/track/4t7TcbBeqi9YNZj6rXk7dV";
"The Marias";"Submarine";"Real life";"2024";"NICE LIFE RECORDING";1720627135;1720627341;;"https://www.deezer.com/track/2816073692";"https://open.spotify.com/track/3HVRZxCp3BWYuYe8L8BMNH";
"Arc De Soleil";"The thief in Marrakesh got caught in Amsterdam trying to escape";"The thief in Marrakesh";"2019";"EPIDEMIC SOUND";1720627339;1720627518;"https://music.apple.com/fr/album/the-thief-in-marrakesh/1485279652?i=1485279653&uo=4";;"https://open.spotify.com/track/3PLlvksV9NfmoGiZXEqunJ";
"Sababa 5 & Yurika";"Kokoro";"Kokoro";"2024";"BATOV RECORDS";1720627516;1720627769;;;;
"Majid Soula";"Chant amazigh";"Netseweth sifassan nagh";"1981";"HABIBI FUNK";1720627765;1720628031;;;"https://open.spotify.com/track/53OX7XBnbhhzNuuGEBauJx";
"Herbie Mann";"Super Mann";"Jisco Dazz (LP Version)";"1978";"ATLANTIC";1720628027;1720628325;;;;
"Ludivine Issambourg";"Outlaws";"I had a dream";"2020";"HEAVENLY SWEETNESS";1720628318;1720628491;"https://music.apple.com/fr/album/i-had-a-dream/1496377821?i=1496378609&uo=4";"https://www.deezer.com/track/860222432";"https://open.spotify.com/track/1SkhbqqtckzTYi4cpl6JHJ";
"Julien Baer";"Julien baer";"Juillet 66";"1997";"POLYDOR";1720628489;1720628746;;"https://www.deezer.com/track/2954558";;
"Stereolab";"Cobra and phases group play voltage in the milky night";"Op hop detonation";"1999";"ELEKTRA";1720628741;1720628951;"https://music.apple.com/fr/album/op-hop-detonation/1230503490?i=1230503753&uo=4";"https://www.deezer.com/track/774152072";"https://open.spotify.com/track/4FZS47rNglpUDvAEDYBFmn";
"School";"N.S.M.L.Y.D";"N.S.M.L.Y.D";"2024";"GEOGRAPHIE";1720628950;1720629187;"https://music.apple.com/fr/album/n-s-m-l-y-d/1743757007?i=1743757100&uo=4";;"https://open.spotify.com/track/5sHAx4zCHOdy4WDH8VBVzP";
"Radiohead";"OK Computer";"Subterranean homesick alien";"1997";"PARLOPHONE";1720629184;1720629450;;;"https://open.spotify.com/track/2CVV8PtUYYsux8XOzWkCP0";
"Robohands";"Palms";"Moments";"2023";"BASTARD JAZZ RECORDINGS";1720629446;1720629597;;;"https://open.spotify.com/track/2Eht4JfVvC0uq3LarpLE7Y";
"Karolan Boily";"Le feu sous le toit";"Je flanche";"2024";"AUTOPRODUCTION";1720629597;1720629772;;;"https://open.spotify.com/track/1K6e4smUUUUNsGpMcjHs2P";
"Charley Crockett";"Welcome to hard times";"Fool somebody else";"2020";"THIRTY TIGERS";1720629772;1720630008;"https://music.apple.com/fr/album/fool-somebody-else/1510825190?i=1510825507&uo=4";"https://www.deezer.com/track/946372062";"https://open.spotify.com/track/5XZUpvQNhWH6Xm6FdZrN3y";
"Horace Andy";"Studio One lovers";"Got to be sure";"1972";"SOUL JAZZ RECORDS";1720630004;1720630146;;"https://www.deezer.com/track/3760892";"https://open.spotify.com/track/6ZQPw8g7JR1sRNhoIx3cbP";
"Darondo";"The sound of funk / Back on the double bump";"Let my people go";"1974";"GOLDMINE";1720630146;1720630377;;;;
"Savana Funk";"Tindouf";"The invisible man";"2021";"GARRINCHA GOGO";1720630376;1720630475;"https://music.apple.com/fr/album/the-invisible-man/1569293203?i=1569293213&uo=4";"https://www.deezer.com/track/1383616322";"https://open.spotify.com/track/78PGHSIX6JacXJLa2IuVii";
"Marianne Faithfull";"A child's adventure";"The blue millionaire";"1983";"ISLAND";1720630471;1720630801;"https://music.apple.com/fr/album/the-blue-millionaire/1443483538?i=1443483731&uo=4";;;
"The Swedish Modern Jazz Group";"Sax appeal";"Curbits";"2024";"FRESH SOUND RECORDS";1720630851;1720631155;"https://music.apple.com/fr/album/curbits-remastered/1753252662?i=1753252668&uo=4";;;
"Gerry Mulligan Sextet";"Gerry Mulligan : Night lights";"Prelude nº4 en mi mineur op 28 nº4";"1965";"Mercury";1720631155;1720631405;;;;
"Fabiano Do Nascimento & Sam Gendel";"The room";"Capricho";"2024";"REAL WORLD";1720631404;1720631667;"https://music.apple.com/fr/album/capricho/1715916514?i=1715917127&uo=4";;;
"Louis Matute Quartet";"Super Flumina Babylonis";"Salve Regina";"2022";"";1720631665;1720632164;;;;
"Camille Maussion";"Abysskiss";"Le goût des orties";"2022";"CAMILLE MAUSSION";1720632136;1720632467;;;"https://open.spotify.com/track/4Jv0pqlZiAXwxoq0AVf6qn";
"Nicola Piovani";"Bof / Journal intime";"Caro diario";"1994";"VIRGIN";1720632466;1720632585;"https://music.apple.com/fr/album/caro-diario/1710440861?i=1710440862&uo=4";"https://www.deezer.com/track/2475936941";;
"Johnny Griffin";"White gardenia";"Left alone";"2018";"ORIGINAL JAZZ CLASSICS";1720632585;1720632761;;;;
"Abbey Lincoln";"Straight ahead";"Left alone";"1961";"CANDID";1720632762;1720633166;;;;
"Mankunku Quartet";"Yakhal' inkomo";"Yakhal' Inkomo";"1968";"MR BONGO";1720633166;1720633697;"https://music.apple.com/fr/album/yakhal-inkomo/1730692608?i=1730692615&uo=4";;"https://open.spotify.com/track/5SKFd8UC9tFTVYJbTj6hLM";
"Andre Minvielle";"Ti'bal tribal";"De dame et d'homme (feat. Illyes Ferfera)";"2022";"LA COMPLEXE ARTICOLE DE DETERRITORIALISATION";1720633696;1720633993;;;;
"Michael Benedikt";"Nice and easy";"Nice and easy";"2024";"A DIVISION OF ZMG.BIO";1720633993;1720634147;"https://music.apple.com/fr/album/nice-and-easy/1751348056?i=1751348457&uo=4";;"https://open.spotify.com/track/2Y1z5EcJrpK8Shslw5Hp7X";
"Lafayette Afro Rock Band";"Dusty fingers";"Darkest light";"1972";"STRICTLY BREAK RECORDS";1720634145;1720634305;"https://music.apple.com/fr/album/darkest-light/299905979?i=299906028&uo=4";;;
"Goran Bregovic";"Bucovina club";"Sex";"2003";"ESSAY";1720634304;1720634486;;"https://www.deezer.com/track/1097654672";;
"Bertrand Belin";"Hypernuit";"Hypernuit";"2010";"CINQ 7";1720635071;1720635312;"https://music.apple.com/fr/album/hypernuit/427773370?i=427773373&uo=4";"https://www.deezer.com/track/10296260";;
"Melissa Laveaux";"Radyo siwèl";"Nan Fon Bwa";"2018";"NO FORMAT";1720635307;1720635506;"https://music.apple.com/fr/album/nan-fon-bwa/1332682733?i=1332683064&uo=4";;"https://open.spotify.com/track/08WhwDi4BeoXpVkAjHHEmJ";
"Bruno Berle";"No reino dos afetos 2";"Dizer adeus (feat. Batata Boy)";"2024";"FAR OUT";1720635499;1720635742;;;;
"Sameer Ahmad";"La vie est bien faite";"Spud Webb";"2024";"BAD COP BAD COP / IHH RECORDS";1720635740;1720635942;"https://music.apple.com/fr/album/spud-webb/1728095840?i=1728095843&uo=4";"https://www.deezer.com/track/2640241772";"https://open.spotify.com/track/0tb71GIaZQBwbYJWd5h3i7";
"Dawn Again";"Every dog’s hotel";"Every dogs hotel";"2024";"HELL YEAH RECORDINGS";1720635942;1720636241;;;;
"Mount Kimbie";"The sunset violent";"Dumb guitar";"2024";"WARP RECORDS";1720636241;1720636548;"https://music.apple.com/fr/album/dumb-guitar/1724023027?i=1724023029&uo=4";"https://www.deezer.com/track/2606844202";"https://open.spotify.com/track/59j5CBgJDsGgLIPfMINMQK";
"Joan As Police Woman";"The deep field";"Forever and a year";"2011";"PIAS";1720636537;1720636873;"https://music.apple.com/fr/album/forever-and-a-year/410264532?i=410264554&uo=4";;"https://open.spotify.com/track/4xDaMG57gP7I5fP0A7ysLD";
"Pearl Jam";"Vs";"Indifference";"1993";"EPIC";1720636868;1720637170;"https://music.apple.com/fr/album/indifference-remastered/426656353?i=426656424&uo=4";"https://www.deezer.com/track/715614142";;
"Funkadelic";"Mommy,what's a funkadelic?";"Music for my mother";"1970";"PATHE MARCONI";1720637156;1720637495;"https://music.apple.com/fr/album/music-for-my-mother/1594972170?i=1594972173&uo=4";"https://www.deezer.com/track/1550889152";"https://open.spotify.com/track/0kcpy0BjmpZwZGTyVciwbn";
"Cymande";"The message";"Dove";"1972";"CASTLE MUSIC";1720637486;1720638137;"https://music.apple.com/fr/album/dove/1600566062?i=1600566360&uo=4";"https://www.deezer.com/track/1591803942";"https://open.spotify.com/track/4TbIOAb7FfbhHi2glq0EwA";
"Black Brothers";"Those shocking shaking days";"Saman doye";"1976";"NOW AGAIN";1720638121;1720638364;;;;
"Red Hot Chili Peppers";"Blood sugar sex magik";"Sir psycho sexy";"1991";"WARNER";1720638360;1720638856;"https://music.apple.com/fr/album/sir-psycho-sexy/948460531?i=948460590&uo=4";"https://www.deezer.com/track/725895";"https://open.spotify.com/track/1J5ZXurCRQdFHWfOiFt12x";
"Foo Fighters";"Concrete and gold";"The sky is a neighborhood";"2017";"ROSWELL RECORDS";1720638842;1720639086;"https://music.apple.com/fr/album/the-sky-is-a-neighborhood/1249068417?i=1249068906&uo=4";;"https://open.spotify.com/track/3kdMzXOcrDIdSWLdONHNK5";
"Leon Phal";"Stress killer";"Clarity";"2023";"HEAVENLY SWEETNESS";1720639086;1720639267;"https://music.apple.com/fr/album/clarity/1755351650?i=1755351690&uo=4";;"https://open.spotify.com/track/6NSkblvU2YbDN4Wp7pm76T";
"Allysha Joy";"Stay";"Stay";"2024";"FIRST WORD";1720639263;1720639538;;;"https://open.spotify.com/track/24bh6ZY8kEXcFE5hVx02j4";
"Little Simz";"Drop 7";"I ain't feelin it";"2024";"BOLD CUT / AWAL RECORDING";1720639536;1720639643;"https://music.apple.com/fr/album/i-aint-feelin-it/1726317569?i=1726318158&uo=4";"https://www.deezer.com/track/2624611122";"https://open.spotify.com/track/0e0tBV3cm7RiTPzMCEegT1";
"Kendrick Lamar";"Not like us";"Not like us";"2024";"AUTOPRODUCTION";1720639643;1720639917;"https://music.apple.com/fr/album/not-like-us/1744776162?i=1744776167&uo=4";"https://www.deezer.com/track/2783963122";"https://open.spotify.com/track/6AI3ezQ4o3HUoP6Dhudph3";
"G Love And Special Sauce";"Long way down";"Peace love happiness";"2009";"ILAADELPHONI";1720639826;1720640043;;;;
"Reuben Wilson";"Blue break beats / Vol 3";"Sho'nuff melon";"1971";"0724385436024";1720639917;1720640029;;;;
"Graham Central Station";"Ain't no 'bout-a-doubt it";"The jam";"1975";"WB";1720640025;1720640516;"https://music.apple.com/fr/album/the-jam/366393226?i=366393279&uo=4";;"https://open.spotify.com/track/1xXNrpcZ7UyKVWiI6GEc75";
"Dewolff";"Wolffpack";"Lady J";"2021";"MASCOT RECORDS ,";1720640515;1720640853;"https://music.apple.com/fr/album/lady-j/1600466466?i=1600466473&uo=4";"https://www.deezer.com/track/1587057742";"https://open.spotify.com/track/4y4s1stbokfgFCNhQVFaio";
"Tim Maia";"BOF / La cité de dieu";"No caminho do bem";"1976";"MILAN";1720640853;1720641216;;;;
"Steve Winwood";"About time";"Different light";"2003";"SANCTUARY";1720641212;1720641608;;"https://www.deezer.com/track/1277802702";"https://open.spotify.com/track/53TUD2DIJlqEalaIvT0sRS";
"G Love And Special Sauce";"Long way down";"Peace love happiness";"2009";"ILAADELPHONI";1720641601;1720641820;;;;
"The Black Crowes";"Happiness bastards";"Bleed it dry";"2024";"SILVER ARROW RECORDS";1720641817;1720641991;"https://music.apple.com/fr/album/bleed-it-dry/1719010572?i=1719010826&uo=4";"https://www.deezer.com/track/2564168762";"https://open.spotify.com/track/2pBXUMSFJcOWhESP9m6BXW";
