"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer";"youtube"
"Elton John";"Your song";"Take me to the pilot";"1970";"ROCKET/";1718513800;1718514022;"https://music.apple.com/fr/album/take-me-to-the-pilot/1440810640?i=1440811272&uo=4";"https://open.spotify.com/track/1CPmTJHyeVRWsc6Va27fpQ";"https://www.deezer.com/track/880184";
"Christophe Guiot";"Bof / Oggy et les cafards";"Oggy et les cafards : Le voyage de Jack";"2013";"SONY MUSIC";1718514018;1718515725;;;;
"Lilicub";"Papa a fait mai 68";"Le Single de Lili";"2007";"UNDERDOG";1718514183;1718514382;;;;
"Spanky & Our Gang";"The complete Mercury recordings";"Like to get to know you (Mono S Wave)";"1968";"UNIVERSAL";1718514381;1718514563;;;;
"Jaqee";"Land of the free";"Take the train";"2009";"MAKASOUND";1718514559;1718514768;"https://music.apple.com/fr/album/take-the-train/421665715?i=421665891&uo=4";"https://open.spotify.com/track/72U9CsFcFefgLmF7plmKg9";;
"Dave Brubeck";"The essential";"Unsquare dance [1961]";"1961";"CBS";1718514768;1718514887;;;;
"Freddie Scott";"Cry to me";"(you) got what I need";"1967";"SONY MUSIC";1718514887;1718515064;;;"https://www.deezer.com/track/637880";
"Norah Jones";"Running";"Running";"2024";"DECCA RECORDS";1718515060;1718515266;"https://music.apple.com/fr/album/running/1725041334?i=1725041515&uo=4";"https://open.spotify.com/track/1TX83ZAjBcPPch8iy0aNve";"https://www.deezer.com/track/2614673422";
"Dolly Parton";"Country soul sisters / Vol. 2";"The bargain store";"1975";"SOUL JAZZ RECORDS";1718515266;1718515424;"https://music.apple.com/fr/album/the-bargain-store/283305967?i=283305986&uo=4";"https://open.spotify.com/track/2GEuNbl2Aan68tQeHn4ADi";;
"Janko Nilovic";"Soul Impressions";"Open country";"1974";"VADIM MUSIC";1718515424;1718515529;;;;
"Voyou";"D'amour et d'insouciance";"D'amour et d'insouciance";"2023";"A+LSO";1718515529;1718515792;"https://music.apple.com/fr/album/damour-et-dinsouciance/1707848807?i=1707848810&uo=4";"https://open.spotify.com/track/7FY6oO8glmQjL0xZ73k2hK";;
"Roudoudou";"Tout l'univers listener's digest";"Peace and tranquility to Earth";"1998";"DELABEL";1718515534;1718515550;"https://music.apple.com/fr/album/peace-and-tranquility-to-earth/696157485?i=696158748&uo=4";"https://open.spotify.com/track/7jKp4Yl1p89ByCMOjh2fHR";"https://www.deezer.com/track/3287768";
"Jorge Ben";"Musica de futebol";"Camisa 10 da gávea";"1982";"MR BONGO";1718516042;1718516282;;;;
"Rahill";"Flowers at your feet";"Futbol";"2023";"BIG DADA";1718516277;1718516487;;"https://open.spotify.com/track/2NyVorZULoYzdqlxp6Hr2m";"https://www.deezer.com/track/2254870617";
"Jody Reynolds";"Endless sleep";"Tarantula (instr.)";"";"DEE JAY JAMBOREE";1718516487;1718516613;;;;
"John Lee Hooker";"Hooker";"Boom boom";"1961";"SILVERTO";1718516612;1718516762;;;;
"Alice Dona";"Alice Dona : Intégrale en français et inédits en langues étrangères / Succès 1963 - 1964";"Bim bam bam";"1963";"EMI";1718516760;1718516884;;;"https://www.deezer.com/track/6627046";
"Waldeck";"Gran paradiso";"Shalala-lalala-lalala";"2016";"DOPE NOIR RECORDS";1718516881;1718517074;;;;
"Bo/Shaolin Ulysses";"Film works XII";"Shaolin ulysses";"2002";"TZADIK";1718517073;1718517190;;;;
"David Bowie";"Let's dance";"China girl";"1983";"EMI";1718517187;1718517516;"https://music.apple.com/fr/album/china-girl/1475002920?i=1475002922&uo=4";;"https://www.deezer.com/track/2277922077";
"Frank Leone";"Fish";"Falling in (ft. Hrlum)";"2024";"FOOL S GOLD RECORDS";1718517510;1718517681;;;;
"Benny Sings";"Beat tape II";"Beat 100 (feat. Cola Boyy, Mocky & Marc Rebillet)";"2021";"STONES THROW";1718517679;1718517830;;;;
"BOOGERS";"";"i trust you";"";"";1718517831;1718518079;"https://music.apple.com/fr/album/i-trust-you/1499404338?i=1499404340&uo=4";"https://open.spotify.com/track/6MRl1Gxrq2TYTIA2BHtn3E";;
"Lady Wray";"Queen alone";"Guilty";"2016";"BIG CROWN RECORDS";1718518074;1718518285;"https://music.apple.com/fr/album/guilty/1472284590?i=1472284599&uo=4";"https://open.spotify.com/track/3MLwKelG4PQ7rXkd8Qjz4g";;
"The Frightnrs";"Nothing more to say";"Hey brother (do unto others)";"2016";"DAPTONE RECORDS";1718518282;1718518518;"https://music.apple.com/fr/album/hey-brother-do-unto-others/1485041960?i=1485041971&uo=4";"https://open.spotify.com/track/07rdGJ1AqErux9b45aE7C9";;
"La Fugitive";"BOF / Le ciel etoilé au dessus de ma tête";"Le carnaval des animaux";"2018";"LA FUGITIVE";1718518516;1718518654;;"https://open.spotify.com/track/2k43leOFsvdKgqRmosFVtX";;
"Bo/Peter Pan";"BOF / Peter Pan (Hook)";"We don't wanna grow up";"1991";"EPIC";1718518655;1718518763;;;;
"Biche";"Déjà vu";"Déjà Vu";"2024";"CA VA SOUND";1718518764;1718518947;;;;
"Dusty Springfield";"Complete A and B sides 1963-1970";"Am I the same girl";"1979";"ECLIPSE";1718518946;1718519124;;;;
"Keith Mansfield";"Whatiswrongwithgroovin'";"Morning broadway";"1969";"JAZZMAN";1718519122;1718519246;;"https://open.spotify.com/track/6X0ufegIaeHxuShNKKmIGQ";;
"Roge";"Existe uma voz";"Existe uma voz";"2022";"DIAMOND WEST RECORDS";1718519243;1718519465;;"https://open.spotify.com/track/67FeJNl0O51jh7HqtryxTt";;
"Manu Chao";"Je ne t'aime plus / bongo bong";"Je ne t'aime plus / bongo bong";"1999";"VIRGIN";1718519463;1718519713;;;;
"Limousine";"Limousine";"Patinage pour Jason";"2005";"CHIEFINSPECT";1718519711;1718519838;;"https://open.spotify.com/track/2ELGtof9FO2IkVxqH0BJ10";;
"Keyon Harrold";"Foreverland";"Beautiful day (feat. PJ Morton)";"2024";"CONCORD JAZZ";1718519838;1718520042;"https://music.apple.com/fr/album/beautiful-day-feat-pj-morton/1703096626?i=1703096647&uo=4";;;
"Hnny";"Back to mine : Jungle";"Sunday";"2019";"BACK TO MINE";1718520042;1718520223;"https://music.apple.com/fr/album/sunday-mixed/1477563597?i=1477563704&uo=4";"https://open.spotify.com/track/55Ra8JyYlsscHB4nKdqXOH";;
"The Doors";"Morrison hotel";"Blue Sunday";"1970";"ELEKTRA";1718520216;1718520340;;"https://open.spotify.com/track/2g3JAKjKruTL40VffoGLmg";;
"Unessential Oils";"Unessential oils";"Suds";"2024";"SECRET CITY RECORDS";1718520340;1718520497;;"https://open.spotify.com/track/1fNE3dFqRRUkaG4hh4uXHV";;
"Hermanos Gutierrez";"Until we meet again";"Until we meet again";"2024";"EASY EYE SOUND";1718520495;1718520674;;"https://open.spotify.com/track/7ryZ8T60wHhbyJsZSO7ldI";;
"Eels";"Earth To Dora";"Are we alright again";"2020";"PIAS";1718520669;1718520890;;"https://open.spotify.com/track/2nyrHM2pECyxaMb3x5rRo3";;
"The Spinners";"Wonder of Stevie / Melody Man";"It's a shame";"1970";"HLES";1718520887;1718521076;;"https://open.spotify.com/track/1l1YTy9nJ0trwhsCGcimly";;
"Pat Kalla & Le Super Mojo";"Caramel";"Caramel";"2023";"PURA VIDA SOUNDS";1718521075;1718521268;"https://music.apple.com/fr/album/caramel/1694325945?i=1694326222&uo=4";;;
"Max Graef";"Natural element";"Gost";"2024";"TARTELET RECORDS";1718521267;1718521443;"https://music.apple.com/fr/album/gost/1734807153?i=1734807156&uo=4";"https://open.spotify.com/track/6qGxfU4a5L276DBbQOfVr8";;
"Bob Marley";"Kaya";"Time will tell";"1978";"ISLAND";1718521440;1718521646;;;;
"Finley Quaye";"Maverick a strike";"Your love gets sweeter";"1997";"SONY";1718521640;1718521829;;"https://open.spotify.com/track/1SfQCY234gf6C2dlyUUMn9";"https://www.deezer.com/track/1037087";
"Joe Bel";"The secret";"The secret";"2024";"LA RUCHE";1718521827;1718521983;"https://music.apple.com/fr/album/the-secret/1717627330?i=1717627336&uo=4";"https://open.spotify.com/track/7i8g6RaH1ekGnG67cPJddY";"https://www.deezer.com/track/2748290021";
"Allen Toussaint";"The bright Mississippi";"St James Infirmary";"2009";"NONESUCH";1718521983;1718522209;;;;
"Syl Johnson";"Complete mythology / Starlight love no chaser / Vol. 3";"Is it because I'm black";"1969";"ACID JAZZ";1718522207;1718522658;;"https://open.spotify.com/track/7jIUxP1H9SoD6qq8YHjSTV";;
"Billie Holiday";"Verve unmixed";"Strange fruit";"1956";"VOGUE";1718522653;1718522834;"https://music.apple.com/fr/album/strange-fruit/931954633?i=931959899&uo=4";"https://open.spotify.com/track/7CdZrjAwcaULHNsSrnaezW";;
"Surprise Chef";"All news is good news";"Have you fed baby Huey today";"2020";"MR BONGO";1718522834;1718523092;;"https://open.spotify.com/track/6HamqpndailP6wZUFRABhL";"https://www.deezer.com/track/921021792";
"Lynn";"3x5";"Contresens";"2023";"LE SOFA / BELIEVE";1718523090;1718523262;;"https://open.spotify.com/track/7gjRwfkOfM5NyUiN0tZSMO";;
"Santpoort";"Maybe not tomorrow";"In my dreams (feat. Jonti)";"2024";"FRIENDS OF FRIENDS";1718523260;1718523415;;;;
"Air";"Premiers symptomes";"Modular mix";"1995";"SOURCE";1718523413;1718523767;;;;
"Christine Perfect";"Christine Perfect";"And that's saying a lot";"1970";"BLUE HORIZON";1718523761;1718523942;;;;
"Nancy Priddy";"You've Come This Way Before";"You've come this way before";"1968";"REV-OLA";1718523933;1718524102;;"https://open.spotify.com/track/3P5l8t6UiU5pn08whNpZJ5";;
"Amy Winehouse";"Lioness: Hidden treasures";"Valerie ('68 version)";"2011";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1718524097;1718524337;;;;
"Glass Beams";"Mahal";"Black sand";"2024";"NINJA TUNE";1718524334;1718524610;;"https://open.spotify.com/track/7rL4ouaj7AqQM9kgQ5aQrY";"https://www.deezer.com/track/2670478032";
"Petite-Vallee";"Petite-Vallée";"Amour mordant";"2024";"NOUVEAU MONDE";1718524608;1718524802;"https://music.apple.com/fr/album/amour-mordant/1741354966?i=1741355796&uo=4";"https://open.spotify.com/track/1X07qBvdeQf7Vs1BfQzLbd";"https://www.deezer.com/track/2781568262";
"Ben Harper";"Fight for your mind";"Please me like you want to";"1995";"VIRGIN";1718524799;1718525093;"https://music.apple.com/fr/album/please-me-like-you-want-to/715793784?i=715794488&uo=4";"https://open.spotify.com/track/0hNQywQI7OHqU7XMEUN9vL";;
"Wes Montgomery";"Tequila";"Bumpin' on sunset";"1966";"VERVE";1718525087;1718525368;;"https://open.spotify.com/track/1yxJK6q9oymWO3vjbPCYmp";"https://www.deezer.com/track/2537494";
"Anita O Day";"Anita sings the most";"I've got the world on a string";"1956";"Verve";1718525366;1718525602;;;;
"Jessica Pratt";"Here in the pitch";"World on a string";"2024";"CITY SLANG";1718525601;1718525788;;"https://open.spotify.com/track/06uOV6fQr0khY0LzYcy4w0";;
"Natalie Dessay";"Léo Delibes : Lakmé (Intégrale)";"Lakmé : Viens Malika / Dôme épais de jasmin (Acte I) Duo Lakmé Mallika";"1998";"EMI";1718525788;1718526141;;;;
"Kyle Dixon";"BOF TV / Stranger things (Vol.1)";"Stranger things";"2016";"LAKESHORE RECORDS";1718526139;1718526204;;;;
"Erasure";"Always - the very best of Erasure";"Chains of love";"1988";"MUTE RECORDS";1718526202;1718526421;"https://music.apple.com/fr/album/chains-of-love-2009-remaster/1439548683?i=1439548690&uo=4";"https://open.spotify.com/track/1I0qu4PsBjAHfJHy9wy5AA";;
"L'Imperatrice";"Pulsar";"Sweet and sublime (feat. Erick the Architect)";"2024";"MICROQLIMA";1718526411;1718526696;;;;
"Dr. Rubberfunk";"My life at 45";"How beautiful";"2020";"JALAPENO RECORDS";1718526695;1718526957;;;;
"Angelo De Augustine";"Toil and trouble";"The ballad of Betty and Barney Hill";"2023";"ASTHMATIC KITTY RECORDS";1718526951;1718527143;"https://music.apple.com/fr/album/the-ballad-of-betty-and-barney-hill/1677426528?i=1677426538&uo=4";"https://open.spotify.com/track/4DxozqavOpL0FODjFxzV4r";"https://www.deezer.com/track/2193472077";
"Leonard Cohen";"The essential";"Suzanne";"1966";"COLUMBIA";1718527141;1718527367;;;;
"Antonio Carlos Jobim";"Wave";"The red blouse";"1967";"A&M";1718527366;1718527665;;"https://open.spotify.com/track/4wBdGRxCaWFtqei59k5InB";;
"Cut Chemist";"The audience's listening";"The garden";"2006";"";1718527660;1718528036;;"https://open.spotify.com/track/5Tp97LcL45G82uC6vaLvt5";;
"Philippe Katerine";"Sous mon bob";"Sous mon bob";"2024";"CINQ 7";1718528033;1718528191;;"https://open.spotify.com/track/6uBOkq10cGEvQjF3bygMYX";;
"Bobby Oroza";"The otherside";"The otherside";"2022";"BIG CROWN RECORDS / SECRETLY CANADIAN DISTRIBUTION";1718528191;1718528420;;"https://open.spotify.com/track/7dXYHyEg7TdcnbwcG3R0xG";;
"Hubert Laws";"Crying song";"Feelin' alright";"1975";"EPIC";1718528418;1718528568;;;;
"Joe Cocker";"Nothin' but a funk thang";"Woman to woman";"1970";"V2";1718528563;1718528828;;;"https://www.deezer.com/track/548844782";
"Madison McFerrin";"OMW";"OMW (Pachyman remix)";"2024";"AUTOPRODUCTION";1718528822;1718528987;;;;
"Sudan Archives";"Ocean Child : Songs of Yoko";"Dogtown";"2022";"CANVASBACK";1718528981;1718529178;"https://music.apple.com/fr/album/dogtown/1600789218?i=1600789221&uo=4";"https://open.spotify.com/track/2gj1hFZYgwrwEgFlZovjci";;
"Royal Philarmonic Orchestra";"Bof / Made in Italy";"Pizzicati";"2008";"SONY";1718529178;1718529286;;;;
"Marion Rampal";"Oizel";"De beaux dimanches (feat. Bertrand Belin)";"2024";"LES RIVIERES SOUTERRAINES";1718529285;1718529491;"https://music.apple.com/fr/album/de-beaux-dimanches-feat-bertrand-belin/1721365350?i=1721365365&uo=4";;;
"The Velvet Underground";"The Velvet Underground & Nico";"Sunday morning";"1967";"POLYDOR";1718529485;1718529655;"https://music.apple.com/fr/album/sunday-morning-mono-single-alternate-mix/1431071111?i=1431072460&uo=4";"https://open.spotify.com/track/11607FzqoipskTsXrwEHnJ";;
"Amanaz";"Africa";"Sunday morning";"1975";"NORMAL";1718529652;1718529950;"https://music.apple.com/fr/album/sunday-morning/1705349610?i=1705349621&uo=4";"https://open.spotify.com/track/7rFu5IhLj50r2tNM2d2cat";;
"Lou Perez";"Fantasia africana";"Fantasia africana";"1975";"SOUL POSTERS";1718529949;1718530243;;;;
"Tuzeint";"Raixes (Roots)";"Ayayay";"2023";"EXTRA SOUL PERCEPTION";1718530235;1718530397;;"https://open.spotify.com/track/4uxZN2rPlr6tE8Zve2EY8h";;
"Swindle";"Reach the stars (feat. Andrew Achong)";"Reach the stars (feat. Andrew Achong)";"2018";"BROWNSWOOD RECORDINGS";1718530395;1718530602;;;;
"Lossapardo";"If I were to paint it";"Mr Nobody";"2024";"ROCHE MUSIQUE";1718530603;1718530833;;"https://open.spotify.com/track/1vHHFR9nx6wbvEFfI5ncjq";;
"Phat Dat";"Flowers";"Snow dropped";"2022";"ANOTHER RECORD / CATAPULTE RECORDS";1718530834;1718531032;;"https://open.spotify.com/track/0nqQ80SD2NLYCShfN5GCSh";;
"Canned Heat";"The best of";"Going up the country";"1969";"EMI";1718531032;1718531201;;;;
"The Yo-Yoz";"Melts In Your Brain...Not On Your Wr";"In the past";"1968";"BIG BEAT RECORDS";1718531201;1718531387;;;;
"Florent Marchet";"Noel's songs";"Serge et Nathalie";"2011";"NODIVA";1718531379;1718531589;;"https://open.spotify.com/track/5Xko0XNUAuftFfkfkkfIIv";;
"The Stranglers";"The Collection 1977-1982";"Golden brown";"1981";"DISKY";1718531588;1718531794;;"https://open.spotify.com/track/2AX5E86cn9n2dgioZEjirI";;
"Monde Ufo";"7171";"Amalgamated";"2021";"FIRE RECORDS";1718531789;1718531963;;"https://open.spotify.com/track/1ji3pOWqjgOFVw09PPTi9p";;
"Quiet Dawn";"Celebrate";"Lost from life (feat. Oliver Night)";"2024";"FIRST WORD RECORDS";1718531959;1718532225;"https://music.apple.com/fr/album/lost-from-life-feat-oliver-night/1732215836?i=1732215837&uo=4";;;
"Jonas Sa";"Hidden waters : Strange and sublime sounds of Rio de Janeiro";"Gigolô";"2022";"SOUNDS AND COLOURS";1718532222;1718532433;;;;
"Patti Jo";"I'm a good woman";"Make me believe in you";"1973";"";1718532434;1718532650;;;;
"23 Skidoo";"Nine o'clock drop";"Vegas el bandito";"1982";"NUPHONIC";1718532643;1718532808;;"https://open.spotify.com/track/0fpRR9nYIVqzpqkp48Syvm";;
"Les Fils De Joie";"Des jeunes gens modernes";"Adieu Paris";"1982";"NAIVE";1718532808;1718533032;"https://music.apple.com/fr/album/adieu-paris/1523086339?i=1523086351&uo=4";;;
"The Salmon";"The salmon";"The salmon (Ska version)";"2024";"X-RAY PRODUCTIONS";1718533032;1718533227;;;;
"Montage";"Montage";"Grand pianist";"1969";"CAPITOL RECORDS";1718533226;1718533372;;"https://open.spotify.com/track/3Ldr9TzEKgb3KXPHH8pSTb";;
"Lang Lang";"Lang Lang : Dragon songs";"La sirene : Danse du chapeau de roseau - arrangement pour piano";"2006";"DEUTSCHE GRAMMOPHON";1718533371;1718533496;;;;
"J. Bernardt";"Taxi / Matter of time";"Matter of time";"2024";"PLAY IT AGAIN SAM";1718533490;1718533768;"https://music.apple.com/fr/album/matter-of-time/1730728829?i=1730729364&uo=4";"https://open.spotify.com/track/23SOECuqmODQaF6GZXSQ8H";"https://www.deezer.com/track/2660911222";
"Arooj Aftab";"Night reign";"Autumn leaves (feat. James Francies)";"2024";"VERVE";1718533767;1718534051;"https://music.apple.com/fr/album/autumn-leaves-feat-james-francies/1739687886?i=1739688169&uo=4";"https://open.spotify.com/track/4A4BdAB3MPQhLn7MZZOSmW";;
"Daprinski";"Chorégraphies de l'ordinaire (Instrumentaux)";"Mortelle randonnée";"2017";"ALTER K";1718534045;1718534216;;"https://open.spotify.com/track/2U0l5O99EueuCSYoDF4xfT";;
"Minnie Riperton";"The Minnie Riperton anthology";"Les fleurs";"1970";"STATESIDE";1718534216;1718534410;"https://music.apple.com/fr/album/les-fleurs/714608848?i=714609120&uo=4";"https://open.spotify.com/track/4XCGfHpGVq8xw800o5cwWs";"https://www.deezer.com/track/3332223";
"Jeanette";"Psychemagik presents ritual chants";"L'amour joue au violon";"1977";"ESKIMO RECORDINGS";1718534405;1718534667;;;;
"Ocote Soul Sounds";"Taurus";"Primavera";"2016";"LEVEL ONE";1718534662;1718534873;;"https://open.spotify.com/track/0TIphz06xKu8ec3IxyxRwL";;
"Rubin Steiner & The Dictaphone";"Banananas";"Cocktail vague";"2023";"PLATINUM RECORDS";1718534871;1718535130;;"https://open.spotify.com/track/4H2XpjgJNnn3t1kFHNRgnG";;
"La Luz";"News of the universe";"Ill go with you";"2024";"SUB POP RECORDS";1718535126;1718535308;;;;
"Buddy Holly";"The best of Buddy Holly";"Everyday";"1957";"SEQUEL";1718535304;1718535431;"https://music.apple.com/fr/album/everyday/292598590?i=292598594&uo=4";;;
"Radiohead";"My iron lung";"Creep (acoustic)";"1994";"EMI";1718535429;1718535686;;;;
"Georges Brassens";"La mauvaise reputation";"La mauvaise herbe";"1988";"PHILIPS";1718535685;1718535851;;;;
"Lau Ro";"Cabana";"Ensolarade";"2024";"FAR OUT RECORDS";1718535850;1718536043;;"https://open.spotify.com/track/5tivh2NHE0LLjvDRralOix";"https://www.deezer.com/track/2715457042";
"Dionne Warwick";"Dionne Warwick 20 Greatest Hits";"I just don't know what to do with myself";"1966";"OVERSEAS RECORDS";1718536041;1718536207;"https://music.apple.com/fr/album/i-just-dont-know-what-to-do-with-myself/41688473?i=41688479&uo=4";;"https://www.deezer.com/track/3824552";
"Don Bryant";"Don't give up on love";"Something About You";"2017";"FAT POSSUM RECORDS";1718536206;1718536419;;"https://open.spotify.com/track/55WzGVyJ3ijU5TjMzzKQIq";;
"Poncho Sanchez";"Raise your hand";"Knock on wood";"2007";"CONCORD";1718536417;1718536625;;"https://open.spotify.com/track/6K0vcp0o8jiI3TDOQPVocm";;
"Divers";"Bénin/Musiques yoruba/Les voix de la mémoire";"Jeu du xylophone oto à trois lames";"2011";"OCORA";1718536625;1718536673;;;;
"Youthstar & Miscellaneous";"Salvation";"Don dada (feat. Biga Ranx)";"2023";"CHINESE MAN RECORDS";1718536673;1718536896;;;;
"Rihanna";"Unapologetic (Deluxe édition)";"No love allowed";"2012";"DEF JAM RECORDINGS";1718536896;1718537145;;"https://open.spotify.com/track/4hXLxBb41Xs1KzCD0gfsC8";;
"Ala.Ni";"You & I";"To The River";"2015";"NO FORMAT";1718537143;1718537301;;;;
"Albertine Sarges";"Family of things";"Etihl (feat. Anna B Savage)";"2022";"MOSHI MOSHI";1718537300;1718537500;;;;
"Pink Floyd";"The dark side of the moon";"Time";"1973";"EMI";1718537497;1718537910;"https://music.apple.com/fr/album/time/734652255?i=734653276&uo=4";"https://open.spotify.com/track/3TO7bbrUKrOSPGRTB5MeCz";;
"Delvon Lamarr Organ Trio";"I told you so";"Right place, right time";"2021";"COLEMINE RECORDS";1718537909;1718538182;;"https://open.spotify.com/track/0518qjZkgm3jt64hxFQmEg";;
"Pierre Tchana & Orchestre Poly Rythmo";"Africa boogaloo: The latinization of West Africa";"Il n'est jamais trop tard";"2009";"HONES";1718538180;1718538529;;;;
"Ben Sidran";"Picture him happy";"Too much too late (what Mose said)";"2017";"NARDIS MUSIC";1718538527;1718538805;;"https://open.spotify.com/track/4PacuNUKAoFbji1g1A9x48";;
"Michael Franks";"Michael Franks : The Art of tea";"Sometimes i just forget to smile";"1975";"WEA";1718538789;1718539020;;;"https://www.deezer.com/track/14954639";
"Walter Boeykens";"Bruch : Pièces op 83 et Zemlinsky : Trio op 3";"8 pièces pour clarinette alto et piano op 83 : Allegro vivace en Si Maj";"1991";"";1718539013;1718539204;;;;
"Five Degrees Of Soul";"Los esplendidos";"Morena";"2000";"CASANEGRA ENTERTAINMENT";1718539201;1718539603;;;;
"MC Solaar";"Cinquième as";"Hasta la vista";"2001";"EASTWEST";1718539600;1718539801;"https://music.apple.com/fr/album/hasta-la-vista/484507371?i=484507397&uo=4";"https://open.spotify.com/track/4J6SkLsDpuN7R52TokaDQk";"https://www.deezer.com/track/15003617";
"Nxworries";"Why lawd";"Where I go (feat. H.E.R).";"2024";"STONES THROW";1718539801;1718539999;;;;
"Blanka";"Spanning will";"Cimmerian hips";"2013";"HEAVENLY SWEETNESS";1718539994;1718540221;;;;
"Aline";"La lune sera bleue (2009-2015) - de Young Michelin à Aline";"Tombé pour la France";"2024";"LIVE LIVE";1718540220;1718540464;;"https://open.spotify.com/track/52k1MdYEajYaKNle6njL8u";;
"Say She She";"C'est si bon";"C'est si bon";"2023";"KARMA CHIEF RECORDS";1718540464;1718540698;"https://music.apple.com/fr/album/cest-si-bon/1687680458?i=1687680460&uo=4";"https://open.spotify.com/track/0jIZXQPRhbQ6FFSNcLKaaU";;
"Breakbot";"Back for more";"Back for more";"2015";"ED BANGER";1718540697;1718540952;;;;
"Eugenia Zukerman";"Bibbidi Bobbidi Bach / Les airs de Disney dans le style des compositeurs classiques";"Bibbidi Bobbidi Bach - pour orchestre / d'après la musique du dessin animé """"Cendrillon""""";"1996";"DELOS";1718540952;1718541126;;;;
"Nina Simone";"Four women : The Nina Simone Philips Recordings";"I put a spell on you";"1965";"RCA/VICTOR";1718541120;1718541273;"https://music.apple.com/fr/album/i-put-a-spell-on-you/1445667726?i=1445667962&uo=4";"https://open.spotify.com/track/0sjxRg1VlYfx4YG7uxurrq";;
"Barbara Lewis";"Bof /Sur la route de madisson";"Baby, i'm yours";"1995";"WARNERS BROS";1718541273;1718541422;;"https://open.spotify.com/track/1sYDy0fHjlzuCI2yDPKEtx";;
"The Brooks";"Adulte entertainment";"Sexylous (feat.Alan Prater)";"2014";"TROUBLEMAKERS";1718541420;1718541782;;;;
"UB40";"The very best of UB40 1980-2000";"Food for thought";"1980";"VIRGIN";1718541778;1718542025;"https://music.apple.com/fr/album/food-for-thought/724633277?i=724634276&uo=4";"https://open.spotify.com/track/5YkkeIiErNf2ckvMxmT5RT";;
"Toots Thielemans";"Toots Thielemans (1922-2016) : His sound and soul (volume 2)";"Summertime";"2016";"SINETONE AMR";1718542021;1718542198;;;;
"Hubert Felix Thiefaine";"Autorisation de délirer";"Court-métrage";"1979";"STERNE";1718542197;1718542390;;;;
"Blaze Foley";"The Dawg Years (1975-1978)";"Fat boy";"2010";"FAT POSSUM RECORDS";1718542389;1718542560;;"https://open.spotify.com/track/5NQLTb0VkaefEHyXMPvtAr";;
"Harvey Mandel";"Cristo Redentor";"Snake";"2014";"PURPLE PYRAMID RECORDS";1718542559;1718542785;;"https://open.spotify.com/track/1JXpYMFpCkSXwBOWAM835f";;
"Don Cavalli";"Temperamental";"Me and my baby";"2012";"BECAUSE";1718542782;1718542937;;;;
"Don Carlos";"Wipe the wicked clean";"My Baby Just Cares For Me";"1980";"KINGSTON SOUNDS";1718542937;1718543138;;;;
"Junior Y Su Equipo";"Saturno 2000 : la rebajada de los sonideros 1962-1983";"Bien bailadito";"1982";"ANALOG AFRICA";1718543135;1718543327;;;;
"Francis Bebey";"L'Afrique enchantée / Entrez dans le bois sacré";"Cousin Assini";"1981";"SONY";1718543316;1718543458;;;;
"Metronomy & Pan Amsterdam";"Nice town";"Nice town (Original)";"2024";"NINJA TUNE";1718543456;1718543621;;;;
"Crumb";"Amama";"Side By Side";"2024";"CRUMB RECORDS";1718543616;1718543802;;"https://open.spotify.com/track/2vlHyjzgm52ikajf5OAdlg";;
"Joe Armon-Jones";"Idiom";"Mind's Eye";"2017";"YAM RECORDINGS";1718543800;1718544030;;"https://open.spotify.com/track/1J1VHPv9DMqONWAGfJa7f4";;
"Stevie Wonder";"Talking book";"You are the sunshine of my life";"1972";"MOTOWN";1718544023;1718544198;;"https://open.spotify.com/track/0n2pjCIMKwHSXoYfEbYMfX";;
"Jamiroquai";"Travelling without moving";"You are my love";"1996";"SONY";1718544192;1718544422;;;;
"The Three Sounds";"Best of three sounds";"You are my sunshine";"1962";"BLUE NOTE";1718544417;1718544599;;"https://open.spotify.com/track/6fOQGhSKBqqAycF89nKcFU";;
"Melingo";"Anda";"Sol tropical";"2016";"WORLD VILLAGE / HARMONIA MUNDI";1718544598;1718544840;;;;
"Shirley Bassey";"Diamonds - the best of shirley Bassey";"Goldfinger";"1964";"COLUMBIA";1718544838;1718545006;"https://music.apple.com/fr/album/goldfinger/697275065?i=697275892&uo=4";;;
"Nathalie Stutzmann";"Prima donna / Nathalie Stutzmann dirige et interprète Antonio Vivaldi";"Arsilda Regina di Ponto RV 700 : Io sento in questo seno (Acte I Sc 2) Air d'Arsilda";"2011";"DGG (DEUTSCHE GRAMMOPHON)";1718545005;1718545379;;;;
"Danger Mouse";"Rome";"Her hollow ways (interlude)";"2011";"PARLOPHONE";1718545370;1718545425;;;;
"Billie Eilish";"Hit me hard and soft";"Blue";"2024";"DARKROOM";1718545424;1718545767;;"https://open.spotify.com/track/2prqm9sPLj10B4Wg0wE5x9";;
"Massive Attack";"Blue lines";"Unfinished sympathy";"1991";"VIRGIN";1718545761;1718546064;"https://music.apple.com/fr/album/unfinished-sympathy-2012-mix-master/715864097?i=715864380&uo=4";;"https://www.deezer.com/track/3157624";
"Oklou & Flavien Berger";"Toyota";"Toyota";"2020";"BECAUSE MUSIC";1718546062;1718546256;;;;
"Vincent Gallo";"When";"Was";"2001";"WARP RECORDS";1718546255;1718546453;;"https://open.spotify.com/track/1l8aTAQozhYZVMFeBEHWWu";;
