"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes";"youtube"
"Elli Medeiros";"Toi mon toit ... Etc";"A bailar calypso";"1987";"BARCLAY";1747593890;1747594139;"https://www.deezer.com/track/2181802";"https://open.spotify.com/track/0MwgLXZKoRFtNlaCZxN7sO";"https://music.apple.com/fr/album/a-bailar-calypso/1443795090?i=1443795166&uo=4";
"Armel Dupas";"Bof / Dans Paris";"Dans Paris";"2006";"NAIVE RECORDS";1747594138;1747594335;;;;
"Antony And The Johnsons";"BOF / Non ma fille tu n'iras pas danser";"Another world";"2008";"NATV";1747594333;1747594570;;"https://open.spotify.com/track/5LHwcxW2tF0kdebkREreAs";"https://music.apple.com/fr/album/another-world/1314881122?i=1314883078&uo=4";
"ALEX BEAUPAIN";"BOF / Non ma fille tu n'iras pas danser";"RETOUR A GUERLEDAN";"2009";"NATV";1747594562;1747594836;"https://www.deezer.com/track/68144559";"https://open.spotify.com/track/20iG1n1eFFvwhunaHiMCQj";"https://itunes.apple.com/fr/album/retour-%C3%A0-guerl%C3%A9dan/661121807?i=661122214&uo=4";"https://www.youtube.com/watch?v=m0LiHOwkV2Q"
"Mad Season";"Above";"Wake up";"1995";"COLUMBIA";1747594890;1747595345;"https://www.deezer.com/track/64384260";"https://open.spotify.com/track/5xhQOnyRJfRywbEwpkgoTy";;
"Black Sabbath";"Paranoid (Deluxe Edition)";"Planet caravan";"1970";"UNIVERSAL";1747595342;1747595606;;;;
"Kokoroko";"We out here";"Abusey junction";"2017";"BROWNSWOOD RECORDINGS";1747595602;1747596030;"https://www.deezer.com/track/1302440762";;;
"Thomas Naim";"May this be love (Acoustic guitar takes on Jimi Hendrix)";"The wind cries Mary";"2025";"ROOTLESS BLUES";1747596021;1747596249;"https://www.deezer.com/track/3140076771";"https://open.spotify.com/track/6EG5xZi3GWf4FqCbmRulHK";;
"Laura Cahen";"De l'autre cote";"Les Ombres";"2025";"PIAS";1747596243;1747596530;"https://www.deezer.com/track/3036012741";"https://open.spotify.com/track/3RkZ6RJmgxtQS9ltTtO8zV";"https://music.apple.com/fr/album/les-ombres/1772893232?i=1772893431&uo=4";
"Sirens Of Lesbos";"I got a song, it's gonna make millions";"Sodom and Gomorrah (feat. 36birds)";"2025";"AUTOPRODUCTION";1747596527;1747596718;;;"https://music.apple.com/fr/album/sodom-and-gomorrah-feat-36birds/1801555117?i=1801555443&uo=4";
"Thom Yorke";"The eraser";"The clock";"2006";"XLRECORDS";1747596717;1747596970;"https://www.deezer.com/track/937577";"https://open.spotify.com/track/2Y0Kxmy7o8SNsMOZP9Kc5R";"https://music.apple.com/fr/album/the-clock/161162568?i=161162686&uo=4";
"Oumou Sangare";"Mogoya remixed";"Djoukourou (Auntie Flo Remix)";"2018";"NO FORMAT";1747596969;1747597308;"https://www.deezer.com/track/450245732";;;
"Francis Bebey";"Psychedelic sanza";"Sanza tristesse";"1982";"BORN BAD RECORDS";1747597307;1747597530;"https://www.deezer.com/track/2543691641";"https://open.spotify.com/track/1eetYoaH3pMgzY7B9MTTbx";;
"Cochemea";"Vol. 2 : Baca sewa";"Black pearl";"2021";"DAPTONE RECORDS";1747597528;1747597752;"https://www.deezer.com/track/1359134802";"https://open.spotify.com/track/7xoOW1egZtmYWhbYySbgsw";"https://music.apple.com/fr/album/black-pearl/1565049647?i=1565049653&uo=4";
"Jack Dejohnette";"Hudson";"Lay lady lay";"2017";"MOTEMA MUSIC";1747597661;1747598148;"https://www.deezer.com/track/370961391";"https://open.spotify.com/track/2kA4762NYJgdjPfwb72ZTS";;
"Piers Faccini";"Tearing sky";"Sharpening bone";"2006";"LABEL BLEU";1747597750;1747598014;"https://www.deezer.com/track/16825810";"https://open.spotify.com/track/2uwWXmfBOkNSYddZvtQNs5";;
"Alain Bashung";"Osez Josephine (raretés & inédits)";"Kalabougie (rough mix Memphis)";"1991";"";1747598012;1747598402;"https://www.deezer.com/track/99347300";;"https://music.apple.com/fr/album/kalabougie-rough-mix-memphis/1443277820?i=1443278035&uo=4";
"Jack Dejohnette";"Hudson";"Lay lady lay";"2017";"MOTEMA MUSIC";1747598402;1747598892;"https://www.deezer.com/track/370961391";"https://open.spotify.com/track/2kA4762NYJgdjPfwb72ZTS";;
"Bob Marley And The Wailers";"The best of Bob Marley and the Wailers / Legend vol 1";"No Woman No Cry";"1974";"ISLAND";1747598886;1747599300;;;;
"Dewolff";"Roux-Ga-Roux";"What's the measure of a man";"2016";"ELECTROSAURUS";1747599303;1747599761;;;;
"Palatine";"Phantômaton";"La sentinelle amadouée";"2023";"YOTANKA RECORDS";1747599751;1747599971;"https://www.deezer.com/track/2028189927";"https://open.spotify.com/track/5kmFyiH7mzN80mimlcbgT7";;
"Adrian Quesada";"Jaguar sound";"Dg on the keys";"2022";"ATO RECORDS";1747599965;1747600199;"https://www.deezer.com/track/1915263607";"https://open.spotify.com/track/4TcQWFCfO1AL8AcmQd56Mq";"https://music.apple.com/fr/album/dg-on-the-keys/1645443130?i=1645443492&uo=4";
"Charles Bradley";"No time for dreaming";"The world ( is going up in flames )";"2011";"DAPTONE";1747600196;1747600394;;;;
"Gal Costa";"India";"Passarinho";"1973";"MR BONGO";1747600401;1747600727;"https://www.deezer.com/track/4674751";"https://open.spotify.com/track/1S58j34kowXT5fcj95xt6y";"https://music.apple.com/fr/album/passarinho/1444212522?i=1444212545&uo=4";
"Antonio Carlos Jobim";"Stone Flower";"Brazil (alternate take)";"1970";"COLUMBIA";1747600719;1747601040;"https://www.deezer.com/track/857259";;"https://music.apple.com/fr/album/brazil-alternate-take/580037387?i=580037444&uo=4";
"Clea Vincent";"Tropi-Clea 2";"Bahia";"2020";"MIDNIGHT SPECIAL RECORD";1747601022;1747601219;"https://www.deezer.com/track/892864762";"https://open.spotify.com/track/3URszLxGSmpX2dHXyLG0eD";;
"The Joubert Singers";"Sampleur Favorite Recordings Mars 2012";"Stand On The Word (Larry Levan Mix)";"1985";"FAVORITE REC";1747601213;1747601496;;;"https://music.apple.com/fr/album/stand-on-the-word-larry-levan-mix/978209594?i=978210269&uo=4";
"Elton John";"Honky chateau";"I think i'm going to kill myself";"1972";"DJM";1747601493;1747601704;"https://www.deezer.com/track/1144861";"https://open.spotify.com/track/4q7tMaar2kUMweKu6N5bZz";;
"Allen Toussaint";"Louie";"Louie";"1970";"";1747601697;1747601876;;;;
"Forever Pavot";"La pantoufle";"La belle affaire";"2017";"BORN BAD";1747601873;1747602012;"https://www.deezer.com/track/508851512";"https://open.spotify.com/track/5EG46DQ2sEQpnG7u0QEVor";;
"Klara Kristin";"Lullaby & drum machine";"Saint-tropez";"2020";"KLARA KRISTIN MUSIC";1747602031;1747602213;"https://www.deezer.com/track/1165976392";"https://open.spotify.com/track/4UlY67fID9tfRwxUCToWad";;
"Theo Champion";"She calls me darling";"She calls me darling";"2023";"AUTOPRODUCTION";1747602210;1747602449;"https://www.deezer.com/track/2464743635";"https://open.spotify.com/track/4vozecThty1N50Iv5TQhIJ";;
"Cotonete";"Victoire de la musique";"Satori";"2024";"HEAVENLY SWEETNESS";1747602446;1747602818;"https://www.deezer.com/track/2622051602";"https://open.spotify.com/track/1UenMsY8e0zIUh0l9izvLw";;
"Kendra Morris";"In My House";"In my house";"2025";"COLEMINE";1747602805;1747603031;"https://www.deezer.com/track/3406426391";"https://open.spotify.com/track/23h6JY6SKZEPQDOLymUdyX";"https://music.apple.com/fr/album/in-my-house/1796221472?i=1796221473&uo=4";
"Mieke Miami";"Birdland";"7 miles to Jordan";"2024";"SONAR KOLLEKTIV";1747603023;1747603217;"https://www.deezer.com/track/2763016371";"https://open.spotify.com/track/0XWvGM7MDluV5e0CLCTqVD";;
"Sebastien Tellier";"Politics";"Broadway";"2004";"SOURCE";1747603217;1747603458;"https://www.deezer.com/track/2749366291";"https://open.spotify.com/track/6CVtt9ZioiAVq9yfoUvNop";;
"Oskar Hahn";"Kolorit";"Zephyr";"2024";"BEAT JAZZ INTERNATIONAL";1747603453;1747603618;"https://www.deezer.com/track/3045686861";"https://open.spotify.com/track/5QedMaGtEHFmEXFSCsytVu";;
"Aretha Franklin";"The Fame studios story 1961-1973";"I never loved a man (the way I love you)";"1967";"KENT";1747603615;1747603783;"https://www.deezer.com/track/904734";"https://open.spotify.com/track/1hES47PrbU8GPTI5A9lsr0";;
"Nesrine";"Kan Ya Makan";"Kan Ya Makan";"2024";"ACT MUSIC & VISION";1747603786;1747603952;"https://www.deezer.com/track/2956846991";"https://open.spotify.com/track/4hpAITTMo9MU5BJY3YzgwI";;
"Bev Lee Harling";"If I told you";"If I told you";"2021";"WAH WAH 45S";1747603950;1747604189;"https://www.deezer.com/track/1501943102";"https://open.spotify.com/track/5ozcrOxXYeqXItOhjwhNrM";;
"Galt Macdermot";"Gutterball";"Go to bed now";"2025";"KILMARNOCK RECORDS";1747604187;1747604394;"https://www.deezer.com/track/3256652001";"https://open.spotify.com/track/6VjvSxZVefzlBKROzlTQaT";;
"Blasé";"Blablabla";"Ice comfortable";"2025";"RECORD MAKERS";1747604396;1747604592;"https://www.deezer.com/track/2933782171";"https://open.spotify.com/track/4Cy6scm0Jl3bzzHKJrF6KS";;
"Great Lake Swimmers";"Uncertain Country";"Promise of spring";"2023";"HARBOUR SONGS";1747604592;1747604765;"https://www.deezer.com/track/2173556027";"https://open.spotify.com/track/127e3jFgN7AYO5wBqdmxyw";;
"Jeanne Moreau";"Chansons pour Lula";"Le tourbillon";"2023";"BECAUSE MUSIC";1747604760;1747604915;"https://www.deezer.com/track/416199342";"https://open.spotify.com/track/4R8zxwTK6RBRpVcQ7zcfu8";;
"Feist";"Let it die";"Gatekeeper";"2004";"POLYDOR";1747604913;1747605049;"https://www.deezer.com/track/2431283";"https://open.spotify.com/track/71pLAOb9hGDPnDuGse80fV";;
"Sandro Brugnolini";"Flipper psychout";"Marsuino";"1970";"VAMPI SOUL";1747605044;1747605302;"https://www.deezer.com/track/7740300";;;
"Cha Wa";"My people";"My people";"2021";"SINGLE LOCK RECORDS";1747605299;1747605530;"https://www.deezer.com/track/1200904782";"https://open.spotify.com/track/0sU9kCZuUtRXH09mN0dfe0";;
"Eyedress";"Mulholland Drive";"Chad an gordy (feat. King Krule)";"2021";"LEX RECORDS";1747605528;1747605658;;;;
"Daniel Blumberg";"BOF / The Brutalist";"The brutalist : Library";"2024";"Milan";1747605670;1747605875;;;;
"Norma Winstone";"Dance without answer";"Cucurrucucu paloma";"2013";"ECM";1747605871;1747606114;"https://www.deezer.com/track/73879431";;;
"Gil Scott-Heron";"Glory";"You can depend on (The train from Washington)";"1980";"BMG";1747606109;1747606395;;;;
"The Rumblers";"Dogfight a love story";"Night Train";"1963";"NOUVEAU";1747606391;1747606520;"https://www.deezer.com/track/14194784";;;
"Jeff Buckley";"Sketches for my sweetheart the drunk";"Witches' rave";"1998";"COLUMBIA";1747606519;1747606798;"https://www.deezer.com/track/733720882";"https://open.spotify.com/track/1RuxSsyKoKQt6HnIW6fpYV";"https://music.apple.com/fr/album/witches-rave/1476888879?i=1476888889&uo=4";
"Hannah Cohen";"Earthstar mountain";"Shoe";"2025";"BELLA UNION";1747606794;1747606994;"https://www.deezer.com/track/3156000821";"https://open.spotify.com/track/6X16P1I0fDDABS15Z2J4Ik";"https://music.apple.com/fr/album/shoe/1787021618?i=1787022375&uo=4";
"Kiefer";"Happysad";"Socially awkward";"2018";"STONES THROW";1747606990;1747607133;"https://www.deezer.com/track/481826922";"https://open.spotify.com/track/6Nw4AJgFs3zuWDJZghGaID";;
"Astrid Sonne";"Great doubt";"Say you love me";"2024";"ESCHO";1747607131;1747607375;"https://www.deezer.com/track/2470882121";"https://open.spotify.com/track/5EJhFLDKn91L1944XEnl99";;
"Dennis Brown";"Visions of Dennis Brown";"Milk and honey";"1978";"CRAZY JOE RECORDS";1747607375;1747607546;"https://www.deezer.com/track/8074995";"https://open.spotify.com/track/07L2prWq7DdgfhI9VzbwhU";"https://music.apple.com/fr/album/milk-and-honey/412434822?i=412434830&uo=4";
"Franklin Boukaka";"L'immortel";"Mwanga";"1971";"FREMEAUX & ASSOCIES";1747607542;1747607768;"https://www.deezer.com/track/2254428227";;;
"Eugene List";"Gottschalk :  A night in the tropics";"4 pieces : Pasquinade - pour 2 pianos";"";"VOX PRIMA";1747607766;1747607989;;;;
"Guillaume De Chassy";"Chansons sous les bombes";"Le petit bal perdu";"2004";"BEE JAZZ";1747607989;1747608210;;;;
"Leila Martial";"Warm Canto";"Forget and be";"2019";"Laborie Jazz";1747608199;1747608468;"https://www.deezer.com/track/659034402";"https://open.spotify.com/track/4yDYJPFTq8DUv4aXLdMJWB";;
"Yasmin Williams";"Acadia";"Harvest";"2024";"NONESUCH";1747608464;1747608707;;;;
"Arooj Aftab";"Vulture prince";"Suroor";"2021";"NEW AMSTERDAM";1747608695;1747609006;;"https://open.spotify.com/track/43li6JLxAxfmyVlHIbO9rn";"https://music.apple.com/fr/album/suroor/1598994270?i=1598995091&uo=4";
"Asha Puthli";"Asha Puthli";"This is your life";"1973";"MR BONGO";1747609001;1747609292;"https://www.deezer.com/track/1035483942";"https://open.spotify.com/track/4JFUWcPVAavUXIzdQrEeYa";;
"Fred Pallem Et Le Sacre Du Tympan";"Soundtrax";"The naked bath : A strange boy";"2010";"ADAMI";1747609310;1747609493;;;;
"Air";"Moon safari";"All I need";"1998";"SOURCE";1747609483;1747609751;;;;
"Space Galvachers & Olivye";"Lo swar";"Mon zanfan";"2023";"HELICO";1747609741;1747609864;;;;
"Stella";"Adagio";"80 days";"2025";"SUB POP RECORDS";1747609861;1747609995;;"https://open.spotify.com/track/6GqDKlvGfqWoj3j1m5gp7s";;
"Brandee Younger & Dezron Douglas";"Force majeure";"Gospel trane";"2020";"INTERNATIONAL ANTHEM";1747609993;1747610303;;;;
"Franz Schubert (Compositeur)";"An die Musik";"Schwanengesang : Ständchen / Sérénade D 957 n°4";"2005";"Deutsche Grammophon";1747610292;1747610523;;;;
"Cleo Sol";"Mother";"Don't let me fall";"2021";"FOREVER LIVING ORIGINALS";1747610513;1747610758;"https://www.deezer.com/track/1473010652";"https://open.spotify.com/track/0M8JJ42kXmyhSAZlzwWMP3";"https://music.apple.com/fr/album/dont-let-me-fall/1580896128?i=1580896129&uo=4";
"Neil Young";"Silver and gold";"The great divide";"2000";"REPRISE";1747610753;1747611026;"https://www.deezer.com/track/14628722";"https://open.spotify.com/track/0WExqHbXx0r7Qzaoqnkmcn";"https://music.apple.com/fr/album/the-great-divide/316826007?i=316826091&uo=4";
"Booker T & The Mg'S";"Play the hip hits";"Spoonfull";"1964";"";1747611024;1747611198;;;;
"Jacques Dutronc";"L'intégrale - volume 1 (1966-1967)";"Les petites annonces";"1967";"VOGUE";1747611191;1747611358;"https://www.deezer.com/track/539880";;;
"Illuminati Hotties";"Can't be still";"Can't be still";"2024";"HOPELESS RECORDS";1747611354;1747611534;"https://www.deezer.com/track/2834144822";"https://open.spotify.com/track/00UZIRaEhmxxTvmoacqLPA";;
"PJ Harvey";"Stories From The City, Stories From The Sea";"We float";"2000";"ISLAND";1747611533;1747611900;"https://www.deezer.com/track/1172888";"https://open.spotify.com/track/0FTdrBz10BKS1LI7rXAjFp";"https://music.apple.com/fr/album/we-float/1440922247?i=1440923114&uo=4";
"Tour-Maubourg";"Spaces of silence";"L'hiver";"2023";"PONT NEUF RECORDS";1747611882;1747612141;"https://www.deezer.com/track/1964725187";"https://open.spotify.com/track/2a5u4ZejTXWuKefIwVt420";;
"Batata Boy";"MAGICLEOMIXTAPE (quando vê, já foi)";"Tudo pra agora";"2024";"BATATA RECORDS";1747612128;1747612375;"https://www.deezer.com/track/3001488991";"https://open.spotify.com/track/5MBBKSSGf0HQWahXEzKr72";;
"Elvis Presley";"The collection / Vol.2";"It's now or never";"1960";"RCA";1747612371;1747612568;"https://www.deezer.com/track/1055390";;"https://music.apple.com/fr/album/its-now-or-never/951157990?i=951162996&uo=4";
"Eamon";"Captive thoughts";"I don't want love";"2019";"NOW AGAIN RECORDS";1747612563;1747612695;"https://www.deezer.com/track/820958902";"https://open.spotify.com/track/4LBg9LoWIOXWHbzq7nZ8wi";"https://music.apple.com/fr/album/i-dont-want-love/1487267513?i=1487267519&uo=4";
"Saian Supa Crew";"Angela";"Angela";"1999";"VIRGIN";1747612686;1747612918;"https://www.deezer.com/track/3135183";"https://open.spotify.com/track/76a47vlZKvdJeotrpMYuvQ";;
"Antibalas";"Government magic";"Go je je";"2005";"AFROSOUND RECORDS";1747612920;1747613320;"https://www.deezer.com/track/126754595";;;
"Rachael & Vilray";"I love a love song !";"Is a good man real ?";"2023";"NONESUCH RECORDS";1747613313;1747613564;;;;
"Norma Tanega";"Walkin' my cat named dog";"Hey girl";"1966";"RHINO";1747613557;1747613711;"https://www.deezer.com/track/145423476";"https://open.spotify.com/track/5Q8owoudk3pGeJ6dx9MSMM";;
"Quincy Jones (Compositeur, Chef d'orchestre)";"BOF / Dans la chaleur de la nuit et Appelez-moi monsieur Tibbs";"Appelez moi monsieur Tibbs : Blues for mister Tibbs";"1997";"Ryko";1747613711;1747614097;;;;
"Lianor";"Come meet me at buisson road";"Avant le feu";"2025";"AUTOPRODUCTION";1747614102;1747614358;"https://www.deezer.com/track/3208680431";"https://open.spotify.com/track/74SoxeyalQ89POmJnrCSLs";;
"Underworld";"A hundred days off";"Sola sistim";"2002";"JBO";1747614353;1747614740;"https://www.deezer.com/track/81292314";"https://open.spotify.com/track/4hWuNTCyQeQkzBPjjVE9rX";"https://music.apple.com/fr/album/sola-sistim/157961239?i=157961654&uo=4";
"Underground Canopy";"Séquences";"Feelm";"2022";"MENACE";1747614728;1747614975;"https://www.deezer.com/track/2304617315";"https://open.spotify.com/track/69vujhKpxjrPtzlHQEuKzF";;
"Frankie Valli & The Four Seasons";"Anthology";"Can't Take My Eyes Off You";"1967";"RHINO RECORS";1747614966;1747615169;"https://www.deezer.com/track/75782443";;;
"Patti Jo";"I'm a good woman";"Make me believe in you";"1973";"HARMLESS";1747615171;1747615390;"https://www.deezer.com/track/732842512";;;
"Poni Hoax";"Greatest Hit";"The music never dies";"2017";"PAN EUROPEAN RECORDING / TIGER SUSHI";1747615373;1747615634;"https://www.deezer.com/track/1280571612";"https://open.spotify.com/track/7diJWyO4zAh5RLx4sCpXn1";"https://music.apple.com/fr/album/the-music-never-dies/1559238553?i=1559238560&uo=4";
"Maze";"Capitol rare";"Twilight";"1985";"BLUE NOTE";1747615626;1747616032;"https://www.deezer.com/track/3340246";;;
"Lou Hayter";"Frequency";"Frequency";"2024";"GRECO ROMAN";1747616024;1747616201;"https://www.deezer.com/track/2894210391";"https://open.spotify.com/track/6opCaskm25RZ1gzqoessxe";;
"Massive Attack";"Blue lines";"Daydreaming";"1990";"VIRGIN";1747616198;1747616456;"https://www.deezer.com/track/3157619";"https://open.spotify.com/track/5mTkYJh2cHBbxu3towNNkz";"https://music.apple.com/fr/album/daydreaming/816331899?i=816331900&uo=4";
"Adrian Younge & Ali Shaheed Muhammad";"The midnight hour";"Better endeavor";"2018";"LINEAR LABS / INGROOVES";1747616452;1747616620;;;;
"Serge Gainsbourg";"De Gainsbourg a gainsbarre : Vol 5 : 1969-1970-1971";"69 année érotique (avec jane birkin)";"1969";"FONTANA";1747616618;1747616813;;;;
"Kenny Burrell";"Weaver Of Dreams";"Weaver of dreams";"1961";"SONY MUSIC LABELS";1747616833;1747616980;"https://www.deezer.com/track/46713971";"https://open.spotify.com/track/4rSJgWMrUK6fsCBq3C4EZi";;
"Orchestre Symphonique De La Radio Suedoise";"W stenhammar: Serenade, midwinter,";"Chitra, op. 43 : Andante sostenuto";"1990";"MUSICA SVECIAE";1747616972;1747617168;;;;
"Natalia Lafourcade";"De todas las flores";"Caminar bonito";"2022";"ATO / SONY MUSIC ENTERTAINMENT MEXICO";1747617155;1747617368;"https://www.deezer.com/track/1896279937";"https://open.spotify.com/track/6YnvENj0TdekZctNH1LiFQ";;
"James Boldy";"Indiana Jones";"Wrong side of town (feat. Ann One & Jonathan Chapman)";"2023";"BOLDY JAMES & RICHGAINS";1747617363;1747617577;;;;
"Jimmy Dawkins";"Blue guitar album";"Blues in the ghetto";"1972";"VOGUE";1747617573;1747617769;;;;
"John Lee Hooker";"Boom boom";"Boom boom";"1992";"VIRGIN";1747617765;1747618024;"https://www.deezer.com/track/12291998";;"https://music.apple.com/fr/album/boom-boom/542752945?i=542754018&uo=4";
"Morningstar Music Club";"Liminal zone";"Mind mind";"2025";"";1747618014;1747618218;;;;
"Skyy";"Skyy";"Disco dancin";"1979";"SALSOUL RECORDS";1747618210;1747618465;;;;
"Ze Carlos";"Horse Meat Disco presents Disco & Boogie from Brazil Vol.1";"Venha (remix)";"2025";"MR BONGO";1747618464;1747618822;"https://www.deezer.com/track/3194410911";;;
"Rahill";"Flowers at your feet";"Futbol";"2023";"BIG DADA";1747618813;1747619026;"https://www.deezer.com/track/2161620767";"https://open.spotify.com/track/2NyVorZULoYzdqlxp6Hr2m";;
"Jenya Kukoverov";"According to the map";"Soleil du soir à Montsouris";"2025";"AUTOPRODUCTION";1747619021;1747619192;"https://www.deezer.com/track/3260485291";"https://open.spotify.com/track/1us4lX1yUpmanpWeO1UcHI";"https://music.apple.com/fr/album/soleil-du-soir-%C3%A0-montsouris/1799758568?i=1799758576&uo=4";
"Cher";"Love hurts";"The shoop shoop song (it's in his kiss)";"1990";"GEFFEN RECORDS";1747619183;1747619351;"https://www.deezer.com/track/1126795";"https://open.spotify.com/track/472zDwHK1A4kAcsIq0M2L3";;
"Lydia Marcelle";"Sixty Smokin' Soul Senders";"I've never been hurt like this before";"1966";"";1747619347;1747619482;"https://www.deezer.com/track/1858986857";;;
"Claude Fontaine";"La mer";"Laissez-moi l'aimer";"2024";"INNOVATIVE LEISURE";1747619475;1747619638;"https://www.deezer.com/track/2798637942";"https://open.spotify.com/track/3J94jGnoX1s4q34FyPNrOr";"https://music.apple.com/fr/album/laissez-moi-laimer/1746125261?i=1746125385&uo=4";
"Alexander Flood";"Artifactual rhythm";"Cinnamon & clove";"2025";"ATJAZZ RECORD COMPANY";1747619627;1747619917;"https://www.deezer.com/track/3074310061";"https://open.spotify.com/track/0RKFKi3zjmo8Pk0xzwo5lI";"https://music.apple.com/fr/album/cinnamon-clove/1777895947?i=1777896295&uo=4";
"Vanessee Vulcane";"Sea salt";"Winter";"2024";"NOA MUSIC";1747619906;1747620103;"https://www.deezer.com/track/2742049041";"https://open.spotify.com/track/52HH8w7bO29Q1tGTOXkQEo";;
"Urban Species";"Blanket";"Tomorrow people";"1998";"MERCURY";1747622244;1747622661;;;;
"Prince Waly";"Moussa";"Problème (feat. Luidji Makala)";"2022";"BOYZ";1747622552;1747622738;;;;
"Dave Guy";"Ruby";"Pinky ring";"2024";"BIG CROWN RECORDS";1747622737;1747622932;"https://www.deezer.com/track/2817416272";"https://open.spotify.com/track/3KAbqy6wndM4PZ0JSZULVz";;
"Flying Moth";"Oh oh EP";"Sky is looking at me";"2024";"APPAREL MUSIC";1747622932;1747623150;;;;
"Merve";"Platonik";"Platonik";"2025";"AUTOPRODUCTION";1747623149;1747623389;"https://www.deezer.com/track/3194183431";"https://open.spotify.com/track/0HVIFqM9i0095qFAYueFkT";"https://music.apple.com/fr/album/platonik/1791550764?i=1791550769&uo=4";
"Sababa 5";"Aspan";"Carmel";"2023";"BATOV RECORDS";1747623349;1747623619;"https://www.deezer.com/track/2415635795";"https://open.spotify.com/track/2qITXLn9uReHQa2lNh1793";"https://music.apple.com/fr/album/carmel/1703043389?i=1703043393&uo=4";
"King Gizzard & The Lizard Wizard";"The silver cord";"Theia";"2023";"KGLW";1747623579;1747623784;"https://www.deezer.com/track/2459634915";"https://open.spotify.com/track/7mZ7AZStqxSS0YeIUsDMPR";"https://music.apple.com/fr/album/theia/1707942498?i=1707942502&uo=4";
"King Gizzard & The Lizard Wizard";"The silver cord";"Theia";"2023";"KGLW";1747623618;1747623823;"https://www.deezer.com/track/2459634915";"https://open.spotify.com/track/7mZ7AZStqxSS0YeIUsDMPR";"https://music.apple.com/fr/album/theia/1707942498?i=1707942502&uo=4";
"Oklou";"Choke enough";"Want to wanna come back";"2025";"TRUE PANTHER RECORDS / BECAUSE MUSIC";1747623795;1747624001;"https://www.deezer.com/track/3068785141";"https://open.spotify.com/track/2UDrBIctO85nZ3aFQmhUxx";"https://music.apple.com/fr/album/want-to-wanna-come-back/1777803124?i=1777803458&uo=4";
"Lonnie Liston Smith";"Cosmic funk";"Peaceful ones";"1974";"BMG";1747623961;1747624299;"https://www.deezer.com/track/1734278977";"https://open.spotify.com/track/5Gssby4egWBROYsuPtrSx7";;
"Alice Coltrane";"Transcendence";"Bhaja govindam";"1976";"WARNER BROS";1747624259;1747624572;"https://www.deezer.com/track/740064";;;
"Ravi Shankar";"The Ravi Shankar collection / Vol.6";"Song from the hills";"1965";"EMI Classics";1747624532;1747624709;"https://www.deezer.com/track/3299795";;"https://music.apple.com/fr/album/song-from-the-hills/693524163?i=693524545&uo=4";
"Anoushka Shankar";"Traces of you";"Traces of you (feat Norah Jones)";"2013";"DEUTSCHE GRAMMOPHON";1747624713;1747624975;;;;
"G Love And Special Sauce";"Yeah, it's that easy";"Stepping stones";"1997";"EPIC";1747624934;1747625237;;;;
"Red Hot Chili Peppers";"One hot minute";"Aeroplane";"1995";"WB";1747625197;1747625522;"https://www.deezer.com/track/725476";"https://open.spotify.com/track/0VLdJcQUsqHBBwqPp4CIKJ";;
"Karate Boogaloo";"Hold your horses";"Family song (sing-a-long)";"2024";"COLEMINE RECORDS";1747625482;1747625683;"https://www.deezer.com/track/2627764712";"https://open.spotify.com/track/7tYJtIQiS24vauaY4s0JjG";"https://music.apple.com/fr/album/family-song-sing-a-long/1726622737?i=1726623112&uo=4";
"Setenta";"Apollo Solar Drive";"Tambu";"2025";"LATIN BIG NOTE";1747625691;1747625976;"https://www.deezer.com/track/2991495261";"https://open.spotify.com/track/3QyVdvhtMnJV1Q2iYrDv7O";;
"Siska";"Holdin’ the vibe";"Skin to skin (feat Horseman & Prince Fatty)";"2025";"VLB RECORDINGS";1747625935;1747626210;;;;
"Stanley Clarke";"School days";"The dancer";"1976";"EPIC";1747626170;1747626530;"https://www.deezer.com/track/28207451";"https://open.spotify.com/track/3u6kiNWAApcrPSvq4YgT0u";"https://music.apple.com/fr/album/the-dancer/525571557?i=525571560&uo=4";
"Jamiroquai";"Travelling without moving";"Virtual insanity";"1996";"SONY";1747626490;1747626825;;;"https://music.apple.com/fr/album/virtual-insanity/1479062290?i=1479062292&uo=4";
"Francois & The Atlas Mountains";"Age fleuve";"Adorer";"2025";"INFINE";1747626842;1747627098;"https://www.deezer.com/track/3086380811";"https://open.spotify.com/track/6L4XpBOA7RLqOzPisXagbT";;
"Cousin Kula";"Vitamin D";"Time > Money";"2024";"RHYTHM SECTION ITNL.";1747627058;1747627319;"https://www.deezer.com/track/2555455442";"https://open.spotify.com/track/7IuyYgGp0cH8WlEnhQAYyU";"https://music.apple.com/fr/album/time-money/1718066214?i=1718066228&uo=4";
"Asta Hiroki";"Lull";"Lull";"2023";"FOLDED MUSIC";1747627279;1747627393;"https://www.deezer.com/track/3151826441";"https://open.spotify.com/track/1ynvc7KFKGXwrafA7C4O6j";;
"Black Flower";"Kinetic";"Monkey System (feat. Meskerem Mees)";"2025";"SDBAN ULTRA RECORDS";1747627403;1747627766;;;;
"Branko Galoic";"Angel song";"Koji ti je vrag ? (what the hell ?)";"2015";"SILVOX RECORDS";1747627726;1747627977;;;;
"Les Negresses Vertes";"Le grand deballage (best of)";"Voila l'ete";"1991";"VIRGIN";1747627937;1747628220;"https://www.deezer.com/track/355628701";;;
