"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify";"youtube"
"Fatima";"Love on acid";"Donuts waffles sweet grief";"2024";"EGLO RECORDS";1724043193;1724043369;;"https://www.deezer.com/track/2669024062";"https://open.spotify.com/track/6pIjSCvfD0kJq278spwCGS";
"Bonobo";"Animal magic";"Gypsy";"2001";"NINJA TUNES";1724043368;1724043582;;;;
"Bill Evans";"Trio '65";"Our Love is Here to stay";"1965";"VERVE";1724043579;1724043818;;;;
"The Motifs";"I'm the one you love";"Take mine";"2023";"DAISART";1724043819;1724043958;;"https://www.deezer.com/track/2499777781";"https://open.spotify.com/track/0T1E0zOQVOUasWZmwsO6wY";
"Andrew Gabbard";"Cedar city sweetheart";"Cloud of smoke";"2022";"KARMA CHIEF RECORDS";1724043956;1724044155;"https://music.apple.com/fr/album/cloud-of-smoke-live/1622433022?i=1622433308&uo=4";;;
"Alain Souchon";"Alain Souchon (Best of)";"J'ai dix ans";"1974";"RCA";1724044155;1724044338;"https://music.apple.com/fr/album/jai-dix-ans/292768785?i=292768801&uo=4";;;
"Jack Lawrence";"I Am A Pilgrim : Doc Watson at 100";"Florida blues";"2023";"BUDDE MUSIC";1724044335;1724044494;"https://music.apple.com/fr/album/florida-blues/1683938390?i=1683939004&uo=4";"https://www.deezer.com/track/2250099247";"https://open.spotify.com/track/64mAqmW8PsB8J9enjgJibM";
"Wilfred Jackie Edwards";"Youths boogie : Jamaican R&B and the birth of Ska";"Tell me darling";"2013";"Fantastic Voyage";1724044490;1724044672;"https://music.apple.com/fr/album/tell-me-darling/646096839?i=646096848&uo=4";;;
"Durand Jones & The Indications";"Durand Jones & The Indications";"Smile";"2016";"COLEMINE RECORDS";1724044668;1724044894;;;"https://open.spotify.com/track/12GZjzbMyuHyWQTrLvNmtG";
"Arthur Verocai";"Arthur Verocai";"Na boca do sol";"1972";"UBIQUITY";1724044888;1724045060;"https://music.apple.com/fr/album/na-boca-do-sol/495578530?i=495578539&uo=4";"https://www.deezer.com/track/16090613";"https://open.spotify.com/track/5oiueCPkJCU9wCmQO5HDTj";
"Knut Kristiansen & Bergen Big Band";"Kuria suite";"Wabo omona tuchire";"2016";"GRAPPA MUSIKK";1724045052;1724045242;;;;
"Herbie Mann";"Sunny (a collection of various interpretation of)";"Sunny";"1967";"ROOF MUSIC";1724045240;1724045383;"https://music.apple.com/fr/album/sunny/78975245?i=78975239&uo=4";;;
"Henry Parker";"Folk funk & trippy troubadours / Vol. 2";"Prospect Of Wealth";"2023";"RE WARM";1724045381;1724045528;;;"https://open.spotify.com/track/2bTHmloa11HEr7hocaL6C4";
"Bryony Jarman-Pinto";"Below dawn";"Feel those things";"2024";"TRU THOUGHTS";1724045527;1724045794;"https://music.apple.com/fr/album/feel-those-things/1717620519?i=1717620526&uo=4";;"https://open.spotify.com/track/2Zt8wW5GxJTFCHFBQWxH2F";
"HAZEL";"We Are Grawlix";"We should";"2016";"SUPREME CRATE";1724045789;1724046000;;;;
"Dylarama";"Certified cutie";"Saison estivale";"2018";"LISBON LUX RECORDS";1724045975;1724046174;;;"https://open.spotify.com/track/1RtqT5n60n2cVfr6ifYvaR";
"Jean Jacques Milteau";"Key to the highway";"Sunshine of your love";"2024";"DIXIEFROG";1724046172;1724046389;;;;
"BUKKA WHITE";"DELTA BLUES 1940 - 1951";"Aberdeen Mississippi blues";"2002";"";1724046389;1724046544;;"https://www.deezer.com/track/283983";;
"Tara Lily";"6 feet down (feat. Theo Crocker)";"6 feet down (feat. Theo Crocker) (Instrumental)";"2024";"TRU THOUGHS";1724046544;1724046711;;;;
"Suzanne Vega";"Nine objects of desire";"Headshots";"1996";"A&M RECORDS";1724046708;1724046894;"https://music.apple.com/fr/album/headshots/1443884040?i=1443884421&uo=4";;"https://open.spotify.com/track/3wScjEbCUk4hFUA18ky4Wm";
"Jenny Luna";"Mo'plen Bacharach";"Non mi pentir ?";"1964";"LA DOUCE";1724046892;1724047072;;;;
"Doja Cat";"Paint the town red";"Paint the town red";"2023";"RCA";1724047069;1724047276;"https://music.apple.com/fr/album/paint-the-town-red/1699830841?i=1699831061&uo=4";"https://www.deezer.com/track/2387373015";"https://open.spotify.com/track/2IGMVunIBsBLtEQyoI1Mu7";
"Sweatson Klank";"Embers";"To girl, with love";"2024";"FRIENDS OF FRIENDS";1724047275;1724047480;"https://music.apple.com/fr/album/to-girl-with-love/1724951216?i=1724951224&uo=4";;"https://open.spotify.com/track/0rs07tAlwLPqYTQ50PfjSy";
"Curtis Mayfield";"Blaxploitation volume three";"Give me your love";"1973";"GLOBAL";1724047479;1724047733;;;;
"Scone Cash Players";"Brooklyn to Brooklin";"Anadira";"2022";"DAPTONE RECORDS";1724047733;1724047911;;;"https://open.spotify.com/track/0L0c53mSGUa2GWYfD3rT8m";
"HOLDEN";"L'ESSENTIEL";"MADRID";"2006";"WATUSA";1724047910;1724048155;"https://music.apple.com/fr/album/madrid/289595169?i=289595351&uo=4";;"https://open.spotify.com/track/6f9sK48MidtavjE5EmKuaX";
"Yorgui Loeffler";"Boucin' around";"Blue drag";"2009";"CHANT DU MON";1724048154;1724048346;;"https://www.deezer.com/track/63124496";"https://open.spotify.com/track/7ka7Aw67yzA9RsiRONpJ5X";
"J. Bernardt";"Last Waltz";"Last waltz";"2024";"PIAS";1724048345;1724048508;"https://music.apple.com/fr/album/last-waltz/1730728829?i=1730729010&uo=4";;"https://open.spotify.com/track/0ArK1r4poKWG8GWfPmumhg";
"Jose Carreras";"Jose Carreras sings Tosti";"Pour un baiser";"";"ERATO";1724048507;1724048683;;;;
"Leila Mourad";"The best of Leila Mourad";"Gawab habibi";"";"CAIROPHON";1724048665;1724048856;"https://music.apple.com/fr/album/gawab-habibi/432295293?i=432295308&uo=4";;;
"Charif Megarbane";"Marzipan (Habibi Funk 023) (Bonus Edition)";"Pale baleine";"2023";"HABIBI FUNK RECORDS";1724048855;1724049019;"https://music.apple.com/fr/album/pale-baleine/1688225081?i=1688226300&uo=4";;"https://open.spotify.com/track/2oEKkLi0XZO8TyK7TVV98R";
"Jean Paillaud";"Amour et cosmos";"Que debout";"1963";"POLYDOR";1724049019;1724049181;;;;
"Brian Wilson";"Reimagines Gershwin";"Summertime";"2010";"WALT DIS";1724049173;1724049367;"https://music.apple.com/fr/album/summertime/716225775?i=716226322&uo=4";;"https://open.spotify.com/track/2EqZM1DdiNp1anYrks1vUm";
"Charlotte Day Wilson";"Cyan blue";"Kiss & Tell";"2024";"STONE WOMAN MUSIC";1724049368;1724049583;"https://music.apple.com/fr/album/kiss-tell/1728298601?i=1728299888&uo=4";;"https://open.spotify.com/track/0p38jRu2nXBK6c8a7YGeM1";
"Cosmic Analogue Ensemble";"Une vie cent detours";"Moscavide";"2018";"MY BAGS";1724049582;1724049713;;;;
"Gene Harris";"Astral signal";"I remember summer";"1975";"BLUE NOTE";1724049711;1724049835;;;;
"MILES DAVIS & ROBERT GLASPER";"Everything's beautiful";"LITTLE CHURCH (FEAT. HIATUS KAIYOTE)";"2016";"COLUMBIA";1724049832;1724050225;"https://music.apple.com/fr/album/little-church-feat-hiatus-kaiyote-remix/1061248861?i=1061249299&uo=4";;;
"Otis Redding";"Atlantic rhythm and blues 1947-1974 volume 5";"Mr. Pitiful";"1964";"ATLANTIC";1724050111;1724050112;;;;
"Otis Redding";"Jazz and groove : The funk'n'jazz experience / Vol. 1";"Groovin time";"1969";"WEA";1724050175;1724050339;;;;
"Armando Trovaioli";"Bof / Parfum de femme";"Parfum de femme : Parfum de femme";"1975";"PATHE MARCONI";1724050338;1724050606;;;;
"Strongboi";"Strongboi";"Flame";"2023";"AUTOPRODUCTION";1724050598;1724050840;"https://music.apple.com/fr/album/flame/1666873378?i=1666873385&uo=4";"https://www.deezer.com/track/2117115577";"https://open.spotify.com/track/02jhBMmYb4HHlrDP4kPp6f";
"Digawolf";"Yellowstone";"Enihtl'e ghaehtoo (teacher)";"2019";"DIGAWOLF";1724050838;1724051118;"https://music.apple.com/fr/album/enihtle-ghaehtoo-teacher/1450974028?i=1450974185&uo=4";;"https://open.spotify.com/track/2UjvSMcTdFtd75MpQl2MuX";
"Radiohead";"Amnesiac";"Hunting bears";"2001";"PARL";1724051116;1724051235;"https://music.apple.com/fr/album/hunting-bears/1097864180?i=1097864900&uo=4";"https://www.deezer.com/track/138540351";"https://open.spotify.com/track/3LpAIBGaRKXqgDzEV25Bh7";
"Le Flegmatic";"Bouleversement majeur";"Desert";"2016";"LA SOUTERRAINE";1724051234;1724051382;;"https://www.deezer.com/track/137758893";"https://open.spotify.com/track/5p4FeFOnsqviKBeeU13RSN";
"Smoke City";"Flying away";"Giulietta";"1997";"JIVE";1724051380;1724051639;;;;
"Skinshape & Pedro Mizutani";"Pensando baixo";"Eu pensei";"2024";"NICE GUYS";1724051635;1724051766;;;;
"Nxquantize";"Bird syndrome";"Loux (feat. Appolonie)";"2022";"OMAKASE RECORDINGS";1724051764;1724051909;;;;
"Pierpaolo Ranieri";"I am a peacock";"Who is god ?";"2020";"BLIND FAITH RECORDS";1724051907;1724052075;;;;
"Jon Lucien";"The vibe/Ultimate rare grooves series / Vol5";"Who will buy";"1970";"RCA VICTOR";1724052073;1724052216;;;;
"Bola Johnson";"Johnson Bola/Man no die";"Hot pants";"";"VAMPISOUL";1724052214;1724052382;"https://music.apple.com/fr/album/hot-pants/390818258?i=390818804&uo=4";;"https://open.spotify.com/track/1w95kCIRyAeHcoCRGOH5ma";
"Kid Creole & The Coconuts";"Best of Kid Creole and the Coconuts";"Maladie d'amour";"";"ISL";1724052381;1724052634;"https://music.apple.com/fr/album/maladie-damour-de-melero-re-edit/735793262?i=735793535&uo=4";;;
"Murray Head";"When you're in love";"One night in bangkok";"1984";"POMME";1724052630;1724052904;;"https://www.deezer.com/track/129048594";;
"Field Music";"Making a new world";"Between nations";"2020";"MEMPHIS INDUSTRIES";1724052904;1724053150;"https://music.apple.com/fr/album/between-nations/1476733640?i=1476733916&uo=4";;"https://open.spotify.com/track/3eGyndZcxfLyfucQB6oUco";
"Tinariwen";"Amassakoul";"Aldhechen manin";"2003";"EMMA";1724053153;1724053383;;;;
"Saian Supa Crew";"Klr";"Que dit-on";"1999";"SOURCE";1724053382;1724053655;;;;
"Junior Murvin";"Inna de yard";"Police & thieves";"2007";"INNA DE YARD";1724053654;1724053912;;"https://www.deezer.com/track/118584972";;
"Toots Thielemans";"Toots Thielemans (1922-2016) : His sound and soul (volume 2)";"Sultry serenade";"2016";"SINETONE AMR";1724053911;1724054071;;;;
"Anohni & the Johnsons";"My back was a bridge for you to cross";"It's my fault";"2023";"ROUGH TRADE";1724054070;1724054204;;;;
"Vera Sola";"Peacemaker";"Bad idea";"2024";"CITY SLANG";1724054203;1724054381;;;"https://open.spotify.com/track/0KdNYTcT8KkOtYjmAo7CTq";
"Quartetto Italiano";"Mozart/Quatuor a cordes cd1";"Quatuor a cordes nº1 en Sol Maj K 80 : Allegro";"";"PHILIPS";1724054381;1724054574;;;;
"Ream Daranoi";"The sound of Siam : Leftfield luk thung, jazz & molam in Thailand 1964-1975";"Fai yen";"2010";"SOUNDWAY";1724054569;1724054842;"https://music.apple.com/fr/album/fai-yen/1611742046?i=1611742382&uo=4";"https://www.deezer.com/track/1668335432";"https://open.spotify.com/track/12JUGVnFuaEMEaSvnWG07M";
"Os Mutantes";"Everything is possible !";"Le premier bonheur du jour";"1968";"WARNER";1724054841;1724055057;;;"https://open.spotify.com/track/3Ika1afPnLLHTvuSHKGY02";
"Céu";"Novela";"Novela";"2024";"URBAN JUNGLE / ONERPM";1724055056;1724055291;;;;
"Magic Source";"Voyage spectral";"Rainy afternoon in Paris";"2023";"FAVORITE RECORDINGS";1724055290;1724055527;"https://music.apple.com/fr/album/rainy-afternoon-in-paris/1676105055?i=1676106288&uo=4";;"https://open.spotify.com/track/2a3O0Gd2r1FNttWyhkMiGX";
"Gotan Project";"La revancha del tango";"Chunga's revenge";"2001";"UNIVERSAL";1724055527;1724055829;"https://music.apple.com/fr/album/chungas-revenge/1588429820?i=1588430016&uo=4";;;
"Frazey Ford";"Indian ocean";"Done";"2014";"NETTWERK";1724055826;1724056105;"https://music.apple.com/fr/album/done/898448485?i=898448507&uo=4";;"https://open.spotify.com/track/0SBgqjWlmhPfz5HTl9yHp3";
"Dalida";"Les plus grands duos";"Paroles, paroles";"1973";"CHARLES TALAR";1724056104;1724056347;;;;
"Ibrahim Maalouf";"Dalida by Ibrahim Maalouf";"Il venait d'avoir 18 ans (Instrumental)";"2017";"BARCLAY";1724056346;1724056575;;"https://www.deezer.com/track/411396562";;
"Dina Ogon";"Dina Ögon";"Mellanrum";"2021";"SING A SONG FIGHTER";1724056572;1724056916;"https://music.apple.com/fr/album/mellanrum/1615639747?i=1615639763&uo=4";;"https://open.spotify.com/track/1GQyXu2kbU1hil6yzAfuBc";
"Helen Island";"Last liasse";"It's so cool";"2024";"KNEKELHUIS";1724056914;1724057109;"https://music.apple.com/fr/album/its-so-cool/1724834901?i=1724834906&uo=4";;"https://open.spotify.com/track/4rFKD6lCr5YYaDnolt0ug3";
"Joe Yorke";"Noise and emptiness";"Spectres of dub";"2022";"RHYTHM STEADY";1724057108;1724057292;"https://music.apple.com/fr/album/spectres-of-dub/1669790377?i=1669790723&uo=4";;"https://open.spotify.com/track/1p6Oa8RWqbU5lZ6AKbPG3C";
"Blundetto & Pupajim";"Tancarville";"Cartons";"2024";"LES RYTHMES RUBAN";1724057288;1724057462;;;;
"Marti Caine";"The ladies of too slow to disco / Vol. 2";"Love the way you love me";"1981";"HOW DO YOU ARE";1724057462;1724057793;"https://music.apple.com/fr/album/love-the-way-you-love-me/1446594585?i=1446594605&uo=4";;"https://open.spotify.com/track/20pLtbIDmrm5W4bBTLGM7V";
"Manuel Anoyvega Mora";"Cuba Cuba";"Veneration";"2019";"FO FEO PRODUCTIONS";1724057750;1724058182;;;;
"Los Brito";"Si para usted /The funky beats of revolutionary Cuba vol. 2";"El 4-5-6";"1977";"WAXING DEEP RECORDS";1724057884;1724058054;;;;
"Ramsey Lewis";"Chess soul/A decade of Chicago's finest";"Wade in the water";"1966";"UMG";1724058049;1724058250;;;"https://open.spotify.com/track/6vH7rcUoSok4FYH6RTRIAE";
"Aretha Franklin";"Soul gospel";"Lee cross";"1965";"";1724058246;1724058444;;;;
"Charley Crockett";"10$ cowboy";"Spade";"2024";"SON OF DAVY";1724058440;1724058588;;;"https://open.spotify.com/track/1Gk3yprNIzkG8gQH8VIgVk";
"Emilie Kahn";"Outro";"Island";"2019";"SECRET CITY";1724058586;1724058832;;;"https://open.spotify.com/track/34XPdiBXnQWQibDN1Nx8iX";
"Marie Pierre Langlamet";"Marie Pierre Langlamet joue Debussy";"2 danses L 103 : Danse profane - version pour harpe et quintette à cordes";"2013";"INDESENS";1724058831;1724059120;;;;
"Yame";"Elowi";"Ayo mba";"2023";"NAIVE";1724059116;1724059324;"https://music.apple.com/fr/album/ayo-mba/1710729877?i=1710729881&uo=4";;"https://open.spotify.com/track/0dlSTSgnQQoe6xJA5cO0IM";
"Miriam Makeba";"Miriam Makeba / The world of Miriam Makeba";"Mbube";"1960";"COLLECTABLES";1724059324;1724059523;"https://music.apple.com/fr/album/mbube/473482066?i=473482145&uo=4";;"https://open.spotify.com/track/5arMcy1mhCAPd3zGzx3uJJ";
"Bedouin Soundclash";"Mass";"When we're gone";"2019";"MR BONGO";1724059522;1724059713;;;;
"Sharky";"Up till now";"Tenerife";"2024";"TRU THOUGHTS";1724059712;1724059942;;;"https://open.spotify.com/track/5dU4NkTG04kMcgTnorUdKZ";
"Alessandro Alessandroni";"Alessandroni Proibito / Vol.2";"L'adolescente : Luci Rosa";"1976";"FOUR FLIES RECORDS";1724059941;1724060150;;;;
"Alessandro Alessandroni";"BOF / Suède enfer et paradis";"Suède enfer et paradis : Mah-na-mah-na";"1968";"CBS";1724060145;1724060273;;;;
"Money Mark";"Brand new by tomorrow";"Summer blue";"2007";"BRUSHFIRE";1724060271;1724060474;;;;
"Francoiz Breut";"Vif !";"Wudu-elfen";"2024";"62 RECORDS / PIAS";1724060473;1724060722;;;;
"Forever Pavot";"Rhapsode";"Magic Helicopter";"2014";"BORN BAD RECORDS";1724060721;1724060897;"https://music.apple.com/fr/album/magic-helicopter/1394162911?i=1394164136&uo=4";"https://www.deezer.com/track/508705402";"https://open.spotify.com/track/7pFEK67bjBtprUwjIwOIVK";
"Iron Butterfly";"In a gadda da vida";"Termination";"1968";"ATCO";1724060896;1724061063;"https://music.apple.com/fr/album/termination/780234002?i=780234008&uo=4";;"https://open.spotify.com/track/2XAYP8pJ25m3ZmO0CjR72h";
"Janis Joplin";"Big Brother & the Holding Company";"Bye, bye baby";"1967";"COLUMBIA";1724061060;1724061216;;;"https://open.spotify.com/track/7E6RJ05OosW2yd7mv3EwpN";
"NES";"Ahlam";"Bye bye";"2018";"ACT MUSIC & VISION";1724061214;1724061476;;"https://www.deezer.com/track/487101522";"https://open.spotify.com/track/4OjVl9VWxl45MXIvkLpl3c";
"Orange Blossom";"Khalik";"Khalik";"2024";"WASHI WASHA";1724061473;1724061686;"https://music.apple.com/fr/album/khalik/1732135084?i=1732135086&uo=4";"https://www.deezer.com/track/2671024492";"https://open.spotify.com/track/2yZG6Bm7XNy21LMUZDEdJ5";
"Quatuor Debussy";"Boxe Boxe Brasil (Musique du spectacle de Mourad Merzouki)";"Chador";"2019";"EVIDENCE";1724061684;1724061853;"https://music.apple.com/fr/album/chador/1655908114?i=1655910151&uo=4";"https://www.deezer.com/track/2029743697";;
"Orlane Paquin";"Le train de 10h03";"Tangomanie";"1969";"ML";1724061852;1724061976;;;;
"Stevie Wonder";"My cherie amour/Signed, sealed and delivered";"We can work it out";"1971";"MOTOWN";1724061974;1724062166;;"https://www.deezer.com/track/538709522";"https://open.spotify.com/track/5ZznIN4JZmkfrewFnzgDbL";
"Tosca";"Shopsca (the outta here version)";"Harry dean (Mato version)";"2015";"K7 RECORDS";1724062162;1724062455;;;;"https://www.youtube.com/watch?v=PbECUegHCnQ"
"Quiet Dawn";"Celebrate";"Follow your instincts (feat. Oliver Night)";"2024";"FIRST WORD RECORDS";1724062452;1724062778;"https://music.apple.com/fr/album/follow-your-instincts-feat-oliver-night/1738169896?i=1738170052&uo=4";;;
"Bjork";"Debut";"Play dead";"1993";"ISLAND";1724062770;1724063002;;"https://www.deezer.com/track/2629551242";;
"Juana Molina";"Son";"Río seco";"2006";"DOMINO";1724062984;1724063196;;;"https://open.spotify.com/track/6boNy1jptIAOl8cGOozobY";
"Seb Martel";"Coitry ? / Country side / City limits";"Lune";"2006";"CORIDA";1724063191;1724063388;;;"https://open.spotify.com/track/23tZv9JNfY0tx82ypatb0f";
"Delmore Brothers";"Country & western hit parade : Hillbilly music - 1949";"Blues stay away from me";"1949";"BEAR FAMILY RECORDS";1724063387;1724063552;;"https://www.deezer.com/track/106802564";;
"The Shadows";"20 golden greats";"The rise and fall of flingel bunt";"1964";"EMI";1724063552;1724063716;;;;
"Ziska Staubli";"Sun exposure";"Progress not perfection";"2024";"A TREE IN A FIELD RECORDS";1724063714;1724063885;"https://music.apple.com/fr/album/progress-not-perfection/1721257175?i=1721257200&uo=4";"https://www.deezer.com/track/2743689751";"https://open.spotify.com/track/4Lq8IL2jKniqP4y0ZzBbm2";
"Angelo Outlaw";"Axis of time";"Free my mind";"2024";"ERASERHOOD SOUND";1724063879;1724064126;"https://music.apple.com/fr/album/free-my-mind/1690659466?i=1690659471&uo=4";"https://www.deezer.com/track/2309677285";"https://open.spotify.com/track/5vavSWyOy8uk7JF6ifZbr8";
"YSEULT";"Corps (Edit)";"Corps (Edit)";"2019";"NAIVE";1724064124;1724064334;;;;
"Kiefer";"Happysad";"Memories of U";"2018";"STONES THROW";1724064333;1724064576;;"https://www.deezer.com/track/481826932";"https://open.spotify.com/track/7eaijt43EwnW71jskHNiqg";
"AL QUETZ";"Drums come from Africa";"Drums come from Africa (Feat. Kankick)  (Kankick Vocal Drop)";"2011";"STILLMUZIK";1724064434;1724064549;;;;
"MSAFIRI ZAWOSE";"Uhamiaji";"Hali halisi";"2017";"SOUNDWAY RECORDS";1724064549;1724064821;"https://music.apple.com/fr/album/hali-halisi/1611618477?i=1611619787&uo=4";;"https://open.spotify.com/track/0aCe8Cmg9wboVnGve6x69t";
"Manuel Laisne";"Caverne";"Raisonnable";"2024";"TFT LABEL";1724064818;1724065000;;;"https://open.spotify.com/track/6BmYuUGCFBqvZTTAa6Gdzu";
"Takuya Kuroda";"Fly moon die soon";"Do no why";"2020";"FIRST WORD";1724064999;1724065249;"https://music.apple.com/fr/album/do-no-why/1524683134?i=1524683438&uo=4";"https://www.deezer.com/track/1031551952";"https://open.spotify.com/track/2j1xw8FyBBmPN1kUEgdHxa";
"Johanni Curtet";"BOF / If only I could hibernate";"Theme of hope - Studying physics";"2024";"BUDAMUSIQUE";1724065248;1724065407;;;"https://open.spotify.com/track/6wsU1JLwgG8aGatpbsL3ap";
"Joni Mitchell";"Blue";"California";"1971";"REPRISE";1724065403;1724065631;"https://music.apple.com/fr/album/california/887497?i=887493&uo=4";"https://www.deezer.com/track/2607672";"https://open.spotify.com/track/5eM6Rrk8rwLpUhrh7Kk5R1";
"Neil Frances";"There is no Neil Frances";"Finding rhythm (feat. Grae)";"2021";"NETTWERK RECORDS";1724065628;1724065856;"https://music.apple.com/fr/album/finding-rhythm-feat-grae/1592240234?i=1592240236&uo=4";;;
"Lord$";"Speed it up";"Everybody knows";"2024";"TRICATEL";1724065852;1724066118;"https://music.apple.com/fr/album/everybody-knows/1735994038?i=1735994807&uo=4";;"https://open.spotify.com/track/6I5dro2geJKjd45bvGo1cU";
"Shabaka";"Perceive its beauty, acknowledge its grace";"As the planets and the stars collapse";"2024";"IMPULSE";1724066116;1724066267;"https://music.apple.com/fr/album/as-the-planets-and-the-stars-collapse/1731422250?i=1731422258&uo=4";"https://www.deezer.com/track/2738149751";"https://open.spotify.com/track/3iHDIFbCyQujvZ5584bxKA";
"Jane Birkin";"Cette année là 1973";"Di doo dah";"1973";"CLAN";1724066263;1724066475;"https://music.apple.com/fr/album/di-doo-dah/1443939907?i=1443940555&uo=4";"https://www.deezer.com/track/72088634";"https://open.spotify.com/track/5fqT3epV67uGs3zwUUOaus";
"Allison Russell";"The returner";"The Returner";"2023";"FANTASY / BIRDS OF CHICAGO LLC";1724066473;1724066702;"https://music.apple.com/fr/album/the-returner/1689486716?i=1689486916&uo=4";"https://www.deezer.com/track/2435241465";"https://open.spotify.com/track/4jYZSSA45xDLnQvIUConFB";
"Transmission Towers";"Transmission one";"Affirmation of love";"2024";"E SOUL CULTURA";1724066700;1724066895;"https://music.apple.com/fr/album/affirmation-of-love/1727592229?i=1727594181&uo=4";;"https://open.spotify.com/track/72P1vldA5c3i2ILXNc3TTM";
"Sufjan Stevens";"Reflections";"Reflexion";"2023";"ASTHMATIC KITTY";1724066893;1724067067;;;"https://open.spotify.com/track/7bs7ehVQuzsS67jh91KpSn";
"Zdravko Colic";"Jugoton funk (Vol. 1) - a decade of non-Aligned Beats, soul, disco and jazz (1969-1979)";"Mujo kuje konja po mjesecu";"2020";"CROATIA RECORDS";1724067065;1724067260;"https://music.apple.com/fr/album/mujo-kuje-konja-po-mjesecu/1543397335?i=1543397345&uo=4";"https://www.deezer.com/track/1165873512";"https://open.spotify.com/track/1Stm90sjFxh6H6yfPuewOS";
"Barbara Lewis";"The many grooves of Barbara Lewis (Remastered 2023)";"Windmills of your mind";"1969";"CRAFT RECORDINGS";1724067256;1724067489;"https://music.apple.com/fr/album/windmills-of-your-mind/1468025615?i=1468025618&uo=4";;;
"Natacha Atlas";"Mounqaliba";"Nafourat El Anwar";"2010";"WOLD VILLAGE";1724067488;1724067658;"https://music.apple.com/fr/album/nafourat-el-anwar/383587213?i=383587258&uo=4";"https://www.deezer.com/track/63135478";"https://open.spotify.com/track/3XuYo8wzbm8om15c8nJVAs";
"LA Priest";"Gene";"Peace Lily";"2020";"DOMINO RECORDING CO";1724067657;1724067776;"https://music.apple.com/fr/album/peace-lily/1492081914?i=1492081918&uo=4";"https://www.deezer.com/track/835475082";"https://open.spotify.com/track/3TUQrwDFczPsOFBshnXuKV";
"Voyou";"D'amour et d'insouciance";"D'amour et d'insouciance (edit radio)";"2023";"A+LSO";1724067773;1724067974;;;;
"Issy Wood";"Back burner";"Back Burner";"2024";"AUTOPRODUCTION";1724067973;1724068148;;;"https://open.spotify.com/track/7xUQjOuwXcot1pwPSlX1Gk";
"Gorillaz";"G-sides";"19-2000 (soulchild mix)";"2001";"EMI";1724068147;1724068354;;;;
"Enoch Light";"Persuasive percussion 1- 2- & 3 - And provocative percussion 1 & 2";"I'm in the mood for love";"2012";"GOLDIES";1724068352;1724068546;;;;
"Skee Lo";"I wish";"I wish";"1995";"MCA RECORDS";1724068544;1724068792;;;;
"Melodiesinfonie";"We gonna be ok";"Goodbye";"2022";"RADICALIS";1724068790;1724068938;;;"https://open.spotify.com/track/1HVFYcbPgDks2ZKca0CZym";
"Lil Yachty";"Let's start here.";"Drive me crazy!";"2023";"QUALITY CONTROL MUSIC MOTOWN RECORDS";1724068936;1724069167;"https://music.apple.com/fr/album/drive-me-crazy/1667414099?i=1667414177&uo=4";"https://www.deezer.com/track/2125612367";"https://open.spotify.com/track/6luBKkFUt5wTwz7hpLhp12";
"Karate Boogaloo";"Hold your horses";"All aboard";"2024";"COLEMINE RECORDS";1724069164;1724069359;;;"https://open.spotify.com/track/5sj9x300ZQAJiJEgvedheb";
"Sebastien Tellier";"Sexuality";"Look";"2008";"REKMAC";1724069357;1724069629;"https://music.apple.com/fr/album/look/1744347394?i=1744347397&uo=4";"https://www.deezer.com/track/2749366421";"https://open.spotify.com/track/5nCBrG27BP2p0RW0gqhUdV";
"Max Darmon";"L'itinérante";"L'itinérante";"2023";"IDOL";1724069623;1724069799;"https://music.apple.com/fr/album/litin%C3%A9rante/1676487886?i=1676487915&uo=4";"https://www.deezer.com/track/2111657397";"https://open.spotify.com/track/1culMkncF0ErlkYSaZj9xL";
"Balthazar";"Sand";"Halfway";"2021";"PIAS";1724069799;1724069965;"https://music.apple.com/fr/album/halfway-sand-castle-tapes-version/1579039865?i=1579040495&uo=4";;"https://open.spotify.com/track/5mYXUnU7Ey2ONASPqlZX5M";
"Martinas And His Music";"Tropical britxotica";"Quiet village";"2016";"TRUNK";1724069963;1724070136;;;"https://open.spotify.com/track/14J090j3TIaYDRElDuJhfQ";
"Santana";"Moonflower";"She's not there";"1977";"CBS";1724070131;1724070373;"https://music.apple.com/fr/album/shes-not-there/391726156?i=391726412&uo=4";"https://www.deezer.com/track/77879711";"https://open.spotify.com/track/44JITu0xanJn3TLMQZJw0G";
"The Harlem Gospel Travelers";"Look up!";"Help me to understand";"2022";"COLEMINE RECORDS";1724070370;1724070547;;"https://www.deezer.com/track/2149360477";"https://open.spotify.com/track/4n9CLw1siYmHb1siBvcuPU";
"Jessica Pratt";"Here in the pitch";"Empires never know";"2024";"CITY SLANG";1724070546;1724070699;"https://music.apple.com/fr/album/empires-never-know/1726398446?i=1726399315&uo=4";;"https://open.spotify.com/track/6vvbuJJRJerAcMotnqAyQt";
"Brisebard";"Cul et chaises";"Cumulus";"2021";"SOURCE PHONIQUE RECORDS";1724070697;1724070895;"https://music.apple.com/fr/album/cumulus/1562672216?i=1562672569&uo=4";"https://www.deezer.com/track/1341051222";"https://open.spotify.com/track/4eq4wXjIGBhGcnDOirsv5d";
"Malik Djoudi";"Point sensible (Feat. Lala &ce)";"Point sensible (Feat. Lala &ce)";"2021";"CINQ 7/ WAGRAM";1724070894;1724071037;;;;
