"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes";"youtube"
"Crosby Stills & Nash";"Crosby, Stills & Nash";"Helplessly hoping";"1969";"ATLANTIC";1752519118;1752519276;;;;
"Norma Tanega";"Walkin' my cat named dog";"Hey girl";"1966";"RHINO";1752519274;1752519428;"https://www.deezer.com/track/145423476";"https://open.spotify.com/track/5Q8owoudk3pGeJ6dx9MSMM";;
"Les Beryls";"Tom Dooley";"Tom dooley";"1962";"REX";1752519428;1752519582;;;;
"The Lion";"Africa in America / Rock, jazz & calypso / 1920-1962";"Hojoe african war song";"1938";"FREMEAUX ET ASSOCIES";1752519579;1752519745;;;;
"Cinephonic";"La cité engloutie";"Cafe";"2025";"MARLOW RECORDS";1752519744;1752519922;"https://www.deezer.com/track/3269262661";"https://open.spotify.com/track/5ANjsxOoqOUeP7Gy4OnpFR";"https://music.apple.com/fr/album/caf%C3%A9/1800762256?i=1800762653&uo=4";
"Randy Newman";"Bof/Toy story/Version francaise";"You've got a friend in me";"1995";"DISNEY";1752519918;1752520042;"https://www.deezer.com/track/696962792";"https://open.spotify.com/track/2stkLJ0JNcXkIRDNF3ld6c";;
"Orville Peck";"Stampede";"Cowboys are frequently secretly fond of each other (feat. Willie Nelson)";"2024";"WARNER RECORDS";1752520039;1752520255;;;;
"Elton John";"Tumbleweed Connection";"Ballad of a well known gun";"1971";"DJM@";1752520253;1752520550;"https://www.deezer.com/track/2171912117";;;
"The Staple Singers";"Shaolin soul : Episode 4";"Let’s do it again";"1975";"BECAUSE";1752520545;1752520834;"https://www.deezer.com/track/107859928";;"https://music.apple.com/fr/album/lets-do-it-again/151346874?i=151346877&uo=4";
"Visioneers";"Def radio";"The look of love";"2024";"OMNIVERSE";1752520832;1752521045;"https://www.deezer.com/track/2995326581";"https://open.spotify.com/track/4HrsqpNVvp6g5mexmmnZd4";;
"Georgie Sweet";"I swear to you";"Equal measure";"2025";"FIRST WORD RECORDS";1752521042;1752521388;"https://www.deezer.com/track/3351037191";"https://open.spotify.com/track/5N5RXSCZVhZebyYBi62J7R";"https://music.apple.com/fr/album/equal-measure/1811551762?i=1811551773&uo=4";
"Babysolo33";"Life of Giulietta";"Giulietta";"2025";"JEUNE A JAMAIS";1752521379;1752521568;"https://www.deezer.com/track/3370197081";"https://open.spotify.com/track/2oLstVHGURQxU5Js6RaPnn";;
"Sampha";"Lahai";"Dancing circles";"2023";"YOUNG";1752521567;1752521796;"https://www.deezer.com/track/2475600521";"https://open.spotify.com/track/6lNyT8TfnpMTRrmJRQKQC9";"https://music.apple.com/fr/album/dancing-circles/1702662891?i=1702663307&uo=4";
"Aphex Twin";"Drukqs";"Avril 14th";"2001";"WARP";1752521794;1752521910;"https://www.deezer.com/track/29377601";"https://open.spotify.com/track/1uaGSDFsLdReQgg8p7Obwh";;
"Mari Eriksmoen";"Lieder & Songs";"6 poèmes d'Ibsen op 25 : En fuglevise op 25 n°6";"2016";"ALPHA";1752521907;1752522060;;;;
"Leonard Cohen";"I'm your man";"Take this waltz";"1988";"CBS";1752522054;1752522409;"https://www.deezer.com/track/871538042";"https://open.spotify.com/track/1BFe6mXNubadzbAQrdXTGY";;
"Sinead O Connor";"Gospel oak";"Petit poulet";"1997";"EMI";1752522406;1752522629;;;;
"Cornershop";"La musique de Paris derniere";"Norwegian wood";"2000";"NAIVE";1752522627;1752522774;"https://www.deezer.com/track/1095232232";;;
"Anoushka Shankar";"Traces of you";"Fathers";"2013";"DEUTSCHE GRAMMOPHON";1752522768;1752522917;"https://www.deezer.com/track/70624666";"https://open.spotify.com/track/1Zh3ZKXUTAc7jp7xG8raid";;
"Carla White";"BOF / Metal gear solid 2 : Sons of liberty (jeu vidéo)";"Metal gear solid 2 : Can't say good bye to yesterday (full version)";"2001";"KING RECORDS";1752522914;1752523202;;;;
"Amg";"AMG Extended";"Lost waves";"2024";"I SEE COLORS";1752523200;1752523502;"https://www.deezer.com/track/3282439961";"https://open.spotify.com/track/0zu2X2azyhbroEVrGWBfJI";;
"Enji";"Sonor";"Hungun (feat. Matthieu Bordenave)";"2025";"SQUAMA";1752523483;1752523715;;;;
"Aracoeli";"ZAGAREDDRE (DAWN022)";"Tra i sei";"2025";"DAWN RECORDS";1752523696;1752524011;"https://www.deezer.com/track/3284555301";"https://open.spotify.com/track/562qGeSCBxHCDC20UB4vLr";;
"Amon Tobin";"Supermodified";"Slowly";"2000";"NINJA TUNE";1752523998;1752524351;"https://www.deezer.com/track/10235122";"https://open.spotify.com/track/15J6PrzKaLtvw0dBr9sq72";;
"Rachael Dadd";"The bridge";"The bridge (feat. Kate Stables)";"2023";"MEMPHIS INDUSTRIES";1752524331;1752524601;;;;
"Takashi Nishioka";"Nippon acid folk 1970-1980";"Manin no Ki";"1977";"TIME CAPSULE";1752524583;1752524842;"https://www.deezer.com/track/2169686837";;;
"Red Hot Chili Peppers";"Californication";"Road trippin'";"1999";"WARNER";1752524825;1752525045;"https://www.deezer.com/track/725320";"https://open.spotify.com/track/7Gpr3kKk4BMgItz6UbI73q";;
"Lea Jacta Est";"Horizons du fantastique";"Les cascades";"2024";"THE QUEEN IS DEAD RECORDS";1752525030;1752525241;"https://www.deezer.com/track/3045092321";"https://open.spotify.com/track/6pSP5jLBGS3MU61eYnymt1";"https://music.apple.com/fr/album/les-cascades/1773718043?i=1773718063&uo=4";
"Kali Uchis";"Sincerely";"ILYSMIH";"2025";"POLYDOR";1752525223;1752525452;"https://www.deezer.com/track/3337506281";"https://open.spotify.com/track/3WvPycGo4WJEEGYP429aap";"https://music.apple.com/fr/album/ilysmih/1804747038?i=1804747473&uo=4";
"Bobby Womack";"Home is where the heart is";"One more chance on love";"1986";"EDSEL";1752525429;1752525836;"https://www.deezer.com/track/80523778";;;
"Impact";"YACHT SOUL THE COVER VERSIONS 2";"Sara smile";"1977";"HOW DO YOU ARE";1752525824;1752526103;;;;
"Paula Mirhan";"Disco reggae / Vol.5";"Walk on by";"2023";"STIX RECORDS / FAVORITE RECORDINGS";1752526088;1752526318;"https://www.deezer.com/track/2361956755";"https://open.spotify.com/track/5RNpGpEIs4ZJISLzjqpxHM";"https://music.apple.com/fr/album/walk-on-by/1696608209?i=1696609224&uo=4";
"Monte Crystal";"Manhattan";"Manhattan";"2025";"VIRYCORDS";1752526307;1752526543;"https://www.deezer.com/track/3201524551";"https://open.spotify.com/track/3NEgV1cwlcJLbkl7Ydnhlo";"https://music.apple.com/fr/album/manhattan/1792405559?i=1792405562&uo=4";
"Fiona Apple";"BOF / Pleasantville";"Across the universe";"1998";"WORK";1752526524;1752526827;;"https://open.spotify.com/track/6ZQgooEk8PvsLxedYaT6Oa";;
"JJ Whitefield";"Puzzled";"Flute punch";"2023";"BROC RECORDZ";1752526854;1752527032;"https://www.deezer.com/track/2641923532";"https://open.spotify.com/track/3szFpmSyH17tLMYF6WMHTX";"https://music.apple.com/fr/album/flute-punch/1728295108?i=1728296238&uo=4";
"Jorge Ben";"Ben Jorge/Personalidade";"Take it easy my brother Charles";"1969";"PHILIPS";1752527013;1752527186;;;;
"Blossom Dearie";"The adorable Blossom Dearie";"I hear music";"1957";"EL RECORDS";1752527163;1752527304;"https://www.deezer.com/track/548677992";"https://open.spotify.com/track/34J3MjWH6gkYJkWMgBSN2b";"https://music.apple.com/fr/album/i-hear-music/1434883212?i=1434883691&uo=4";
"Pomplamoose";"Oh, Pretty Woman";"Oh, Pretty Woman";"2020";"POMPLAMOOSE";1752527286;1752527488;"https://www.deezer.com/track/974217422";"https://open.spotify.com/track/4sW92fjvu3GxkwDucZKWzG";;
"Feed LA";"Striezl stuck";"Striezl stuck";"2025";"MIGHTY EYE RECORDS";1752527474;1752527568;"https://www.deezer.com/track/3345086841";"https://open.spotify.com/track/6ATpt5yWaw6NwJ0h7NVwcf";"https://music.apple.com/fr/album/striezl-stuck/1811457680?i=1811457681&uo=4";
"Little Feat";"Dixie chicken";"Dixie chicken";"1973";"WARNER BROS";1752527550;1752527801;"https://www.deezer.com/track/6630726";"https://open.spotify.com/track/0eTHlx53lUn95HVsJtR6Qx";;
"Sages Comme Des Sauvages";"Largue la peau";"Le ruisseau que tu cours";"2015";"A BRULE POURPOINT";1752527776;1752528025;"https://www.deezer.com/track/106281106";"https://open.spotify.com/track/4P1DRqe81htpFzmUCj4qtN";"https://music.apple.com/fr/album/le-ruisseau-que-tu-cours/1033237818?i=1033237831&uo=4";
"Ukulele Club De Paris";"Manuia !";"Cabo azulado";"2002";"EMARCY";1752528006;1752528193;"https://www.deezer.com/track/137065592";"https://open.spotify.com/track/4CUvyqXoQEQoTvQ8vsb5Hk";"https://music.apple.com/fr/album/%C3%A7abo-azulado/371830641?i=371830687&uo=4";
"Paul McCartney";"Pure";"Dance Tonight";"2007";"CONCORD MUSIC GROUP";1752528177;1752528366;"https://www.deezer.com/track/716517692";"https://open.spotify.com/track/6VuK9CShxAcQn2I85wH0tU";;
"The Faithful Brothers";"The Faithful Brothers";"Dance my hurt away";"2023";"MR. MELLOWA€™S MUSIC";1752528348;1752528539;"https://www.deezer.com/track/2340047155";"https://open.spotify.com/track/2XQFCUpnz2CY1UWH6uaihJ";"https://music.apple.com/fr/album/dance-my-hurt-away/1694066101?i=1694066107&uo=4";
"Gabriel Da Rosa";"Cacofonia";"Desconforto";"2025";"STONES THROW RECORDS";1752528517;1752528646;"https://www.deezer.com/track/3266909421";"https://open.spotify.com/track/0c9n6XLxJ01AaeD8d6XI3Q";"https://music.apple.com/fr/album/desconforto/1800600251?i=1800600401&uo=4";
"The Pro-Teens";"MF Teen : Your concurrence in the above is assumed";"Can I watch";"2024";"COLLEGE OF KNOWLEDGE RECORDS";1752528630;1752528888;;;;
"Christine Brewer";"Joseph Marx : Lieder et oeuvres pour choeur";"Ständchen - pour soprano et orchestre à cordes";"2009";"CHANDOS";1752528867;1752529005;;;;
"Pulp";"More";"Hymn of the North (feat. Chilly Gonzales)";"2025";"ROUGH TRADE RECORDS";1752528981;1752529337;;;;
"Kumisolo";"Pop girl";"Pop girl (instrumental)";"2019";"ALTER K";1752529316;1752529500;"https://www.deezer.com/track/587879622";;;
"The Supremes";"Motown sings the Beatles";"You can't do that";"1966";"CAPITAL GOLD";1752529480;1752529649;"https://www.deezer.com/track/95230754";;;
"Gipsy Kali";"JH lovers";"Toda la musica que amo";"2013";"SUN RECORDS";1752529634;1752529836;"https://www.deezer.com/track/66878483";"https://open.spotify.com/track/6NYrWrHxqfVjOrS9wN2ahv";"https://music.apple.com/fr/album/toda-la-musica-que-amo/641087253?i=641089032&uo=4";
"Delvon Lamarr Organ Trio";"Cold as weiss";"Big TT's blues";"2022";"COLEMINE RECORDS";1752529817;1752530224;"https://www.deezer.com/track/1570945532";"https://open.spotify.com/track/2n79jvKJqtAwsiPpd97LXu";"https://music.apple.com/fr/album/big-tts-blues/1597919684?i=1597919704&uo=4";
"John Butler";"Trippin On You";"Trippin On You";"2025";"BECAUSE MUSIC";1752530209;1752530435;;"https://open.spotify.com/track/1obg77TuT5XYRwguK43NoK";"https://music.apple.com/fr/album/trippin-on-you/1814618237?i=1814618968&uo=4";
"ANDY BEY";"'round midnight";"ROUND MIDNIGHT";"1965";"PRESTIGE";1752530446;1752530669;;;"https://itunes.apple.com/fr/album/round-midnight/id342588363?i=342588656&uo=4";"https://www.youtube.com/watch?v=E5DGdl2QHFk"
"Count Ossie";"Thalassa / Jamaique";"Sam's intro";"1975";"SONY MUSIC MEDIA";1752530648;1752530881;;;;
"Dinah Washington";"It's magic/Greatest hits";"Fat daddy";"1953";"POLYGRAM";1752530858;1752531021;"https://www.deezer.com/track/3429847731";"https://open.spotify.com/track/5zaN8ttJ9bMj9BUOdGpOPH";;
"Jaze Baqti";"In the hearth of all that is";"Stolen generation";"2023";"862393 RECORDS DK";1752531002;1752531133;"https://www.deezer.com/track/2185997507";"https://open.spotify.com/track/1j8SH2NrLv9ktYAOgpPEwU";;
"She & Him";"Melt away : A tribute to Brian Wilson";"Good to my baby";"2022";"FANTASY";1752531115;1752531243;"https://www.deezer.com/track/1825962017";"https://open.spotify.com/track/3xkizZ61FqxHcAGmdtuPDI";;
"Lee Morgan";"Sidewinder";"The sidewinder";"1963";"Blue Note";1752531225;1752531868;"https://www.deezer.com/track/86586821";;"https://music.apple.com/fr/album/the-sidewinder/724729142?i=724729390&uo=4";
"Dedicated Men Of Zion";"The devil don't like it";"I'm going home";"2022";"BIBLE & TIRE RECORDING CO";1752531834;1752532085;"https://www.deezer.com/track/1609266762";"https://open.spotify.com/track/2kO1NWY2Hw07kQ9Z9ymRY1";;
"Eddington Again";"Naomi9";"BN";"2023";"K7 RECORDS";1752532062;1752532277;"https://www.deezer.com/track/2405401195";"https://open.spotify.com/track/3QPG2F1wCGKr3NHx0ziF8b";;
"Czesare";"Alba";"Czesare";"2023";"VAGH & WEINMANN MUSIC";1752532253;1752532443;;;;
"Stereoscope Jerk Explosion";"Oh flûte alors / Cat mandoo";"Cat mandoo";"2011";"COSMIC GROOVE";1752532431;1752532632;"https://www.deezer.com/track/10377758";"https://open.spotify.com/track/4ac521ggjIePkC1zqPetIw";;
"Congress Alley";"Congress alley";"God save America";"1974";"AVCO";1752532608;1752532858;"https://www.deezer.com/track/2233471547";"https://open.spotify.com/track/1MhdyIiIQfvuHNTsPHKyQ7";"https://music.apple.com/fr/album/god-save-america/1604630642?i=1604631099&uo=4";
"Florence Adooni";"Yinne / Fo yelle";"Yinne";"2022";"PHILOPHON";1752532832;1752533109;"https://www.deezer.com/track/1883540167";"https://open.spotify.com/track/5iYeFm1fvRsAvbn5lNLziD";;
"Little Simz";"Lotus";"Free";"2025";"AWAL";1752533095;1752533327;"https://www.deezer.com/track/3395725591";"https://open.spotify.com/track/05i0gnCc4Tj9Rshavrirfh";;
"Saib";"Unwind";"Oriental express";"2022";"JAKARTA RECORDS";1752533300;1752533536;"https://www.deezer.com/track/1893889487";"https://open.spotify.com/track/2eT9eHjpViTtLA6WrBPI91";"https://music.apple.com/fr/album/oriental-express/1672175379?i=1672175638&uo=4";
"Tame Impala";"No choice";"No choice";"2021";"UNIVERSAL MUSIC";1752533513;1752533751;"https://www.deezer.com/track/1659901792";;"https://music.apple.com/fr/album/no-choice/1588852475?i=1588852786&uo=4";
"Marvin Gaye";"Anthology";"Ain't no mountain high enough";"1967";"";1752533733;1752533891;"https://www.deezer.com/track/1101732";"https://open.spotify.com/track/7tqhbajSfrz2F7E1Z75ASX";;
"The Roger Webb Sound";"Moonshade";"Coaster";"2023";"BE WITH RECORDS";1752533869;1752534009;;;;
"El Michels Affair";"24 Hr sports";"Anticipate (feat. Clairo)";"2025";"BIG CROWN RECORDS";1752534033;1752534235;;;;
"Awa Ly";"Essence & elements";"Summer rain (relieves pressure)";"2025";"NAIVE";1752534213;1752534415;"https://www.deezer.com/track/3304424661";"https://open.spotify.com/track/4SDueVRe8pOUIHTLiH0fna";;
"Lana Del Rey";"Say yes to heaven";"Say yes to Heaven";"2023";"POLYDOR RECORDS";1752534394;1752534620;"https://www.deezer.com/track/2287764037";"https://open.spotify.com/track/6GGtHZgBycCgGBUhZo81xe";;
"Criibaby & Surfer Dave";"In the garden";"Safe (in the garden) (feat. G Mills)";"2025";"FRIENDS OF FRIENDS";1752534598;1752534819;;;;
"The Rolling Stones";"Beggars banquet";"Dear Doctor";"1968";"LONDON";1752534805;1752535024;"https://www.deezer.com/track/9956065";;;
"Faye Webster";"I know I'm funny haha";"Kind of";"2021";"SECRETLY CANADIAN";1752535007;1752535345;"https://www.deezer.com/track/1307111202";"https://open.spotify.com/track/6oP8iOWmJkwsm4yjDpSbhv";;
"Iyamah";"In two worlds";"Luxury";"2024";"AUTOPRODUCTION";1752535328;1752535543;"https://www.deezer.com/track/2703804312";"https://open.spotify.com/track/2i10BXxQQoHp0uXnr9Al7R";;
"Pulcinella";"Antonio Vivaldi : Integrale des sonates pour violoncelle";"Sonate n°5 en mi min RV 40 : 3. Largo";"2006";"AMBROISIE";1752535519;1752535755;;;;
"Andrew Bird Trio";"Sunday morning put-on";"My ideal";"2024";"LOMA VISTA RECORDINGS";1752535739;1752536017;;;;
"J. Bernardt";"Contigo";"Contigo";"2024";"PIAS";1752535995;1752536232;"https://www.deezer.com/track/2660911212";"https://open.spotify.com/track/66BiFeigOi2Y6mDCCvvNVw";;
"Serge Gainsbourg";"De Gainsbourg a gainsbarre : Vol 7 : 1975-1976-1977-1978-1981";"L'homme à tête de chou";"1976";"PHILIPS";1752536215;1752536409;"https://www.deezer.com/track/119874894";"https://open.spotify.com/track/3Fc5bdBz79nRyzscAE36Mv";;
"Duo Brothers";"Cream & sugar";"Not everything tastes like falafel";"2023";"RAW TAPES";1752536394;1752536655;"https://www.deezer.com/track/2186201057";"https://open.spotify.com/track/3FXIgpMTOA1Q03Aq9QhF88";;
"Leila Walet Gobi";"2017";"Mi manda";"2017";"CLERMONT MUSIC";1752536639;1752536928;;;;
"Febueder";"Kitebox";"Kitebox";"2023";"FEBUEDER";1752536910;1752537119;"https://www.deezer.com/track/2222558087";"https://open.spotify.com/track/3g1IZKXlQvfepUVsM4WmpF";;
"Mourning (a) Blkstar";"Flowers for the living";"Let 'em eat (feat. Fatboi Sharif)";"2025";"DON GIOVANNI RECORDS";1752537106;1752537380;;;;
"Pierre Daven-Keller";"Kino music";"Melancholia";"2019";"KWAIDAN";1752537362;1752537521;"https://www.deezer.com/track/999342122";"https://open.spotify.com/track/0nETqfZitSEcGMAL3giIPV";;
"Blossom Toes";"Nuggets II (Original artyfacts from the British empire and beyond 1964-1969)";"When the alarm clock rings";"1968";"RHINO";1752537502;1752537653;;;;
"Big Walter Horton";"Road songs : car tune classics 1942-1962";"Cadillac blues";"1951";"FREMEAUX & ASSOCIES";1752537667;1752537840;"https://www.deezer.com/track/95023244";;;
"Moon Martin";"Dreams on file";"Cadillac walk";"1992";"WMD";1752537822;1752538050;"https://www.deezer.com/track/2355894665";;;
"Ben Webster";"BD Jazz (1946-1953)";"Cadillac slim";"1946";"";1752538027;1752538210;"https://www.deezer.com/track/113667412";;;
"Alton Ellis";"Collectorama story of mister soul";"I can't stop now";"1968";"JAHSLAMS";1752538214;1752538394;"https://www.deezer.com/track/131237512";"https://open.spotify.com/track/0yuWdOjew2xtqfcIhesfNl";;
"Matt Johnson";"Warrior princess";"Flowers in their hair";"2025";"NAIVE";1752538383;1752538699;"https://www.deezer.com/track/3278992021";"https://open.spotify.com/track/4RKDWt4GLczUQcd7mFWwZD";;
"Astrobal";"L'uomo e la natura";"Mer Méditerranée";"2025";"KARAOKE KALK";1752538689;1752538922;"https://www.deezer.com/track/3175859181";"https://open.spotify.com/track/1qOrGYFvMvXn1wSNo1H2VR";"https://music.apple.com/fr/album/mer-m%C3%A9diterran%C3%A9e/1789403178?i=1789403455&uo=4";
"Bonnie Banane";"Red flags";"Red flags";"2024";"PECHE MIGNON - GRAND MUSIQUE MANAGEMENT";1752538906;1752539109;"https://www.deezer.com/track/2640313512";"https://open.spotify.com/track/4cGeQ9tMeJiwgAKkY1CTyh";;
"Kaytranada";"Together (feat Aluna George & Goldlink)";"Together (feat Aluna George & Goldlink)";"2016";"XL RECORDINGS";1752539109;1752539320;;;;
"Elias Rahbani";"Mosaic of the orient";"Dance of Maria";"1972";"VDL";1752539313;1752539481;"https://www.deezer.com/track/880398892";;;
"BadBadNotGood";"Sour soul";"Sour soul";"2015";"LEX RECORDS";1752539480;1752539654;"https://www.deezer.com/track/3483000261";"https://open.spotify.com/track/2rA45Uijx3fKwKhPMMiJVx";;
"Nathalie Stutzmann";"Quella Fiamma / Arie antiche";"Il Pompeo : O cessate di piagarmi (Acte II) Air de Sextus";"2017";"ERATO";1752539639;1752539837;;;;
"Jean Louis Murat";"Le moujik et sa femme";"Foule romaine";"2002";"LABELS";1752539819;1752540070;;;;
"East Village";"Drop out";"What kind of friend is this";"1993";"HEAVENLY RECORDINGS";1752540065;1752540325;"https://www.deezer.com/track/69256831";;;
"The Smiths";"How soon is now ?";"How soon is now ?";"1984";"UNIVERSAL MUSIC";1752540305;1752540537;;;;
"Julia Lee";"Ladies in love / Classees X";"Don't come too soon";"1949";"NOCTURNE";1752540520;1752540710;"https://www.deezer.com/track/113667520";;;
"Alexandre Desplat";"BOF / The french dispatch";"Obituary";"2021";"ABKCO RECORDS";1752540696;1752540917;"https://www.deezer.com/track/1483554072";"https://open.spotify.com/track/4Fv5HOJjnzisDpIZBmTaH3";;
"Tabu Ley Rochereau";"The voice of lightness";"Mireille Mwana";"1964";"SYLLART PRODUCTION";1752540906;1752541094;"https://www.deezer.com/track/409412532";;;
"Vampire Weekend";"Vampire weekend";"Cape cod kwassa kwassa";"2008";"XL RECORDS";1752541080;1752541305;"https://www.deezer.com/track/937334";"https://open.spotify.com/track/2Pq8yUkGmV5MyjzDXTsYav";;
"Houdi";"La folie des grandeurs";"Monaco";"2023";"LA REVERIE";1752541300;1752541435;"https://www.deezer.com/track/2554678632";"https://open.spotify.com/track/1cOU0KX7YbaT5a0L6m8D96";"https://music.apple.com/fr/album/monaco/1717901321?i=1717902464&uo=4";
"Koki Nakano";"Ululo";"Trêve";"2024";"NO FORMAT";1752541420;1752541660;"https://www.deezer.com/track/2947546701";"https://open.spotify.com/track/7d8EunVaZQFeeeAE4W7UyJ";;
"The Doors";"Legacy - the absolute best";"Waiting for the sun";"1970";"RHINO";1752541639;1752541891;"https://www.deezer.com/track/670805";"https://open.spotify.com/track/6KVM6U9Wcxgjh0jDjoRDgh";;
"Betty Davis";"They say I'm different (Deluxe)";"Special people";"1974";"LIGHT IN THE ATTIC RECORDS & DISTRIBUTION";1752541875;1752542087;"https://www.deezer.com/track/3184919751";;"https://music.apple.com/fr/album/special-people/1790499128?i=1790499353&uo=4";
"Pachyman";"Another place";"Berlin";"2025";"ATO RECORDS";1752542074;1752542310;"https://www.deezer.com/track/3218456901";"https://open.spotify.com/track/2aXX5TT0s9K11elrGPhBEi";;
"Tinariwen";"Amadjar";"Amalouna (feat. Noura Mint Seymali & Stephen O'Malley)";"2019";"WEDGE";1752542294;1752542546;;;;
"Angel Bat Dawid";"The oracle";"Destination (Dr. Yusef Lateef)";"2019";"INTERNATIONAL ANTHEM";1752542529;1752542686;"https://www.deezer.com/track/682441072";"https://open.spotify.com/track/3sYDVOzsrARVqTUFfwxMZe";;
"Jeanne Added";"Be sensational";"Look At Them";"2015";"NAIVE";1752542671;1752542899;"https://www.deezer.com/track/98673096";"https://open.spotify.com/track/0lVkcHdJQ29VEoz0Rs4Owr";;
"Mychael Danna";"Little miss sunshine";"The Winner Is";"2006";"LAKESHORE";1752542888;1752543084;;"https://open.spotify.com/track/7wFEzF8FbofVlQS1OcbghM";;
"Diana Ross & The Supremes";"Never before releaseed masters";"Little miss Loser";"1968";"TAMLA MOTOWN (ET PM)@";1752543069;1752543244;"https://www.deezer.com/track/1170056";;;
"Lee Hazlewood";"Requiem for an almost lady";"Little miss sunshine (little miss rain)";"1971";"SMELLS LIKE";1752543228;1752543393;"https://www.deezer.com/track/3185412241";;;
"Claude Nougaro";"Africa Brasil / Integrale  vol. 4";"Mademoiselle je n'en crois pas mes yeux";"1976";"MERCURY";1752543377;1752543555;;;;
"Nyron Higor";"Nyron Higor";"Louro cantador";"2025";"FAR OUT RECORDINGS";1752543540;1752543673;"https://www.deezer.com/track/3055985151";"https://open.spotify.com/track/3cF2bQDhW3JEIoglG0j4Gf";;
"Missy Elliott";"Supa dupa fly";"Don't be commin' (in my face)";"1997";"EAST WEST";1752543657;1752543923;;;;
"Portishead";"Dummy";"It's a fire";"1994";"GO! DISCS";1752543909;1752544142;"https://www.deezer.com/track/982662";"https://open.spotify.com/track/6JHGaBhtCbfEtOh5ea7fLI";"https://music.apple.com/fr/album/its-a-fire/1440653096?i=1440653109&uo=4";
"Moritz Von Oswald Trio";"Dissent";"Chapter 4";"2021";"MODERN RECORDINGS";1752544122;1752544514;"https://www.deezer.com/track/1345198952";"https://open.spotify.com/track/7zejoPL8g3xuLIeJV7PUkW";;
"Talk Talk";"The colour of spring (remastered version)";"Give it up (remastered version)";"1986";"PARLOPHONE";1752544504;1752544819;;;;
"Cassius";"La mouche";"La mouche";"1999";"VIRGIN";1752544855;1752545049;"https://www.deezer.com/track/120536278";"https://open.spotify.com/track/3VDDp7OsZlRSYbO90F4Ono";"https://music.apple.com/fr/album/la-mouche/1090980191?i=1090980216&uo=4";
"Shahram Shabpareh";"Deyar - Persian music";"Deyar (Disco version)";"1979";"CALTEX RECORDS";1752545032;1752545400;"https://www.deezer.com/track/12481207";;;
"Deradoorian";"Ready for heaven";"Any other world";"2025";"FIRE RECORDS";1752545377;1752545700;"https://www.deezer.com/track/3204997251";"https://open.spotify.com/track/1zQks5qJyZ8R37AXBUQOwT";;
"Adi Oasis";"Lotus glow (instrumentals)";"Red to violet";"2023";"ADI OASIS";1752545681;1752545896;"https://www.deezer.com/track/1833899947";;;
"Barry White";"Triple best of";"I'm gonna love you just a little more baby";"1973";"MERCURY";1752545882;1752546321;"https://www.deezer.com/track/540139492";"https://open.spotify.com/track/1QR3Wcba5NBidmxEE8DW3w";;
"Somi";"Zenzile - The Reimagination of Miriam Makeba";"Love Tastes Like Strawberries";"2022";"Salon Africana";1752546306;1752546535;"https://www.deezer.com/track/1619209822";"https://open.spotify.com/track/61jFe9N3u046ORguFBVAQa";;
"The Chemical Brothers";"Surrender";"Orange wedge";"1999";"VIRGIN";1752546516;1752546718;"https://www.deezer.com/track/3135029";"https://open.spotify.com/track/5X4TLgDJll9JT4l5tKYdiW";;
"Choses Sauvages";"III";"Chaos initial";"2025";"AUDIOGRAM";1752546702;1752546940;"https://www.deezer.com/track/3145889491";"https://open.spotify.com/track/6YLJagQu31k9onu0MM86h4";;
"Archive";"FIP Trip-hop";"Nothing Else";"1998";"WAGRAM MUSIC (DISTRIBUTEUR)";1752546928;1752547218;"https://www.deezer.com/track/1152229";;;
"Page One And The Observer";"Deep roots observer style";"Love in the land";"1978";"VP MUSIC";1752547198;1752547418;;;;
"Musical Youth";"The best of";"Pass the dutchie";"1982";"MCA RECORDS";1752547402;1752547618;"https://www.deezer.com/track/2234298";"https://open.spotify.com/track/4qsHN0A1uiS4stUbDjlUbe";;
"Skinshape";"Umoja";"Sun";"2020";"LEWIS RECORDINGS";1752547605;1752547839;"https://www.deezer.com/track/977729612";"https://open.spotify.com/track/7ISuVR7cR4kjxwkF5sUTy3";"https://music.apple.com/fr/album/sun/1516423474?i=1516423905&uo=4";
"Alan Silvestri";"BOF / Qui veut la peau de Roger Rabbit ?";"Valiant and valiant";"1988";"TOUCHSTONE PICTURES";1752547819;1752548093;;;;
"Dick Rivers";"De luxe";"J'ai pas la cote avec toi";"1979";"MOUCHE";1752548076;1752548313;;;;
"Paul Mccartney & The Wings";"Wingspan hits and history";"Goodnight tonight";"1979";"EMI";1752548298;1752548566;;;;
"Antibalas";"Talkatif";"N.E.S.T.A 75";"2002";"VITAL";1752548546;1752548802;;;;
"Haim";"Summer girl";"Summer girl";"2019";"POLYDOR RECORDS";1752548780;1752548999;"https://www.deezer.com/track/720054662";;;
"Lou Reed";"Transformer";"Walk on the wild side";"1972";"RCA";1752548983;1752549247;"https://www.deezer.com/track/97081744";"https://open.spotify.com/track/5p3JunprHCxClJjOmcLV8G";"https://music.apple.com/fr/album/walk-on-the-wild-side/976826793?i=976827230&uo=4";
"Underground Canopy";"Séquences";"Feelm";"2022";"MENACE";1752549230;1752549490;"https://www.deezer.com/track/2304617315";"https://open.spotify.com/track/69vujhKpxjrPtzlHQEuKzF";;
