"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"spotify";"itunes";"youtube"
"Alister";"La femme parfaite (tout le monde dit que c'est elle)";"La Femme Parfaite (Tout Le Monde Dit Que C'est Elle)";"2010";"BARCLAY";1720853710;1720853936;"https://www.deezer.com/track/9836232";;;
"The Lemon Twigs";"Songs for the general public";"No one holds you (Closer than the one you haven't met)";"2020";"4AD";1720853935;1720854145;"https://www.deezer.com/track/980536792";"https://open.spotify.com/track/77WVyrKez4KSqiVjxt6D4P";;
"Jellyfish";"Spilt milk";"Sebrina, paste and plato";"1993";"CHARISMA (THE FAMOUS CHARISMA LABEL)";1720854141;1720854284;;"https://open.spotify.com/track/4bkvnWXSyptHi3ZN1hJOTZ";;
"Queen";"A night at the opera";"You're my best friend";"1975";"PM";1720854282;1720854451;;;;
"Elmer Bernstein";"The vibe / Ultimate rare grooves series / Vol9";"Early to bed";"";"RCA";1720854449;1720854588;;"https://open.spotify.com/track/1cvzlgQsssmBrBys9BfrgH";;
"Ray Charles";"The definitive Ray Charles";"Shake your tailfeather";"1980";"ATLANTIC";1720854587;1720854753;;;;
"The Pipettes";"We are the pipettes";"Your kisses are wasted on me";"2006";"MI";1720854750;1720854880;;"https://open.spotify.com/track/13J9Rdr35e9ktyaRm6VtLj";;
"Wet Leg";"Wet Leg";"Chaise longue";"2022";"DOMINO RECORDING";1720854879;1720855075;;"https://open.spotify.com/track/0nys6GusuHnjSYLW0PYYb7";;
"Manoel Abilio";"Brazilian beats 7";"Luiza manequim";"1979";"MR BONGO";1720855073;1720855257;;;;
"Milton Banana Trio";"Samba soul 70 !";"Fato consumado";"1975";"CRAMMED";1720855255;1720855438;;;;
"Cousin Kula";"Vitamin D";"Softest touch";"2024";"RHYTHM SECTION ITNL.";1720855436;1720855684;;"https://open.spotify.com/track/0HeLndCKmRUIqoWNmMwDVA";;
"Melissa Laveaux";"Radyo siwèl";"Lè ma monte chwal mwen";"2018";"NO FORMAT";1720855683;1720855893;"https://www.deezer.com/track/447659102";"https://open.spotify.com/track/2mfaQKfC8cFgyG3ehpCldL";;
"Laurent Bardainne & Tigre D'Eau Douce";"Hymne au soleil";"Jou en nou rivé (feat. Celia Wa)";"2022";"HEAVENLY SWEETNESS";1720855890;1720856116;;;;
"Leon Phal";"Stress killer";"Clarity";"2023";"HEAVENLY SWEETNESS";1720856114;1720856295;;"https://open.spotify.com/track/6NSkblvU2YbDN4Wp7pm76T";"https://music.apple.com/fr/album/clarity/1755351650?i=1755351690&uo=4";
"Yvnnis";"L'afro ou les tresses";"Je(u)";"2024";"FILIGRANE";1720856291;1720856458;;"https://open.spotify.com/track/2tp31MXqNPMg5onOpIPScO";;
"Billie Eilish";"Hit me hard and soft";"L'amour de ma vie";"2024";"DARKROOM";1720856458;1720856791;;"https://open.spotify.com/track/6fPan2saHdFaIHuTSatORv";;
"Sirens Of Lesbos";"Peace";"Run run run";"2023";"AUTOPRODUCTION";1720856790;1720856966;;"https://open.spotify.com/track/24Qu57vLGcfYMWY8qZojkP";;
"Phoenix";"United";"Too young";"2000";"SOURCE";1720856964;1720857159;"https://www.deezer.com/track/3135334";"https://open.spotify.com/track/2THkQauDWMvJgXFGPY4iKB";;
"Troublemakers";"Doubts & convictions";"Too old to die";"2001";"GUIDANCE RECORDINGS";1720857158;1720857444;;;;
"Tricky";"Maxinquaye";"Hell is round the corner";"1995";"ISLAND";1720857442;1720857669;;"https://open.spotify.com/track/2wC0qK8JN6gblb0ZJzE2d9";;
"Portishead";"So classic - it sounds different";"Glory box (Edit)";"1994";"DIGGIFECTS";1720857665;1720857878;;;;
"Thomas De Pourquery";"Let the monster fall";"Back from the war";"2024";"BELIEVE";1720857876;1720858129;;"https://open.spotify.com/track/68HQxa5VaW3lHrNNlzVVhy";"https://music.apple.com/fr/album/back-from-the-war/1725297329?i=1725297619&uo=4";
"Jasual Cazz";"Memory guard";"Libellule";"2023";"CHUWANAGA";1720858122;1720858381;"https://www.deezer.com/track/2446560085";"https://open.spotify.com/track/5GSrYYXOTTlBMMZ19Ze5Ta";;
"Joan As Police Woman";"The deep field";"Human condition";"2011";"PIAS";1720858379;1720858709;;"https://open.spotify.com/track/1ipftANRr4OUHmNHKFa7VW";;
"Lenny Kravitz";"Mama said";"All I ever wanted";"1991";"VIRGIN";1720858707;1720858958;;"https://open.spotify.com/track/3q70UELjcd8j1NWj858bAM";;
"Alain Bashung";"Osez Josephine (raretés & inédits)";"Les grands voyageurs (rough mix Memphis version 1)";"1991";"";1720858954;1720859243;;;;
"Ali Farka Toure";"Talking TImbuktu";"Bonde";"1994";"NIGHTDAY";1720859241;1720859565;;;;
"Khruangbin";"Con todo el mundo";"Shades of man";"2018";"NIGHT TIME STORIES";1720859562;1720859789;"https://www.deezer.com/track/488666612";"https://open.spotify.com/track/78QLa5GQOATqSz5VtZvCKu";"https://music.apple.com/fr/album/shades-of-man/1299272305?i=1299273060&uo=4";
"Madeleine Peyroux";"Let’s walk";"How i wish";"2024";"THIRTY TIGERS / SOUNDWORKS";1720859788;1720860036;"https://www.deezer.com/track/2661288542";"https://open.spotify.com/track/5HK4yDAEmmUA1588782PD5";;
"Charles Bradley";"Changes";"Changes";"2016";"DUNHAM / DAPTONE RECORDS";1720860033;1720860375;;"https://open.spotify.com/track/3HC6U39266ytr7fMW9M2Mz";;
"Enchantee Julia & Astronne";"J'apaise";"J'apaise";"2023";"ROCHE MUSIC";1720860370;1720860597;;;;
"Daniel Villarreal";"Lados B";"Bring it";"2023";"INTERNATIONAL ANTHEM";1720860594;1720860808;"https://www.deezer.com/track/2357336265";"https://open.spotify.com/track/3jI3Fya8BCuR8z90DQgsRW";;
"Lynyrd Skynyrd";"Nuthin' Fancy";"Cheatin' women";"1975";"MCA RECORDS";1720860806;1720861083;;;;
"Betty Davis";"Betty Davis";"Walking up the road";"1973";"MPC LTD";1720861078;1720861248;;;;
"Benjamin Biolay";"BOF / Clara et moi";"Eden Luxembourg";"2004";"VIRGIN";1720861245;1720861435;;;;
"Fai Baba & Amour Sur Mars";"Fäderliecht";"Fäderliecht";"2024";"A TREE IN A FIELD RECORDS";1720861434;1720861658;;;;
"Holly Golightly";"Slowly but Surely";"Slowly but surely";"2004";"DAMAGED GOODS";1720861656;1720861828;"https://www.deezer.com/track/9873183";"https://open.spotify.com/track/31pxEx1ZrPzZ9mgUTh2yef";"https://music.apple.com/fr/album/slowly-but-surely/77287299?i=77287247&uo=4";
"Uneda Dennard & The Shandells Band";"Miles Away one";"Fantasy ride";"2024";"MILES AWAY RECORDS";1720861827;1720862053;;;;
"Norman Connors";"This is your life";"Captain connors";"1977";"SOUL BROTHER RECORDS";1720862052;1720862248;;;;
"The Animals";"Animalisms";"Don't bring me down";"1966";"SMD REPER";1720862247;1720862442;"https://www.deezer.com/track/3155153";"https://open.spotify.com/track/1Nt0O2VIAhUTRIeQfaPhoZ";"https://music.apple.com/fr/album/dont-bring-me-down/697497536?i=697499517&uo=4";
"Marcus King";"Mood swings";"Hero";"2024";"ISLAND DEF JAM";1720862440;1720862634;"https://www.deezer.com/track/2728065501";"https://open.spotify.com/track/4cCja4eP2SuiouFLBZy6Ey";;
"The Rodeo";"Arlequine";"Courir, courir, courir";"2023";"CLARO OSCURO / MODULOR";1720862631;1720862871;;"https://open.spotify.com/track/3ubnLtc6q1CDui3eLBMO0k";;
"Simone Dinnerstein";"Something almost being said";"Partita pour piano n°2 en ut min BWV 826 : Courante";"2011";"SONY CLASSICAL";1720862869;1720863007;;;;
"Jono Heyes";"Cantar la guitarra";"Cantar la guitarra";"2023";"ASPHALT TANGO";1720863004;1720863360;;"https://open.spotify.com/track/3Yvkea29E4AmnTWV3iyXM0";;
"Keziah Jones";"Rhythm is love";"All praises";"2003";"EMI";1720863358;1720863653;;"https://open.spotify.com/track/4gE6NiXUkXQS6cjMPmZbLz";;
"Brian Lopez";"Tidal";"3000 Stories";"2023";"GATES PASS MUSIC";1720863652;1720863861;"https://www.deezer.com/track/2204708407";"https://open.spotify.com/track/7IFYX8ybZz11qaYxoaSwHg";;
"Pascal Comelade";"Traffic d'abstraction";"Like a rolling stone";"1993";"DELABEL";1720863857;1720863963;;;;
"Al Jarreau";"Ain't no sunshine / Lean on me / kissing my love";"Ain't no sunshine";"1994";"AB PRODUCTION";1720863964;1720864086;;;;
"Ulrika Spacek";"Compact trauma";"Lounge angst";"2023";"TOUGH LOVE";1720864084;1720864314;;"https://open.spotify.com/track/6R1BvDAzTGQVgID7rC0Zhx";;
"Vern Matz";"Nice guys love you (vol. 4)";"Mall of America";"2023";"NICE GUYS";1720864314;1720864501;;"https://open.spotify.com/track/2z3AkRCwCE5qjNVc5zepc4";;
"Negril";"Negril";"Honey coral rock";"1975";"ESOLDUN";1720864497;1720864726;;;;
"Jalen Ngonda";"Illusions";"Illusions";"2024";"DAPTONE RECORDS";1720864725;1720864939;"https://www.deezer.com/track/2620331282";"https://open.spotify.com/track/0FdvQVBKMN5Vc2SiN7bU0Z";"https://music.apple.com/fr/album/illusions/1726226096?i=1726226103&uo=4";
"Benny Sings";"Music";"Break away";"2021";"STONES THROW";1720864938;1720865142;"https://www.deezer.com/track/1179688692";"https://open.spotify.com/track/1dYKpQ2FDIpGqdNlw2ZjRY";;
"Maxwell Farrington";"Yuletide & I'll tide with Yann";"Pass the roast potatoes please";"2022";"UPTON PARK";1720865141;1720865286;;"https://open.spotify.com/track/3xr0uGUKlCfRcZ0CBzaopq";;
"Sun Atlas";"The source";"The source";"2024";"MOCAMBO RECORDS";1720865283;1720865432;"https://www.deezer.com/track/2662701862";"https://open.spotify.com/track/16wN4UqJYTFicSlmPcYyQa";"https://music.apple.com/fr/album/the-source/1730964842?i=1730965021&uo=4";
"Molly Lewis";"On the lips";"Porque te vas";"2024";"JAGJAGUWAR";1720865430;1720865617;;"https://open.spotify.com/track/4gz8byCTwlLFFqMYyVhQ32";;
"M83";"Hurry up we're dreaming";"Wait";"2011";"NAIVE RECORDS";1720865612;1720865951;;"https://open.spotify.com/track/3rTnGUeDrnZV22DvRuUuXr";;
"Francoiz Breut";"Crever l'asphalte";"Crever l'asphalte";"2024";"6T2";1720865947;1720866133;;"https://open.spotify.com/track/3nHdM5QweTqnTfpib7W3fV";;
"Mark William Lewis";"Pleasure is everything";"Life with life";"2022";"HI NEW FATE";1720866131;1720866258;;"https://open.spotify.com/track/3qSOQl1OPTrFaUvs5rZ9HE";;
"Mavis Staples";"Worthy";"Worthy";"2024";"ANTI";1720866257;1720866465;;"https://open.spotify.com/track/5SYYkUKQRdi0FuaB9vJfOw";"https://music.apple.com/fr/album/worthy/1749132131?i=1749132135&uo=4";
"Masok";"Puzzle vol 5";"Wedding day";"2023";"RAW TAPES";1720866463;1720866637;;"https://open.spotify.com/track/2CC7YxSbg57JpoUYTfNFku";;
"Metronomy";"With balance";"With balance";"2024";"NINJA TUNE";1720866636;1720866814;;"https://open.spotify.com/track/3581zkJzluGgdfLkELdXk9";;
"Andrew Bird";"Outside problems";"Heaven's boughs";"2023";"LOMA VISTA RECORDINGS";1720866810;1720866951;"https://www.deezer.com/track/2358287775";"https://open.spotify.com/track/2IK4WtiUZ1u6V2Cu7G0RWz";;
"Souad Massi";"Sequana";"Sequana";"2022";"BACKING TRACK PRODUCTION / VIRGIN MUSIC";1720866944;1720867136;"https://www.deezer.com/track/1814115397";"https://open.spotify.com/track/2Y4JQczLs5ZJ51SO6wFoJ1";;
"Santa Esmeralda";"Cette année là ! 1977";"Don't let me be misunderstood";"1977";"WARNER";1720867136;1720867340;;;;
"Quantum Quantum";"La rencontre";"La rencontre";"2022";"LE CEPE RECORDS";1720867339;1720867562;"https://www.deezer.com/track/1954225307";"https://open.spotify.com/track/3u39HLdsp0sWRXMePLjas7";"https://music.apple.com/fr/album/la-rencontre/1652656271?i=1652656272&uo=4";
"Jimi Tenor";"Intervision";"Tesla";"1996";"WARP";1720867560;1720867853;;;;
"Arjuna Oakes";"Motel";"Motel";"2024";"ALBERT'S FAVOURITES LTD.";1720867751;1720867954;;"https://open.spotify.com/track/5qQ8iwK5eFTbHl7kj4ERXU";"https://music.apple.com/fr/album/motel/1745305754?i=1745305831&uo=4";
"Dog Park";"Festina lente";"Sunny";"2024";"GEOGRAPHIE";1720867954;1720868143;;;;
"R.E.M.";"Automatic for the people";"Man on the moon";"1992";"WB";1720868140;1720868451;;"https://open.spotify.com/track/4jLv3tDBu8ww2R07DvL12s";;
"Flavien Berger";"Mars balnéaire";"Mars balnéaire";"2014";"PAN EUROPEAN RECORDING";1720868448;1720868743;"https://www.deezer.com/track/1280408212";"https://open.spotify.com/track/7k3OYCiega7lTkl0Rp58OI";;
"Hasna";"Hasna";"Marsoul il hob";"2003";"EMI";1720868744;1720869017;"https://www.deezer.com/track/7868301";;;
"Finn Rees";"Dawn is a melody";"Looking up";"2024";"MR BONGO";1720869014;1720869275;;"https://open.spotify.com/track/4G6Ki9Aoa3Xwq8RoWTNoXF";"https://music.apple.com/fr/album/looking-up/1733271604?i=1733271753&uo=4";
"Buffalo Springfield";"Box set";"For what it's worth";"1967";"VIRGIN";1720869274;1720869431;"https://www.deezer.com/track/3586842";;;
"The Youngbloods";"BOF / Forrest Gump";"Let's get together";"1967";"EPIC";1720869429;1720869704;;;;
"Forest Law";"Zero";"Niceties";"2024";"BONGO JOE";1720869701;1720869907;"https://www.deezer.com/track/2744330741";"https://open.spotify.com/track/53fN2GbWBNYYFCr4pmacV9";"https://music.apple.com/fr/album/niceties/1740315097?i=1740315105&uo=4";
"A4 Reggae Orchestra";"A4 Reggae Files / Vol 1";"Star Wars";"2014";"A4 REGGAE ORCHESTRA";1720869903;1720870108;;"https://open.spotify.com/track/0ZQsi5J0bOPjwDjHxzCyk7";;
"Cocoa Tea";"The sweet sound of Cocoa Tea";"Good life";"2008";"VP MUSIC";1720870107;1720870346;;;;
"MC Solaar";"Prose combat";"Dieu ait son âme";"1994";"POLYDOR";1720870343;1720870625;;"https://open.spotify.com/track/4xDv2r61ycUofEfVe2u1TF";;
"Supastition";"All that was left unsaid";"Look at god ! (feat. E.Smitty)";"2024";"AUTOPRODUCTION";1720870624;1720870811;;;;
"Alan Moorhouse";"Blow Up Presents Exclusive Blend Volume 2";"Soul skimmer";"1970";"BLOW UP RECORDS";1720870809;1720870935;;"https://open.spotify.com/track/6HuymD6qkaSdMG57xvrQVi";;
"The Bar Kays";"Rhythm'n blues";"Soul finger";"1967";"CARR/805";1720870927;1720871063;;;;
"Otis Redding";"The Otis Redding story";"Day tripper";"1966";"ATLANTIC";1720871062;1720871227;"https://www.deezer.com/track/61287391";"https://open.spotify.com/track/2ne6fKEUSWugOPtZ0BW9pc";;
"Satellite Jockey";"Plays music !";"Moonlight walk";"2024";"ANOTHER RECORD";1720871225;1720871341;;"https://open.spotify.com/track/4jbTQuQpOR89kYwT8PbPjL";"https://music.apple.com/fr/album/moonlight-walk/1723859973?i=1723860529&uo=4";
"Julie Abbe";"Take me away";"Take me away";"2024";"AUTOPRODUCTION";1720871340;1720871667;"https://www.deezer.com/track/2637774272";"https://open.spotify.com/track/74QyB4xbri12aGt1AeE07q";;
"Bonga";"O'melhor de Bonga";"Mona ki ngi xiça";"1972";"BMG";1720871665;1720871960;"https://www.deezer.com/track/11801549";;;
"Lluis Vidal";"Astor Piazzolla : Tango";"La muerte del angel - pour bandoneon et orchestre avec piano";"1996";"";1720871959;1720872130;;;;
"Les Freres Jacques";"Boris Vian chante Boris Vian/Et ses interpretes";"Tango interminable des perceurs de coffres-forts";"1954";"POLYGRAM";1720872130;1720872409;;;;
"Faye Webster";"I know I'm funny haha";"Better distractions";"2021";"SECRETLY CANADIAN";1720872409;1720872836;"https://www.deezer.com/track/1307111162";"https://open.spotify.com/track/3CmcswzHOACDjooV1KLULN";;
"Pink Floyd";"The Piper at the gates of Dawn";"Matilda mother";"1967";"EMI";1720872652;1720872835;;"https://open.spotify.com/track/6SlI8JYwFaESqre47wrQZz";;
"The Sorcerers";"Bebaynetu";"Bebaynetu";"2024";"ATA RECORDS";1720872833;1720873075;;"https://open.spotify.com/track/0TdBVWRqLaQoGkrlE6fOiS";;
"Sababa 5 & Yurika";"Kokoro";"Tokyo Midnight";"2024";"BATOV RECORDS";1720873073;1720873337;;;;
"Creedence Clearwater Revival";"Chronicle";"Green river";"1969";"EAST WEST";1720873336;1720873485;;"https://open.spotify.com/track/11DjZQEZ69EXLo77HVj6yW";;
"Don Cavalli";"Cryland";"Cryland";"2007";"A RAG";1720873484;1720873611;"https://www.deezer.com/track/515859772";;"https://music.apple.com/fr/album/cryland/254324362?i=254325069&uo=4";
"Daniel Lanois";"Player, piano";"Lighthouse";"2022";"MODERN RECORDS";1720873609;1720873980;;"https://open.spotify.com/track/5PTzKmAx8j4eenIlpok4Zj";;
"Francois And The Atlas Mountains";"E volo love";"Piscine";"2011";"DOMINO";1720873793;1720873990;;;;
"Francois And The Atlas Mountains";"E volo love";"Piscine";"2011";"DOMINO";1720873983;1720874180;;;;
"Jamie Xx";"In colour";"Seesaw";"2015";"YOUNG TURKS RECORDINGS";1720873989;1720874258;;"https://open.spotify.com/track/6N9NpkIKu7SLAjZd0IewoV";;
"Nina Simone";"Feeling good - The very best of";"See-Line woman";"1964";"MERCURY";1720874257;1720874412;;"https://open.spotify.com/track/2vyIoVK6ggvXVNEvmIt1vs";;
"Dave Brubeck";"The essential";"Unsquare dance [1961]";"1961";"CBS";1720874410;1720874530;;;;
"C. Tangana";"El Madrileño";"Ingobernable (feat. Gipsy Kings & Nicolas Reyes & Tonino Baliardo)";"2021";"SONY MUSIC";1720874529;1720874714;;;;
"Gipsy Kings";"The big Lebowski";"Hotel California";"1990";"MERCURY";1720874714;1720875059;;;;
"Thomas Bangalter";"Mythologies";"Mythologies : 5. Les amazones";"2023";"ERATO";1720875058;1720875150;;;;
"Mercury Rev";"Deserter's songs";"Tonite it shows";"1998";"V2";1720875148;1720875367;;"https://open.spotify.com/track/4iUuZ1ly7xV2q3p6oj3uxW";;
"Jockstrap";"Hayley";"Hayley";"2018";"KAYA KAYA RECORDS";1720875366;1720875623;;"https://open.spotify.com/track/1BdvrpIx8Rl7Hl38SyQweh";;
"Roland Hollinger";"BOF TV / Unusual sounds";"Dream number two";"1980";"ANTHOLOGY RECORDINGS";1720875621;1720875940;;;;
"Minus & Mrdolly";"Giant stops";"Compteur de tierces (feat. Malu)";"2023";"JAZZEGO";1720875935;1720876052;;;;
"Hiatus Kaiyote";"Love heart cheat code";"Dimitri";"2024";"BRAINFEEDER";1720876048;1720876315;"https://www.deezer.com/track/2725361411";"https://open.spotify.com/track/1a4uzwj1AaLhwWN8rUQxjg";"https://music.apple.com/fr/album/dimitri/1733341271?i=1733341435&uo=4";
"Khruangbin";"A la sala";"A love international";"2024";"DEAD OCEANS";1720876313;1720876568;"https://www.deezer.com/track/2582328662";"https://open.spotify.com/track/3Bbb7sfVmXbJnuy75MidP3";"https://music.apple.com/fr/album/a-love-international/1721004325?i=1721004575&uo=4";
"Chris Isaak";"Wicked game";"Wicked game";"1991";"REPRISE";1720876562;1720876849;;;;
"Juniore";"Méditerranée";"Méditerranée";"2024";"LE PHONOGRAPHE";1720876847;1720877058;"https://www.deezer.com/track/2804941072";"https://open.spotify.com/track/4M7YeM5qkR8Kn5ALCC03Te";;
"Azymuth";"Azymuth";"Morning";"1975";"FAR OUT";1720877056;1720877280;;;;
"Pierre Vassiliu";"Je suis un pingouin";"Qui c'est celui-là";"1974";"Barclay";1720877278;1720877556;;;;
"Julie Driscoll";"A kind of love in 1967-71";"Break it up";"1968";"DISCOFOR";1720877555;1720877734;;;;
"Knower";"Knower forever";"Nightmare";"2023";"AUTOPRODUCTION";1720877733;1720878078;;"https://open.spotify.com/track/2kwn9g8ZPd1nW7TepYxAhl";;
"Super Smash Bros";"The greatest bits";"Zelda main theme / Underworld theme (From 'The legend of Zelda')";"2018";"THE GREATEST BITS";1720878073;1720878256;;;;
"Cocoa Brovas";"Game over";"Super brooklyn (original)";"2002";"YOSUMI RECORDS";1720878253;1720878448;;;;
"Pip Millett";"Tell Jimmy I'm fine";"Enough for you";"2024";"PIP MILLETT";1720878446;1720878595;;"https://open.spotify.com/track/1s4vrDFIHEiqWvwqHhsEw4";;
"Massive Attack";"Mezzanine";"Exchange";"1998";"VIRGIN";1720878591;1720878711;"https://www.deezer.com/track/3129750";"https://open.spotify.com/track/2HuMQkNVpFIsur2cRWWQmX";"https://music.apple.com/fr/album/exchange/724466069?i=724466848&uo=4";
"Ella Fitzgerald/Louis Armstrong";"Porgy and bess";"Summertime";"1958";"";1720878707;1720879003;;;;
"White Feather";"We are the children of the sun";"Summer days golden haze";"1983";"BBE MUSIC";1720879000;1720879235;;;;
"Cool Rainbows";"Whale rocket";"Souther summer sun";"2012";"LIL'CHIEF RECORDS";1720879233;1720879457;;;;
"Flegon";"Extra twist";"Pacific reef";"2019";"DISQUES FLEGON";1720879454;1720879659;;"https://open.spotify.com/track/4eAUpjbuWoAq6IeQ9HXHqt";"https://music.apple.com/fr/album/pacific-reef/1506218934?i=1506219298&uo=4";
"Selman Faris";"Neva";"Yeni gün";"2022";"KIRAZ RECORDS";1720879651;1720879881;;"https://open.spotify.com/track/2UZUbMgT50zibHZU48Ky6W";"https://music.apple.com/fr/album/yeni-g%C3%BCn/1625205973?i=1625206373&uo=4";
"Catastrophe";"Bruce Lee";"Bruce Lee";"2019";"TRICATEL";1720879878;1720880088;"https://www.deezer.com/track/679201832";"https://open.spotify.com/track/5IsBii5SzxlSvbmfXb9spE";;
"Allyn Ferguson";"BOF TV / L'histoire des séries américaines / Vol. 1 et 2";"Drôles de dames (Charlie's angel)";"1988";"TV RECORDS";1720880082;1720880147;;;;
"Paul Skyland";"Seafaring strangers (private yacht)";"Give me your love";"1981";"NUMERO GROUP";1720880145;1720880356;;;;
"Fleetwood Mac";"Rumours";"Dreams";"1977";"WARNER";1720880354;1720880608;"https://www.deezer.com/track/664450";;;
"Cassandra Jenkins";"My light, my destroyer";"Delphinium blue";"2024";"DEAD OCEANS";1720880607;1720880824;;"https://open.spotify.com/track/27ws2QOhH3gNqyy30thMzR";"https://music.apple.com/fr/album/delphinium-blue/1738308923?i=1738308944&uo=4";
"Anko";"Tides";"Landing";"2024";"KRISPY RECORDS";1720880822;1720881007;;"https://open.spotify.com/track/0ncrNcpDFmwedUziIW06xV";"https://music.apple.com/fr/album/landing/1726217680?i=1726217681&uo=4";
"Caroline Loeb";"Best Of Caroline Loeb";"C'est la ouate (radio edit)";"1986";"CHOICE OF MUSIC";1720881007;1720881232;;;;
"The Sos Band";"The best of the sos band";"The finest";"1986";"TABU RECORDS";1720881228;1720881594;;;;
"Forbidden Fruit";"Just begun vol.1 : A journey into Belgian modern grooves";"What to do";"2024";"JUST BEGUN RECORDS";1720881592;1720881841;;"https://open.spotify.com/track/3y6JXzjFknUZyJ1s4Py2Or";;
"Sven Wunder";"Wabi sabi";"Yugen";"2020";"LIGHT IN THE ATTIC RECORDS";1720881840;1720881990;;"https://open.spotify.com/track/6cY6xMGKhX9W8dqus2x7ij";"https://music.apple.com/fr/album/y%C5%ABgen/1671868302?i=1671868671&uo=4";
"Shola Adisa Farrar";"Lost myself";"I have a dream";"2016";"HOT CASA RECORDS";1720881987;1720882299;;;;
"Holger Czukay";"Movie !";"Cool in the pool";"1979";"GROENLAND RECORDS";1720882295;1720882595;;;"https://music.apple.com/fr/album/cool-in-the-pool/1322096708?i=1322097293&uo=4";
"The Kinks";"Face to face";"Sunny afternoon";"1966";"CASTLE COMMUNICATIONS";1720882595;1720882807;;"https://open.spotify.com/track/09Plbz3Ja2gxU9xCsqA5KY";;
"Non Identifie";"Perry Lee Scratch/Hold of death";"Hold on death";"1993";"RHINO RECORDS";1720882806;1720882985;;;;
"Blundetto & Pupajim";"Tancarville";"Parenthèses";"2024";"LES RYTHMES RUBAN";1720882980;1720883150;;;"https://music.apple.com/fr/album/parenth%C3%A8ses/1729162048?i=1729162391&uo=4";
"Dionne Warwick";"The Golden CD Collection";"Walk on by";"1964";"BULDOG";1720883149;1720883313;;"https://open.spotify.com/track/3xsOtNxtBW0oTI1OWKAzTm";"https://music.apple.com/fr/album/walk-on-by/41688495?i=41688511&uo=4";
"Cesaria Evora";"Miss perfumado";"Miss perfumado";"1992";"MELODIE";1720883312;1720883579;"https://www.deezer.com/track/482683172";"https://open.spotify.com/track/5SuEQhzm4wXX65IjTMqKPF";"https://music.apple.com/fr/album/miss-perfumado/573376804?i=573377339&uo=4";
"Ezechiel Pailhes";"Ventas rumba";"Unless";"2024";"CIRCUS COMPANY";1720883577;1720883733;;"https://open.spotify.com/track/7iiWNgph1an8IZuVaGNmjA";"https://music.apple.com/fr/album/unless/1729876179?i=1729876357&uo=4";
"Kyrie Kristmanson";"Venus rising";"Talk - arrangement pour voix piano préparé et percussions";"2024";"Evidence";1720883733;1720883865;;;;
"Fiona Apple";"Extraordinary machine";"Extraordinary Machine";"2005";"EPIC";1720883865;1720884087;"https://www.deezer.com/track/532989";"https://open.spotify.com/track/5h9Iek7Hp9wayRt7fBp7Ab";"https://music.apple.com/fr/album/extraordinary-machine/153432152?i=153432187&uo=4";
"Wings";"Wings at the speed of sound";"Let 'em in";"1973";"PARLOPHONE";1720884087;1720884394;"https://www.deezer.com/track/5664758";;;
"Ennio Morricone";"Bof / Il etait une fois dans l'ouest";"Farewell to Cheyenne";"1969";"RCA";1720884393;1720884549;;;;
"The New Mastersounds";"Therapy";"Whistle song";"2014";"LEGERE RECORDINGS";1720884549;1720884752;;"https://open.spotify.com/track/37KA0959ELGzr59u2sRQ0x";"https://music.apple.com/fr/album/whistle-song/910124900?i=910124969&uo=4";
"Dopamoon";"Encore (feat. Napkey)";"Encore (feat. Napkey)";"2024";"ALTER K";1720884752;1720884948;;;;
"The Mauskovic Dance Band";"Down in the basement (EP)";"Tuto Bay";"2018";"SOUNDWAY";1720884948;1720885156;;"https://open.spotify.com/track/2exc3mSXey6j3WfqIVh4fF";"https://music.apple.com/fr/album/tuto-bay/1611667472?i=1611667680&uo=4";
"Charles Blackwell";"Britxotica goes east - Persian pop and casbah jazz from the wild british isles !";"Persian twist";"1962";"TRUNK";1720885155;1720885318;"https://www.deezer.com/track/126907959";;;
"Googoosh";"Googoosh golden songs, vol 2 - Persian music";"Nemiyad";"";"CALTEX RECORDS";1720885313;1720885525;;"https://open.spotify.com/track/2lQOvwwMQmf8ATFeT9FSKW";"https://music.apple.com/fr/album/nemiyad/286588162?i=286588176&uo=4";
"Gorillaz";"Demon days";"Dirty Harry";"2005";"EMI";1720885524;1720885745;;"https://open.spotify.com/track/2bfGNzdiRa1jXZRdfssSzR";"https://music.apple.com/fr/album/dirty-harry/850571319?i=850571369&uo=4";
"Peter Bjorn And John";"Living thing";"Nothing to worry about";"2009";"V2";1720885744;1720885920;;"https://open.spotify.com/track/19wb6wNwgjLg69XQH94Vua";"https://music.apple.com/fr/album/nothing-to-worry-about/1443765416?i=1443765667&uo=4";
"Dave Guy";"Ruby";"Morning glory";"2024";"BIG CROWN RECORDS";1720885918;1720886054;"https://www.deezer.com/track/2846105202";"https://open.spotify.com/track/4JtUQMFi4YoDedtMELQWXs";"https://music.apple.com/fr/album/morning-glory/1735565219?i=1735565232&uo=4";
"Aaron Frazer";"Into The Blue";"Time will tell";"2024";"DEAD OCEANS";1720886049;1720886291;"https://www.deezer.com/track/2704047122";"https://open.spotify.com/track/4OqIvsnwhSlpNOMNePpZsc";;
"Diane Tell";"Chimères";"Souvent longtemps enormement";"1981";"TUTA MUSIC";1720886291;1720886547;"https://www.deezer.com/track/15556926";;;
