"Artist";"Album";"Song";"Year";"Label";"start";"end";"deezer";"itunes";"spotify"
"Megaherz";"Des jeunes gens mödernes / Vol. 3 [Post Punk, Cold Wave, et culture Novo en France (1978 - 1983)]";"Manche Atlantique";"2020";"KWAIDAN";1726945111;1726945430;;"https://music.apple.com/fr/album/manche-atlantique/1542237823?i=1542238486&uo=4";"https://open.spotify.com/track/5YeagN3zv15NY2EaROKVHA"
"Kara Jackson";"Why does the earth give us people to love ?";"Pawnshop";"2023";"SEPTEMBER RECORDINGS";1726945428;1726945584;;"https://music.apple.com/fr/album/pawnshop/1658830849?i=1658830868&uo=4";"https://open.spotify.com/track/5YTBLQ5C8cG38Ch41jiJNl"
"Stonewall Jackson";"The essential Stonewall Jackson";"The house of bottles and cans";"1973";"COLUMBIA NASHVILLE LEGACY";1726945581;1726945742;;;
"Marcel Dadi";"La guitare à Dadi n°3";"Saturday night shuffle";"1974";"CEZAME";1726945742;1726945876;;;
"Kenny Burrell";"Weaver Of Dreams";"That old feeling";"1960";"COLUMBIA";1726945873;1726946078;;;
"Antonio Carlos Jobim";"Inedito";"Samba de uma nota so";"1987";"ARIOLA";1726946077;1726946253;;;
"Bebeto";"Bebeto";"Balanço da felicidade";"1992";"SOM LIVRE";1726946252;1726946449;;"https://music.apple.com/fr/album/balan%C3%A7o-da-felicidade/1397631984?i=1397632391&uo=4";"https://open.spotify.com/track/3y432C5ncgRwtb7LWn2PhE"
"Eri Kojima";"Light mellow dream";"Lonely feelin '";"1984";"PONY CANYON";1726946447;1726946763;;;
"Weather Report";"Heavy weather";"Harlequin";"1977";"LEGACY/SONY";1726946760;1726946996;;"https://music.apple.com/fr/album/harlequin/393987014?i=393989208&uo=4";"https://open.spotify.com/track/4AB1oc7TYPx68VSpcr7x7h"
"Who Parked The Car";"Amande";"Amande";"2023";"RESOLUTION RECORDS";1726946995;1726947332;"https://www.deezer.com/track/2217974437";;"https://open.spotify.com/track/7wkcjona3TJHQbR2CMYY7P"
"Oan Kim & The Dirty Jazz";"Rebirth of innocence";"Tall man little horse";"2024";"ARTWORK RECORDS / PIAS";1726947331;1726947501;;"https://music.apple.com/fr/album/tall-man-little-horse/1726461699?i=1726461703&uo=4";"https://open.spotify.com/track/2orshox7t4YDvRJkmHGmfU"
"Terry Callier";"Occasional rain";"Ordinary Joe";"1972";"CHESS";1726947498;1726947749;;"https://music.apple.com/fr/album/ordinary-joe/1442435310?i=1442435317&uo=4";"https://open.spotify.com/track/6AkGkimvrVzVe8Btgy0FRL"
"Carly Blackman";"Journey to the end of the waves";"Robin Hood";"2022";"RUPTURE RECORDS";1726947746;1726947936;;;
"La Luz";"News of the universe";"Moon in reverse";"2024";"SUB POP RECORDS";1726947933;1726948044;"https://www.deezer.com/track/2650211122";"https://music.apple.com/fr/album/moon-in-reverse/1729256794?i=1729256987&uo=4";"https://open.spotify.com/track/3xn2mEMDcbSN7Twel9tQbn"
"Jah Thomas";"Music maker from Jamaica";"General 007";"1979";"ACID JAZZ ACQUISITIONS";1726948042;1726948247;;"https://music.apple.com/fr/album/general-007/168507100?i=168507163&uo=4";"https://open.spotify.com/track/1HfxznlGgZYxs763EV3JAS"
"The Police";"Outlandos d'amour";"Can't stand losing you";"1978";"AM RECORDS";1726948244;1726948422;;"https://music.apple.com/fr/album/cant-stand-losing-you/1440804541?i=1440805029&uo=4";"https://open.spotify.com/track/6DjKJgwe9c90Bd2iya0fre"
"Dogs";"Cette ville est un enfer";"Cette ville est un enfer";"1980";"PHILIPS";1726948418;1726948622;;"https://music.apple.com/fr/album/cette-ville-est-un-enfer/1443752629?i=1443753201&uo=4";
"Eyedress";"Let's skip to the wedding";"Jealous";"2020";"LEX RECORDS";1726948601;1726948724;;;"https://open.spotify.com/track/0AKS1WVEOUSYa3D2ZyOJvM"
"Fat Jon";"Plaything : Cipher";"New galactica era";"2022";"SICHTEXOT";1726948722;1726948802;"https://www.deezer.com/track/1633838962";"https://music.apple.com/fr/album/new-galactica-era-mixed/1669101357?i=1669101373&uo=4";"https://open.spotify.com/track/6Cor3NgmDepswvsWA9WmGx"
"Peven Everett";"Studio Confessions";"I can give it";"2002";"GENUINE";1726948800;1726949033;;;
"Jamiroquai";"The return of the space cowboy";"Light Years";"1994";"SONY";1726949032;1726949379;;;"https://open.spotify.com/track/3PAlwKmnaR41eB1pYLVbCT"
"Cortex";"Troupeau bleu";"Troupeau bleu";"1975";"UNDERDOG";1726949368;1726949667;"https://www.deezer.com/track/132031424";;"https://open.spotify.com/track/2DTHWr5NK1igQZxctpYTA9"
"Nancy Wilson";"Outta sight!";"Spinning wheel";"1969";"BLUENOTE";1726949662;1726949820;"https://www.deezer.com/track/593703532";"https://music.apple.com/fr/album/spinning-wheel/1442736186?i=1442736278&uo=4";"https://open.spotify.com/track/3i9xKYbacwBVLMMjie9gsl"
"Ella Fitzgerald & Louis Armstrong";"Ella and Louis again";"Comes Love";"1957";"VERVE";1726949819;1726949963;;"https://music.apple.com/fr/album/comes-love/1442955474?i=1442955815&uo=4";
"Claude Nougaro";"Toulouse / Vol.2";"Armstrong";"1965";"PHILIPS";1726949960;1726950153;;;
"Rita Marley";"Studio one women / Vol. 2";"Friends & lovers";"1966";"SOUL JAZZ RECORDS";1726950160;1726950342;;;
"Elizabeth King";"Soul provider";"Be so glad";"2024";"BIBLE & TIRE RECORDING";1726950341;1726950581;"https://www.deezer.com/track/2616531292";"https://music.apple.com/fr/album/be-so-glad/1725169214?i=1725169348&uo=4";"https://open.spotify.com/track/3qRGL46FAmQTiDSqQozWC6"
"Papooz";"Green juice";"Wanted";"2016";"SONY";1726950578;1726950706;;"https://music.apple.com/fr/album/wanted/1691061006?i=1691061510&uo=4";"https://open.spotify.com/track/3MDalkKaDhAGPcUdy7Kjd6"
"Luna Li";"When a Thought Grows Wings";"Fantasy";"2024";"IN REAL LIFE MUSIC";1726950700;1726950923;"https://www.deezer.com/track/2777683031";"https://music.apple.com/fr/album/fantasy/1744215903?i=1744216255&uo=4";"https://open.spotify.com/track/7sY3U4am8kLY8vQeN3Qtdo"
"Bibio";"Silver wilkinson";"The first daffodils";"2013";"WARP";1726950917;1726951091;;"https://music.apple.com/fr/album/the-first-daffodils/608419986?i=608419987&uo=4";"https://open.spotify.com/track/5TpEhnXqov3M47FotW51hF"
"Boards Of Canada";"Tomorrow's harvest";"Cold earth";"2013";"WARP RECORDS";1726951086;1726951308;;"https://music.apple.com/fr/album/cold-earth/641229267?i=641229452&uo=4";"https://open.spotify.com/track/3D37FsVAqvQFAddR3JcJ3e"
"Radiohead";"OK Computer";"Lucky";"1997";"PARLOPHONE";1726951281;1726951536;;;"https://open.spotify.com/track/14xj58ZexBaEaHARb11Cqs"
"Beth Gibbons";"Lives Outgrown (Edition Deluxe)";"Burden Of Life";"2024";"DOMINO RECORDING CO LTD";1726951539;1726951750;;"https://music.apple.com/fr/album/burden-of-life/1728144209?i=1728144216&uo=4";"https://open.spotify.com/track/4nqZIOgiliWDxEhOResTub"
"Renée Reed";"Renée Reed";"Until tomorrow";"2021";"KEELED SCALES";1726951747;1726951867;;"https://music.apple.com/fr/album/until-tomorrow/1547717893?i=1547717901&uo=4";"https://open.spotify.com/track/6cWWUg9HA6JJR89DldUf0d"
"Master Phil";"Ibiza (acoustic)";"Ibiza (acoustic)";"2024";"";1726951870;1726952149;;;
"Steely Dan";"Aja";"Aja";"1977";"CARRERE";1726952149;1726952626;;;"https://open.spotify.com/track/2cgNpsfZcBzdgeNPEeCnue"
"Alain Bashung";"Osez Josephine";"Osez Josephine";"1991";"BARCLAY";1726952634;1726952810;"https://www.deezer.com/track/983903";"https://music.apple.com/fr/album/osez-jos%C3%A9phine/1442929914?i=1442930663&uo=4";"https://open.spotify.com/track/3XJG4svqKswsr2ixWNgjg1"
"Ry Cooder";"Chávez ravine";"Chinito chinito";"2005";"NONESUCH";1726952807;1726953097;;;"https://open.spotify.com/track/27YVc0r5oH6EPATnGwvm98"
"Billie Eilish";"Hit me hard and soft";"Lunch";"2024";"DARKROOM";1726953095;1726953272;"https://www.deezer.com/track/2801558032";"https://music.apple.com/fr/album/lunch/1739659134?i=1739659140&uo=4";"https://open.spotify.com/track/629DixmZGHc7ILtEntuiWE"
"Abunai";"Chrysalis";"Photon";"2022";"TARTELET RECORDS";1726953271;1726953391;"https://www.deezer.com/track/1656258102";;"https://open.spotify.com/track/147TWwDzm49YT3n42oWGqk"
"Baxter Dury";"Happy soup";"Isabel";"2011";"REGAL";1726953392;1726953615;;"https://music.apple.com/fr/album/isabel/693419923?i=693419925&uo=4";"https://open.spotify.com/track/7xM3HtIzEEbfi3q6cWGbJJ"
"Gorillaz";"Demon days";"Last living souls";"2005";"PARLOPHONE";1726953609;1726953799;;"https://music.apple.com/fr/album/last-living-souls/850571319?i=850571365&uo=4";"https://open.spotify.com/track/7JzmCjvB6bk48JghLyrg8N"
"Quatuor Pavao";"Someone to watch over me";"Annie get your gun (com mus) : There's no business like show business - arrangement pour quatuor à cordes";"2006";"LANDOR RECORDS";1726953798;1726953970;;;
"Nicole Cassandra Smit";"Third in line";"Birdsong (feat. Kameelah Waheed)";"2022";"LILJEKONVALJ RECORDS";1726953967;1726954177;"https://www.deezer.com/track/1724735727";"https://music.apple.com/fr/album/birdsong-feat-kameelah-waheed/1619968461?i=1619968470&uo=4";
"Edwin Birdsong";"Discovered : A collection of Daft Punk samples";"Cola Bottle Baby";"1979";"RAPSTER RECORDS";1726954183;1726954492;"https://www.deezer.com/track/698856402";;"https://open.spotify.com/track/7EVDIXEOFAAvzwu6xk0nUz"
"Chichi & Banane";"Littérature de ficelle";"Le pastis";"2021";"MANIVETTE RECORDS";1726954489;1726954588;;;
"The Champs";"The very best of";"Tequila";"1958";"ONE DAY MUSIC";1726954587;1726954714;;;"https://open.spotify.com/track/020XZ8mDVjzbnmvjL6GKls"
"Lloretta Lynn And Conway Twitty";"Compil./ Country soul sisters / Women in country music 1952-78";"You're the reason our kids are ugly";"1978";"SOUL JAZZ RECORDS";1726954716;1726954864;;;
"Spencer Cullum";"Spencer Cullum's coin collection 2";"Cold damp valley";"2023";"FULL TIME HOBBY";1726954860;1726955006;"https://www.deezer.com/track/2172030347";;"https://open.spotify.com/track/0PozErv96kQLNGyR8JKPdQ"
"Lucia De Carvalho";"Pwanga";"Somahaka (feat. Sanaelle)";"2022";"ZAMORA LABEL";1726955001;1726955168;;;
"Joao Donato";"Quem é quem";"Chorou, chorou";"1973";"EMI MUSIC BRASIL";1726955163;1726955322;"https://www.deezer.com/track/424087702";"https://music.apple.com/fr/album/chorou-chorou/1442636237?i=1442636444&uo=4";
"Daida";"Thunderbird";"Thunderbird";"2024";"JAZZTRONICZ";1726955321;1726955586;;"https://music.apple.com/fr/album/thunderbird/1752175927?i=1752176276&uo=4";"https://open.spotify.com/track/28MxBvn5zt1NTUTnb2HSk5"
"Metronomy";"Salted caramel ice cream";"Salted caramel ice cream (radio edit)";"2019";"BECAUSE";1726955582;1726955757;;;
"Johnny Osbourne";"Out of many : 50 years of reggae music";"Ice cream Love";"1980";"VP MUSIC";1726955756;1726955955;;"https://music.apple.com/fr/album/ice-cream-love/383356551?i=383357280&uo=4";"https://open.spotify.com/track/16DTl4nJDz444OcvTlbxxD"
"Gang Starr";"Step In The Arena";"Love sick";"1990";"CHRYSALIS";1726955953;1726956156;;;
"Bireli Lagrene";"Bireli Lagrene en public à Carnegie Hall";"Rue de Pierre";"1984";"HARMONIA";1726956173;1726956408;"https://www.deezer.com/track/63119374";;
"Werther";"Werther";"Litoral";"1970";"ALTERCAT";1726956407;1726956617;;;
"David Lafore";"II";"Au bord de la mer";"2007";"L AUTRE DIST";1726956616;1726956846;;"https://music.apple.com/fr/album/au-bord-de-la-mer/461108172?i=461108475&uo=4";
"Khruangbin";"A la sala";"Todavia viva";"2024";"DEAD OCEANS";1726956841;1726957099;"https://www.deezer.com/track/2582328612";;"https://open.spotify.com/track/4fG70GdfEBkQhH6VgTzK5r"
"Common Saints";"Idol eyes";"Letting go";"2020";"STARSONICS";1726957102;1726957323;;"https://music.apple.com/fr/album/letting-go/1529439512?i=1529439514&uo=4";"https://open.spotify.com/track/0M2YpzPH2fvajTJzsupNzr"
"George Benson";"Talkin' Verve";"Sunny";"1968";"VERVE";1726957317;1726957489;"https://www.deezer.com/track/548853392";"https://music.apple.com/fr/album/sunny/1442267056?i=1442267448&uo=4";"https://open.spotify.com/track/4SsYEBMS6glreI8XXAtVMw"
"Benny Sings";"Music";"Lost again";"2021";"STONES THROW";1726957487;1726957656;"https://www.deezer.com/track/1179688682";"https://music.apple.com/fr/album/lost-again/1545059519?i=1545059736&uo=4";"https://open.spotify.com/track/3zhZfDhyKtAPRtdSMVun3a"
"Billy Idol";"Flushed away (music from the motion picture)";"Dancing with myself";"1980";"";1726957650;1726957936;"https://www.deezer.com/track/67753862";;
"Automatic";"Excess";"Venus hour";"2022";"STONES THROW RECORDS";1726957941;1726958109;"https://www.deezer.com/track/1634562362";"https://music.apple.com/fr/album/venus-hour/1607040683?i=1607041154&uo=4";"https://open.spotify.com/track/7g3pzWgOF5SzfGSaxAslfN"
"17 Hippies";"Heimlich";"Apache";"2007";"BUDA MUSIQUE";1726958106;1726958288;;;"https://open.spotify.com/track/1AcA0UGzHY8kUw0wjSk0pN"
"Johnny Montreuil";"Zanzibar";"Visions de Manu";"2024";"LES FACETIES DE LULUSAM";1726958287;1726958575;;;"https://open.spotify.com/track/0MdsCvs1iALqJv1RjBVn1j"
"The Bees";"Sunshine hit me";"Angryman";"2002";"LABELS";1726958575;1726958820;"https://www.deezer.com/track/6011074";;
"Ray Charles";"The definitive Ray Charles";"It should've been me";"1953";"ATLANTIC";1726958818;1726958975;;;
"Max Artved";"Carl Nielsen : Musique de chambre / Vol. 1";"Humoresque pour hautbois et piano en ré min op 2 n°2 FS 8 n°2";"2007";"DACAPO";1726958968;1726959144;;;
"Anne Sylvestre";"Comment je m'appelle";"Les gens qui doutent";"1977";"EPM RECORDS";1726959133;1726959305;;;
"Clint Eastwood";"Complete Clint: The Singles & More (1961-1962)";"Cowboy wedding song (hawaiian wedding song)";"2021";"JASMINE RECORDS";1726959304;1726959456;;;
"Hawaiian Pistoleros";"Me and my shadow";"Bubbles in my beer";"2019";"COCONUT ISLAND PRODUCTION";1726959456;1726959617;;;"https://open.spotify.com/track/7tU2PefvgWphCtxzwM4arV"
"Patsy Montana";"Rounding up the gals : Great female country";"Mama never said a word about love";"1948";"JASMINE RECORDS";1726959616;1726959767;;;
"Bruns, George";"BOF The Jungle Book";"Le livre de la jungle : What'cha wanna do";"1990";"Walt Disney";1726959775;1726959960;;;
"Andre Claveau";"Andre Claveau : 66 succes inoubliables (cd2)";"Été";"1949";"MC PRODUCTION";1726959959;1726960124;;;
"Leo Sayer";"Bof / Charlie et ses droles de dames";"You make me feel like dancing";"1976";"COLUMBIA";1726960123;1726960292;"https://www.deezer.com/track/12179241";"https://music.apple.com/fr/album/you-make-me-feel-like-dancing/318335166?i=318335226&uo=4";"https://open.spotify.com/track/3DZ11M7LSpVQzYHnFx3i95"
"Freddie Scott";"Cry to me";"(you) got what I need";"1967";"SONY MUSIC";1726960288;1726960465;"https://www.deezer.com/track/637880";;
"Aloe Blacc";"Good things";"Good things";"2010";"STONES THROW";1726960475;1726960714;;;"https://open.spotify.com/track/7GDgo5oFzdW1fX5qROQhcE"
"Hoazin";"Voilà";"Party at Benson's (radio edit)";"2023";"AUTOPRODUCTION";1726960712;1726960995;;;
"Alex Van Pelt";"Off the clock";"Complicated";"2023";"KIDDERMINSTER";1726960994;1726961168;;;"https://open.spotify.com/track/2wxNrcPvwdPaJRRGd7zNZ2"
"Voyou";"Les royaumes minuscules";"Là-haut";"2023";"SONY MUSIC";1726961167;1726961388;"https://www.deezer.com/track/2041041077";"https://music.apple.com/fr/album/l%C3%A0-haut/1656771718?i=1656771967&uo=4";"https://open.spotify.com/track/0aWr7q4q2HDJXybH7hJweD"
"Daniel Martin Moore";"In the cool of the day";"Up above my head";"2011";"SUB POP";1726961389;1726961584;;;"https://open.spotify.com/track/5SyAYOsAMNfTm6uXrxCnQ8"
"Florin Niculescu";"Le temps des violons";"More than you know";"2021";"LABEL OUEST";1726961582;1726961918;;;"https://open.spotify.com/track/1sSdln0Vok2mlOoO9p8DH6"
"Ensemble Calmus";"Ensemble Calmus : Touched";"Shape of my heart";"2012";"CARUS";1726961916;1726962151;;;
"Ignacio Maria Gomez";"Belesia";"Omeñiso";"2020";"HELICO";1726962152;1726962451;;"https://music.apple.com/fr/album/ome%C3%B1iso/1536090159?i=1536090169&uo=4";"https://open.spotify.com/track/67MH9hpGJQoivKhC4bu8Ow"
"Bill Withers";"Bill Withers greatest hits";"Lovely day";"1972";"CBS";1726962446;1726962693;"https://www.deezer.com/track/70016835";;
"Unessential Oils";"Unessential oils";"Suds";"2024";"SECRET CITY RECORDS";1726962684;1726962841;"https://www.deezer.com/track/2617264792";"https://music.apple.com/fr/album/suds/1725353502?i=1725353673&uo=4";"https://open.spotify.com/track/1fNE3dFqRRUkaG4hh4uXHV"
"Bo/Big City";"BOF / Big city";"The good, the oil and the beauty";"2010";"MOVIE SCORE";1726962836;1726963065;;;
"Saravah Soul";"Shapes 08 02";"Oil is thicker than blood";"2008";"TRU THOUGHTS";1726963061;1726963335;;"https://music.apple.com/fr/album/oil-is-thicker-than-blood/308528509?i=308528510&uo=4";"https://open.spotify.com/track/1oQVASdbqDqznLSYqShwVm"
"Regg Lyss";"Vive les gestes";"Mets de l'huile !";"1992";"WAGRAM MUSIC";1726963334;1726963580;;;
"Baba Brooks & His Band";"Treasure Isle Presents Ska";"River bank (pt. 1)";"1963";"TROJAN BUDGET";1726963588;1726963712;;;
"Josephine Baker";"Americans in Paris (Vol. 2) 1931-1940";"You're driving me crazy";"1931";"EMI";1726963710;1726963852;;;
"Hank Williams";"Hey Good Lookin'";"I'd still want you";"1951";"PROPER RECORDS";1726963849;1726964026;;;
"Judy Collins";"Maid of constant sorrow & Golden apples of the sun";"O daddy be gay";"1961";"ELEKTRA";1726964025;1726964178;;;
"The Devil Makes Three";"The devil makes three";"Beneath the piano";"2007";"MILAN";1726964186;1726964337;;;
"The Shadows";"F.B.I.";"The stranger";"1960";"EMI";1726964333;1726964487;;;
"Nurse";"Easy lover";"I don't care";"1982";"SMAP RECORDS";1726964493;1726964767;;;"https://open.spotify.com/track/5Om3Ho8bzQyPzz8avojnly"
"Bibi Club";"Feu de garde";"Rue du repos";"2024";"SECRET CITY RECORDS";1726964764;1726964953;;"https://music.apple.com/fr/album/rue-du-repos/1726022882?i=1726023414&uo=4";"https://open.spotify.com/track/5QLtUlXyc7PC90RuPWwsmn"
"Slowe";"Where the mind wanders";"WYLTK";"2023";"TRU THOUGHTS";1726964958;1726965191;;;"https://open.spotify.com/track/1BTESHo0zzIYCcYbupI66D"
"Lauryn Hill";"The miseducation";"I used to love him";"1998";"RUFFHOUSE/COLUMBIA";1726965188;1726965529;;;
"Diabi";"The love below";"Bubble gum";"2022";"IT IS WHAT IT IS";1726965528;1726965677;;"https://music.apple.com/fr/album/bubble-gum/1660256503?i=1660256958&uo=4";"https://open.spotify.com/track/7AHnLXXofjgoq4yv0QPGIS"
"Elliavir";"Rewind";"Kersine";"2023";"KYUDO RECORDS";1726965647;1726966017;;;"https://open.spotify.com/track/34GmMvEx2cfwQe9lTpMxnV"
"Measha Brueggergosman";"Night and dreams";"Clair de lune op 46";"2010";"DEUTSCHE GRAMMOPHON";1726966018;1726966190;;;
"Bill Henderson";"";"Stranger On The Shore";"";"";1726966181;1726966339;;;"https://open.spotify.com/track/0AUAuQFbeJMPgCKeLnXp8n"
"Boby Lapointe";"L'integrale de Boby Lapointe";"Ca va ca vient";"1964";"PHILIPS";1726966338;1726966475;;;
"Francois De Roubaix";"Motors";"Tante Zita (film) : Loin (Instrumental)";"1968";"LES DISQUES MOTORS";1726966469;1726966625;;;
"Miguel Dias";"Les véritables mariachis";"La bamba";"1959";"ACCORD";1726966626;1726966814;"https://www.deezer.com/track/75073371";;
"Las Mijas";"Coco María presents club coco ¡AHORA! : The latin sound of now";"Ronca (carta para una mija)";"2022";"BONGO JOE";1726966809;1726967025;;;"https://open.spotify.com/track/4mrMJOIEADfaiKA4JGOxGI"
"Devendra Banhart";"Ma";"Is this nice?";"2019";"NONESUCH";1726967019;1726967189;;;"https://open.spotify.com/track/4VFlgxqRvv4WvNFTz3E2rz"
"Patsy Cline";"Country & western hit parade - Hillbilly music 1962";"So wrong";"1962";"BEAR FAMILY RECORDS";1726967208;1726967389;;;
"The Supertights";"The Supertights";"Dark ride";"2020";"Q SOUNDS RECORDING";1726967386;1726967565;;;"https://open.spotify.com/track/3dSyFRjiOBDzZKZmsWFWsr"
"Mild High Club";"Skiptracing";"Chapel perilous";"2016";"STONES THROW";1726967564;1726967827;"https://www.deezer.com/track/446001012";;"https://open.spotify.com/track/3cRmcocq5owkGG9glPPN2U"
"Hiroki Tamaki";"Bhagwan Shree Rajneesh";"River";"1980";"NIPPON COLUMBIA";1726967826;1726968165;;;
"Yves Simon";"Autoportrait";"Les gauloises bleues";"1973";"RCA";1726968165;1726968345;"https://www.deezer.com/track/1687266327";"https://music.apple.com/fr/album/les-gauloises-bleues/1614631391?i=1614631395&uo=4";"https://open.spotify.com/track/5aJsfTNcgOcfO2VWBroYT9"
"Nobuo Uematsu";"BOF / Final Fantasy VII : Remake";"FF VII Remake : Shinra creed";"2020";"SQUARE ENIX MUSIC";1726968342;1726968459;;;
"Florence + The Machine";"Songs from final fantasy XV";"Stand By Me";"2016";"UNIVERSAL-ISLAND RECORDS LTD.";1726968459;1726968700;"https://www.deezer.com/track/130005752";;"https://open.spotify.com/track/5XSU59wtE5CRCAEyHmmGy4"
"The Rolling Stones";"The Rolling Stones singles collection : The London years";"Out of time";"1966";"LONDON";1726968695;1726968891;"https://www.deezer.com/track/9956033";"https://music.apple.com/fr/album/out-of-time/1440769047?i=1440769876&uo=4";"https://open.spotify.com/track/5RFYhFsx88Ged9UNmv5ORj"
"The Black Keys";"Ohio players";"I Forgot To Be Your Lover";"2024";"NONESUCH";1726968893;1726969039;"https://www.deezer.com/track/2680837942";"https://music.apple.com/fr/album/i-forgot-to-be-your-lover/1722539954?i=1722540390&uo=4";"https://open.spotify.com/track/7DHlJLCXFlny3WhjnEL9qY"
"Thee Marloes";"Perak";"True love";"2024";"BIG CROWN RECORDS";1726969034;1726969204;;;"https://open.spotify.com/track/1KspOqWp7tQbJ5GzZbnNTT"
"The Fearless Flyers";"Tailwinds";"Kauai";"2020";"VULF";1726969198;1726969379;;;"https://open.spotify.com/track/0CEUMeWGP5k381RxleZzLc"
"Carlton & The Shoes";"A live injection anthology 1968 to 1979";"Better days";"1973";"TROJAN";1726969378;1726969584;;;
"Africa Negra";"Antologia / Vol 2";"San Victoria";"1990";"BONGO JOE";1726969585;1726969728;;;
"Dizzy Gillespie";"Dizzy in Paris";"Oo bla dee";"1953";"VOGUE";1726969724;1726969906;;;
"Stacey Kent";"Raconte moi";"L'étang";"2010";"EMI";1726969905;1726970166;;;"https://open.spotify.com/track/4AHGKpGAyLzVSvp9TkS88b"
"Eric Lau";"Examples / Vol. 2";"The best good";"2018";"FIRST WORD RECORDS";1726970158;1726970397;"https://www.deezer.com/track/558587832";"https://music.apple.com/fr/album/the-best-good/1436719928?i=1436720064&uo=4";"https://open.spotify.com/track/2q13MepMvs1xzVvAqlIlcn"
"Mikahl Anthony";"Muse";"Buttaflies & brownies";"2024";"R & S RECORDS";1726970395;1726970580;;;"https://open.spotify.com/track/6JAjtWNDro76QE9QKMTFKo"
"Portishead";"Portishead";"Only you";"1997";"GO BEAT";1726970572;1726970870;;;"https://open.spotify.com/track/2qKkC9cODRjIlsdyEkSJLQ"
"Oregon";"In stride";"Summer's end";"2010";"CAMJAZZ";1726970882;1726971180;;"https://music.apple.com/fr/album/summers-end/383160888?i=383160905&uo=4";"https://open.spotify.com/track/7yM3Si0xcQvIajk9MNbgBj"
"Aretha Franklin";"Portrait";"Over the rainbow";"1961";"COLUMBIA";1726971175;1726971332;;"https://music.apple.com/fr/album/over-the-rainbow/425848796?i=425848872&uo=4";"https://open.spotify.com/track/0DnBHyPGqantymrbaoSoa9"
"Martha High & The Italian Royal Family";"Nothing's going wrong";"The end of the rainbow";"2020";"BLIND FAITH";1726971330;1726971594;;;"https://open.spotify.com/track/52hZ8iPER98GfnUaLrVke5"
"Aloa Input";"Devil's diamond memory collection";"The other rainbow";"2021";"SILUH RECORDS";1726971589;1726971774;;"https://music.apple.com/fr/album/the-other-rainbow/1624208159?i=1624208351&uo=4";"https://open.spotify.com/track/1LNaTCGOtVand720IdgGmF"
"Isolde Lasoen";"Oh dear";"Capricorn avenue";"2023";"MAYWAY RECORDS";1726971782;1726972023;;;"https://open.spotify.com/track/5VGToy5pVn1l7of3K3WeHY"
"Alain Bashung";"Osez Josephine";"Madame rêve";"1991";"BARCLAY";1726972019;1726972306;"https://www.deezer.com/track/983907";;"https://open.spotify.com/track/2aQJPmRgbbqMHpv4W2yvWX"
"Natalie Dessay";"Airs d'operas italiens";"Les puritains : Vien diletto";"2007";"VIRGIN";1726972304;1726972631;;;
"Bjork";"Post";"Isobel";"1995";"POLYGRAM";1726972622;1726972968;"https://www.deezer.com/track/2629694222";"https://music.apple.com/fr/album/isobel/1726661078?i=1726661420&uo=4";"https://open.spotify.com/track/2FXjdR7wEPcD5u4Ylqfd5i"
"Les Baxter";"Beginners's Guide to Lounge & Exotica";"Voodoo dreams";"1959";"Nascente";1726972972;1726973150;;;"https://open.spotify.com/track/0rBr4hRre0IpJDEICyZqxd"
"Cal Tjader";"Agua dulce";"Agua Dulce";"1971";"FANTASY";1726973145;1726973395;;;
"Blo";"African disco";"Get that groove in";"";"NASCENTE";1726973386;1726973630;;;"https://open.spotify.com/track/7moreBVBhnfpDiyBCv87sS"
"Margot Et Max";"Monte la musique";"Monte la musique";"2022";"CHUWANAGA";1726973636;1726973890;"https://www.deezer.com/track/1763649717";"https://music.apple.com/fr/album/monte-la-musique/1625691906?i=1625691920&uo=4";"https://open.spotify.com/track/78WBJXVkHhFwvAZQjDbBU7"
"Mambele";"Just begun vol.1 : A journey into Belgian modern grooves";"Le répondeur";"2024";"JUST BEGUN RECORDS";1726973886;1726974100;;;"https://open.spotify.com/track/3LJzGEUW6WAbLwqy7JlCR9"
"Sade";"Promise";"The sweetest taboo";"1985";"EPIC";1726974091;1726974364;"https://www.deezer.com/track/1030651942";"https://music.apple.com/fr/album/the-sweetest-taboo/604770232?i=604770742&uo=4";"https://open.spotify.com/track/0sKfhhj6hYyJIXnTiZV9vf"
"Bruno Berle";"No reino dos afetos 2";"New hit (feat. Batata Boy)";"2024";"FAR OUT";1726974356;1726974517;;;
"Saib";"Unwind";"Como estas";"2022";"JAKARTA RECORDS";1726974520;1726974669;"https://www.deezer.com/track/1893889507";"https://music.apple.com/fr/album/como-estas/1672175379?i=1672175843&uo=4";"https://open.spotify.com/track/01eFpbtYFuzQoAxvAA0IFU"
"Gael Faye";"Balade Brésilienne";"Balade brésilienne (feat. Flavia Coelho)";"2018";"BELIEVE";1726974664;1726974938;;;
"Joe Bel";"Your own hands";"Your own hands";"2023";"LA RUCHE LE LABEL";1726974934;1726975182;;;"https://open.spotify.com/track/7ByZirVxV0PUFCqmm9mWEc"
"Orchestre Symphonique De Londres";"Carl Nielsen : Intégrale des symphonies";"Symphonie n°2 op 16 FS 29 (Les quatre tempéraments) : 2. Allegro comodo e flemmatico";"2013";"ALTO";1726975180;1726975421;;;
